ufs_serial,run_wf_xy,position,pi,one_minus_pi,mu,pred,pred_clipped,health
S00113,0000005_11_51_20,1,0.1722798915383011,0.827720108461699,0.001052358071041408,0.0008710579367029385,0.0008710579367029385,0.0
S00114,0000004_25_46_27,1,0.1596541345126444,0.8403458654873556,0.0009659152483121669,0.0008117028853303218,0.0008117028853303218,0.0
S00116,0000006_5_51_22,1,0.2053017734971574,0.7946982265028426,0.0010317742573413777,0.0008199491724604804,0.0008199491724604804,0.0
S00120,0000006_16_30_16,1,0.28196143531284756,0.7180385646871524,0.0010654679465805618,0.0007650470750828742,0.0007650470750828742,0.0
S00121,0000005_17_50_27,1,0.1764982448280578,0.8235017551719422,0.0010857921925256132,0.0008941517762968339,0.0008941517762968339,0.0
S00122,0000006_16_18_16,1,0.3710397979928743,0.6289602020071257,0.0011570880263544782,0.0007277623187959389,0.0007277623187959389,0.0
S00123,0000006_24_29_23,1,0.34882221540909153,0.6511777845909085,0.001039524746099134,0.0006769154211922608,0.0006769154211922608,0.0120079634300735
S00124,0000005_17_31_19,1,0.2099585462720425,0.7900414537279575,0.0010480673339743293,0.0008280166401378638,0.0008280166401378638,0.0
S00126,0000017_6_56_26,1,0.3607757698586034,0.6392242301413966,0.0010534637213525434,0.0006733995362634704,0.0006733995362634704,0.0145181549966406
S00127,0000017_11_44_20,1,0.2522331613557104,0.7477668386442896,0.0012803203795296164,0.0009573811226527184,0.0009573811226527184,0.0
S00128,0000017_19_43_26,1,0.23095354904710216,0.7690464509528978,0.0010100244459361981,0.0007767557155229002,0.0007767557155229002,0.0023878847281078
S00129,0000017_24_13_21,1,0.33426012148002704,0.665739878519973,0.0010740113444454985,0.000715012181980219,0.000715012181980219,0.0071621056878935
S00130,0000017_9_33_16,1,0.3873170264179111,0.6126829735820889,0.0009985238034448298,0.0006117785330870756,0.0006117785330870756,0.0048756321399316
S00131,0000017_3_63_24,1,0.28405047454152327,0.7159495254584767,0.001054561384866738,0.000755012723062175,0.000755012723062175,0.0
S00132,0000017_9_37_26,1,0.27794319515735505,0.722056804842645,0.0009846914885802349,0.0007110031899999923,0.0007110031899999923,0.0
S00133,0000017_9_35_15,1,0.3200836633444183,0.6799163366555817,0.0009333185086460405,0.0006345785013314667,0.0006345785013314667,0.0
S00134,0000017_11_39_25,1,0.21415865773466727,0.7858413422653328,0.0010653683250512844,0.0008372104745652707,0.0008372104745652707,0.0
S00135,0000018_24_27_14,1,0.3079420213869743,0.6920579786130256,0.0010233163490287911,0.0007081942439905267,0.0007081942439905267,0.0024002704530087
S00136,0000001_22_29_23,1,0.41150128954488674,0.5884987104551133,0.0010334488705264718,0.000608183327626122,0.000608183327626122,0.0024124339857098
S00137,0000001_1_62_25,1,0.3024010039533787,0.6975989960466213,0.0009937759962236248,0.0006932571372608316,0.0006932571372608316,0.0
S00138,0000009_20_36_24,1,0.3900160078302821,0.6099839921697179,0.0009990586587734036,0.0006094097890903247,0.0006094097890903247,0.0024209654634906
S00139,0000018_24_19_25,1,0.23300186469173395,0.766998135308266,0.0010066327145404088,0.0007720854149927915,0.0007720854149927915,0.0023857183316292
S00142,0000001_17_25_28,1,0.3202346611303115,0.6797653388696885,0.0010347507406833973,0.0007033876878863107,0.0007033876878863107,0.0023883666839667
S00144,0000020_8_25_17,1,0.4914258969241742,0.5085741030758257,0.0010957902705769171,0.000557290554017872,0.000557290554017872,0.0
S00145,0000001_17_60_25,1,0.3671379484982822,0.6328620515017178,0.0009962901811182263,0.0006305142479134986,0.0006305142479134986,0.0048074365336157
S00146,0000001_1_48_16,1,0.28309353617710414,0.7169064638228959,0.0010590921993154424,0.0007592700434736475,0.0007592700434736475,0.0
S00148,0000001_17_21_22,1,0.30918570350578933,0.6908142964942107,0.001038322196657285,0.0007172878178181258,0.0007172878178181258,0.0023848940713548
S00149,0000001_17_45_19,1,0.34291994342916227,0.6570800565708377,0.0010176359416862568,0.0006686682821317232,0.0006686682821317232,0.0
S00150,0000020_10_45_21,1,0.7565370536475676,0.24346294635243237,0.0010401137011161654,0.00025322914621527486,0.00025322914621527486,0.0024284534611569
S00151,0000001_9_37_22,1,0.5230676937418333,0.47693230625816674,0.0010106649416963438,0.0004820187614975129,0.0004820187614975129,0.0
S00152,0000017_25_45_27,1,0.723632835630493,0.27636716436950703,0.0010517276654811853,0.00029066299259799665,0.00029066299259799665,0.0
S00153,0000001_7_47_24,1,0.6212846920291741,0.37871530797082587,0.0011308027080920169,0.00042825229584931207,0.00042825229584931207,0.0
S00154,0000001_15_48_24,1,0.3728305244481966,0.6271694755518034,0.0010321048789527765,0.0006473046756472704,0.0006473046756472704,0.0024048348309115
S00155,0000001_10_39_13,1,0.5662352105710344,0.43376478942896557,0.0010808200100278877,0.0004688216640603592,0.0004688216640603592,0.0
S00156,0000001_11_25_17,1,0.5304812469687625,0.46951875303123747,0.0010928239290411215,0.000513101328446085,0.000513101328446085,0.0
S00157,0000009_7_29_17,1,0.653677857924811,0.34632214207518897,0.0010329578858077127,0.0003577361876863855,0.0003577361876863855,0.0023905723905723
S00158,0000001_11_39_30,1,0.526556076706093,0.47344392329390705,0.0010306355970849503,0.0004879481605702573,0.0004879481605702573,0.0
S00162,0000001_23_16_22,1,0.2496413139991181,0.750358686000882,0.0010732130288247821,0.0008052947181079902,0.0008052947181079902,0.0
S00164,0000017_19_41_12,1,0.4154846670248846,0.5845153329751154,0.0010037344996406267,0.0005866982052760518,0.0005866982052760518,0.0
S00165,0000001_23_55_25,1,0.35619957033077676,0.6438004296692232,0.0009757239711861501,0.0006281715118882042,0.0006281715118882042,0.0
S00166,0000001_23_33_21,1,0.3686526193218042,0.6313473806781957,0.000986120285939423,0.0006225844595614882,0.0006225844595614882,0.0
S00168,0000007_10_25_22,1,0.17260058883269047,0.8273994111673095,0.0010000816509849418,0.0008274669691441716,0.0008274669691441716,0.0044468304030778
S00169,0000007_5_44_15,1,0.15843347892951568,0.8415665210704844,0.0010154711429325967,0.000854586517005254,0.000854586517005254,0.002185201306724
S00170,0000007_5_32_12,1,0.16966181661025073,0.8303381833897493,0.0010409081244557438,0.0008643057611362134,0.0008643057611362134,0.0
S00171,0000007_10_37_22,1,0.22831283507280228,0.7716871649271977,0.000982808986715724,0.000758421080623629,0.000758421080623629,0.002232734493277
S00174,0000007_20_40_22,1,0.14824304299649632,0.8517569570035037,0.0010447156545014397,0.0008898438268120701,0.0008898438268120701,0.0
S00175,0000007_21_46_13,1,0.1643941912450357,0.8356058087549643,0.0009923852857795948,0.0008292429093203846,0.0008292429093203846,0.0
S00177,0000021_19_40_29,1,0.14241406069417928,0.8575859393058207,0.001019088307952816,0.0008739558038112952,0.0008739558038112952,0.0043713251623854
S00178,0000021_19_46_28,1,0.2072083466646891,0.7927916533353109,0.0010537663370588102,0.0008354171565859486,0.0008354171565859486,0.0
S00180,0000021_22_54_28,1,0.48839180625177064,0.5116081937482293,0.001072986520557563,0.0005489486956986521,0.0005489486956986521,0.0
S00181,0000021_22_33_20,1,0.41405986794467003,0.5859401320553299,0.0010648007850473512,0.000623909512603264,0.000623909512603264,0.0
S00183,0000021_22_55_14,1,0.5234307004590644,0.47656929954093563,0.0010609232566219677,0.0005056034532750194,0.0005056034532750194,0.0
S00185,0000021_24_54_16,1,0.21376051017886974,0.7862394898211302,0.001110480866714013,0.000873103910101352,0.000873103910101352,0.0
S00186,0000021_25_55_25,1,0.3312780192673077,0.6687219807326923,0.0010450099287803926,0.0006988211094593539,0.0006988211094593539,0.0
S00187,0000021_11_35_14,1,0.3633950430148274,0.6366049569851726,0.0010742925342491596,0.0006838999525551783,0.0006838999525551783,0.0023849627379564
S00188,0000021_24_34_12,1,0.3283145593217534,0.6716854406782466,0.0011786190843303022,0.0007916612790501905,0.0007916612790501905,0.0
S00189,0000021_11_40_25,1,0.44706121260689247,0.5529387873931075,0.0010549665159564582,0.0005833319060732954,0.0005833319060732954,0.0
S00191,0000021_9_31_21,1,0.4336144810876189,0.5663855189123811,0.0011119391959674078,0.000629786258507016,0.000629786258507016,0.0
S00192,0000021_8_42_14,1,0.4167356873514111,0.5832643126485889,0.0010618369509314213,0.0006193315993298889,0.0006193315993298889,0.0
S00193,0000021_9_17_24,1,0.3719433691271735,0.6280566308728265,0.0010798123591942027,0.0006781833122903492,0.0006781833122903492,0.0
S00194,0000021_8_47_20,1,0.44261368953004065,0.5573863104699593,0.001011460366528284,0.0005637741618857929,0.0005637741618857929,0.0023942345675443
S00199,0000008_6_28_27,1,0.23684082122273553,0.7631591787772645,0.001020728796981567,0.0007789785504587577,0.0007789785504587577,0.0
S00201,0000008_6_35_28,1,0.30841684194731617,0.6915831580526839,0.0010479158041636068,0.000724720921216785,0.000724720921216785,0.0
S00202,0000008_6_40_24,1,0.22299046430090882,0.7770095356990911,0.0010089755878506302,0.0007839836530475358,0.0007839836530475358,0.0
S00205,0000008_24_19_24,1,0.2281441541875331,0.7718558458124669,0.0010597750387002958,0.0008179935588669567,0.0008179935588669567,0.0024191978193146
S00206,0000016_3_14_20,1,0.2973916424719088,0.7026083575280913,0.0010116126390076437,0.0007107674947478185,0.0007107674947478185,0.0
S00207,0000016_3_47_21,1,0.22273037884513552,0.7772696211548644,0.0010141691650735081,0.0007882828827236308,0.0007882828827236308,0.0024246859373094
S00208,0000008_12_60_17,1,0.24582280602736004,0.7541771939726399,0.0010537007966413255,0.0007946771100976901,0.0007946771100976901,0.0
S00210,0000008_12_51_18,1,0.3204141932602542,0.6795858067397458,0.0010538074467887888,0.0007161525838743107,0.0007161525838743107,0.0
S00211,0000016_15_26_16,1,0.16960957963475046,0.8303904203652496,0.0010727011473520508,0.000890760756675955,0.000890760756675955,0.0024002356770644
S00214,0000002_16_54_27,1,0.44806935359370487,0.5519306464062952,0.0009743314011813403,0.0005377633600679684,0.0005377633600679684,0.0
S00216,0000002_14_39_30,1,0.3525907440309879,0.6474092559690121,0.0009972461682384876,0.0006456263997972275,0.0006456263997972275,0.0
S00217,0000002_22_35_18,1,0.40556866909328965,0.5944313309067104,0.0010150352383781255,0.0006033687476663192,0.0006033687476663192,0.0
S00218,0000004_22_56_15,1,0.20369594400392005,0.7963040559960799,0.0009953753013577644,0.0007926213897095081,0.0007926213897095081,0.0
S00220,0000004_10_33_26,1,0.20762699796117126,0.7923730020388288,0.0010746053657472395,0.0008514882796641737,0.0008514882796641737,0.0048111362800333
S00221,0000006_23_50_17,1,0.14849727195751158,0.8515027280424884,0.0010069704050267787,0.0008574380469383515,0.0008574380469383515,0.0024405814181889
S00223,0000004_4_32_29,1,0.23073845435160137,0.7692615456483987,0.0010244009652676947,0.0007880322699055384,0.0007880322699055384,0.0
S00226,0000004_4_37_16,1,0.16396620892216024,0.8360337910778397,0.0010369778388652304,0.0008669485138902038,0.0008669485138902038,0.0
S00227,0000009_6_47_25,1,0.5468081669485584,0.4531918330514416,0.0010591997631489653,0.0004800206822291324,0.0004800206822291324,0.0
S00229,0000003_10_41_20,1,0.23535340760884102,0.764646592391159,0.0010142445822284595,0.0007755386636521863,0.0007755386636521863,0.0
S00233,0000011_23_16_18,1,0.5323221820929307,0.4676778179070693,0.0010314263888318495,0.00048237524286064777,0.00048237524286064777,0.0
S00237,0000011_19_38_25,1,0.3804080113099293,0.6195919886900707,0.0010315016570192311,0.0006391101630096487,0.0006391101630096487,0.0
S00238,0000016_25_37_23,1,0.6759588384714934,0.3240411615285066,0.0010447743275610992,0.000338549886638063,0.000338549886638063,0.0
S00245,0000009_7_47_29,1,0.6357826793700734,0.3642173206299266,0.0010176272556057092,0.0003706374724366969,0.0003706374724366969,0.0
S00247,0000008_22_40_17,1,0.27097128077490334,0.7290287192250966,0.0010452725234072356,0.0007620336889807618,0.0007620336889807618,0.0
S00248,0000009_2_61_20,1,0.32954623128261507,0.6704537687173849,0.0011324648540560341,0.0007592653293418514,0.0007592653293418514,0.0048394556829523
S00249,0000009_2_17_26,1,0.4076374408474781,0.5923625591525219,0.001064197226623114,0.0006303905926054841,0.0006303905926054841,0.0072902762090563
S00252,0000001_16_16_19,1,0.3935908343901433,0.6064091656098567,0.0010083047378348915,0.0006114452347509219,0.0006114452347509219,0.0
S00253,0000008_14_19_17,1,0.3821638835806326,0.6178361164193674,0.0009993291726855043,0.0006174216550765913,0.0006174216550765913,0.0
S00257,0000019_14_46_22,1,0.6077233917915066,0.3922766082084934,0.0010968318906701652,0.00043026149384700147,0.00043026149384700147,0.0122792453576052
S00258,0000022_7_29_26,1,0.24657302139302997,0.75342697860697,0.0010409161005190118,0.0007842542725973882,0.0007842542725973882,0.004889013491513
S00259,0000022_6_51_28,1,0.3850067200462298,0.6149932799537702,0.0010102354412691158,0.0006212880075516379,0.0006212880075516379,0.0
S00260,0000022_7_18_22,1,0.29120942440122966,0.7087905755987703,0.0010874777703394852,0.0007707939947897911,0.0007707939947897911,0.0
S00261,0000022_6_22_20,1,0.43788796690260084,0.5621120330973992,0.0010430605614015008,0.0005863168928131122,0.0005863168928131122,0.0
S00262,0000022_7_37_31,1,0.3644563268638148,0.6355436731361852,0.0010237176515117343,0.0006506172764961168,0.0006506172764961168,0.0
S00264,0000022_6_30_20,1,0.25676406690311543,0.7432359330968845,0.001099391388981149,0.0008171071848280842,0.0008171071848280842,0.0
S00265,0000022_5_40_28,1,0.2914684680532169,0.7085315319467831,0.0010237106331411718,0.0007253312631697258,0.0007253312631697258,0.0021986286219862
S00267,0000022_3_51_13,1,0.2706273204130011,0.7293726795869989,0.0010252878318565228,0.0007478169332691364,0.0007478169332691364,0.0022214176846302
S00268,0000022_7_32_31,1,0.3740685694416691,0.6259314305583309,0.0010977883964118792,0.0006871402614164236,0.0006871402614164236,0.0
S00269,0000022_7_34_16,1,0.24540447838349452,0.7545955216165054,0.0010384987636813206,0.0007836465162782021,0.0007836465162782021,0.0
S00270,0000022_7_23_24,1,0.33375191824521944,0.6662480817547806,0.0010389275447876222,0.0006921834837969571,0.0006921834837969571,0.0021931566452205
S00271,0000022_1_58_22,1,0.26480313372914743,0.7351968662708526,0.0011003981854930604,0.0008090092976246303,0.0008090092976246303,0.0
S00273,0000022_5_27_13,1,0.38487233547722904,0.615127664522771,0.001050442893627248,0.0006461564838714706,0.0006461564838714706,0.0023947190902958
S00275,0000022_1_37_16,1,0.47710837887904595,0.522891621120954,0.00108379738235458,0.0005667085702260327,0.0005667085702260327,0.0
S00277,0000003_10_28_21,1,0.11164299326656672,0.8883570067334333,0.0010541978239536282,0.0009365040233923441,0.0009365040233923441,0.0
S00278,0000003_10_58_21,1,0.15826945538564763,0.8417305446143524,0.0010408479414633874,0.0008761135046287047,0.0008761135046287047,0.0024270303793883
S00283,0000012_21_38_24,1,0.44763162855455235,0.5523683714454477,0.001169715824304587,0.0006461140249250941,0.0006461140249250941,0.0
S00284,0000012_15_62_18,1,0.4518203478701631,0.5481796521298369,0.0010414466411468857,0.0005708998574556869,0.0005708998574556869,0.0
S00289,0000023_4_30_31,1,0.4763217089451867,0.5236782910548132,0.0011587004026179157,0.0006067862466874742,0.0006067862466874742,0.0
S00290,0000023_12_31_31,1,0.40906729903444283,0.5909327009655572,0.0010469277019946718,0.0006186638146553754,0.0006186638146553754,0.0024540301396377
S00294,0000013_13_46_19,1,0.3626698235183514,0.6373301764816486,0.00107175925916531,0.0006830645177896678,0.0006830645177896678,0.0
S00296,0000012_10_16_24,1,0.30577365242977056,0.6942263475702295,0.0011420773042704136,0.0007928601555865029,0.0007928601555865029,0.0
S00297,0000024_4_14_24,1,0.2294083047584396,0.7705916952415603,0.0010724456333863455,0.000826417698685593,0.000826417698685593,0.0048750582407611
S00302,0000008_14_50_23,1,0.303913461760405,0.696086538239595,0.0009892650320937487,0.0006886140715916194,0.0006886140715916194,0.0
S00303,0000001_13_52_15,1,0.4980201810280572,0.5019798189719429,0.0010402806707798193,0.000522199902798065,0.000522199902798065,0.0044147169073886
S00308,0000008_9_24_19,1,0.4506223002882595,0.5493776997117406,0.0010648287084086454,0.0005849931464125654,0.0005849931464125654,0.0
S00309,0000009_1_25_17,1,0.6693698048152142,0.33063019518478576,0.0010041079404284477,0.0003319884043304509,0.0003319884043304509,0.0021791077496437
S00310,0000009_1_21_19,1,0.4712258289909627,0.5287741710090372,0.001037209025592953,0.000548449342671005,0.000548449342671005,0.0156605896916497
S00311,0000009_3_34_21,1,0.6443800447815052,0.35561995521849477,0.0010211586999016526,0.00036314441113000204,0.00036314441113000204,0.0
S00312,0000009_3_33_22,1,0.512318458965676,0.48768154103432404,0.0010029473945800584,0.0004891189309651631,0.0004891189309651631,0.0022374990433228
S00313,0000009_14_30_14,1,0.558857010670753,0.441142989329247,0.0009971925506042625,0.0004399045027104208,0.0004399045027104208,0.0
S00314,0000009_24_57_25,1,0.48045048195179296,0.519549518048207,0.0009920995895905686,0.0005154448636276039,0.0005154448636276039,0.0021928953719759
S00315,0000008_22_48_15,1,0.516510673066262,0.48348932693373803,0.0010531711159082473,0.0005091969939765323,0.0005091969939765323,0.0021781336418657
S00316,0000009_24_24_28,1,0.5281972935327265,0.4718027064672735,0.000976889841431809,0.0004608992711079132,0.0004608992711079132,0.0
S00318,0000009_14_23_19,1,0.40790795751368997,0.5920920424863101,0.0009747292971424154,0.0005771294604162982,0.0005771294604162982,0.0022137295775651
S00319,0000009_24_43_31,1,0.5373779309552935,0.4626220690447065,0.0010400263093716606,0.0004811391231024476,0.0004811391231024476,0.0021892730027839
S00321,0000025_16_24_21,1,0.7854912980867474,0.21450870191325255,0.001024530430180153,0.00021977069264857087,0.00021977069264857087,0.0
S00323,0000023_16_27_22,1,0.5937702717562632,0.4062297282437368,0.0009722470468337152,0.00039495565362103577,0.00039495565362103577,0.0
S00324,0000023_18_39_23,1,0.39960354692839056,0.6003964530716095,0.001085840245093588,0.0006519346317565974,0.0006519346317565974,0.002440437609255
S00325,0000023_18_17_18,1,0.34410194487978873,0.6558980551202113,0.0010805933919140094,0.000708759104132151,0.000708759104132151,0.0
S00326,0000023_10_62_21,1,0.4152640446065682,0.5847359553934318,0.0010191399128806253,0.0005959277506378313,0.0005959277506378313,0.0
S00327,0000023_15_55_16,1,0.6026394845262629,0.3973605154737371,0.0010278836979497144,0.00040844039606434954,0.00040844039606434954,0.0044787484736659
S00328,0000023_10_48_17,1,0.3751528208439361,0.6248471791560639,0.0010453700645845945,0.0006531965360298762,0.0006531965360298762,0.0
S00329,0000023_10_37_27,1,0.4309902512341154,0.5690097487658846,0.0010549133876260404,0.0006002560016628615,0.0006002560016628615,0.0021770745724698
S00331,0000023_11_50_17,1,0.2337033397745077,0.7662966602254924,0.0010667211435946959,0.0008174248497285333,0.0008174248497285333,0.0
S00332,0000023_14_40_12,1,0.3127196765631065,0.6872803234368935,0.0010642982418609755,0.0007314712398995283,0.0007314712398995283,0.0
