ufs_serial,position,split,health,reg_pred_die
S00624,1,train,0.0,0.003182586035042735
S00626,1,train,0.0,0.0023588418779150674
S00629,1,train,0.0,0.002645224308057512
S00630,1,train,0.0,0.003072750843882164
S00634,1,train,0.0,0.0023755530005631427
S00636,1,train,0.0,0.002797380405555998
S00637,1,train,0.0,0.00259356160412904
S00644,1,train,0.0,0.001829952402591799
S00645,1,train,0.0,0.0009262292876083832
S00646,1,train,0.0,0.0011628311506258586
S00647,1,train,0.0,0.0010480220811120893
S00648,1,train,0.0,0.0005150402515221883
S00651,1,train,0.0,0.0008513686433280589
S00656,1,train,0.0,0.0020359042052299986
S00661,1,train,0.0,0.0015678764021739703
S00664,1,train,0.0,0.0018255289712807061
S00666,1,train,0.0,0.002208925287449214
S00667,1,train,0.0,0.002211529663712763
S00668,1,train,0.0,0.0021631813071210427
S00670,1,train,0.0,0.002057398430795257
S00673,1,train,0.0,0.0019209229915361612
S00677,1,train,0.0,0.0016527347037729647
S00685,1,train,0.0,0.002792825674359293
S00687,1,train,0.0,0.0019608531197300035
S00690,1,train,0.0,0.0017113545545882508
S00691,1,train,0.0,0.002334816694010385
S00692,1,train,0.0,0.0019159033857473536
S00693,1,train,0.0,0.0016990361020634847
S00698,1,train,0.0,0.002996121432004649
S00702,1,train,0.0,0.0009841886454217887
S00703,1,train,0.0,0.0012185834592692332
S00706,1,train,0.0,0.0008895591687096483
S00708,1,train,0.0,0.0014604859577386645
S00711,1,train,0.0,0.000894846412096459
S00713,1,train,0.0,0.0009515770687142292
S00719,1,train,0.0,0.0028115839274571023
S00720,1,train,0.0,0.001948520686883694
S00722,1,train,0.0,0.0019257615901955658
S00731,1,train,0.0,0.0022401012338651638
S00733,1,train,0.0,0.0020865039286400303
S00735,1,train,0.0,0.0020086279999097924
S00736,1,train,0.0,0.0016005088539548305
S00737,1,train,0.0,0.001547347862646087
S00738,1,train,0.0,0.0011807724448123593
S00740,1,train,0.0,0.0007189734104159745
S00742,1,train,0.0,0.0018082349113223747
S00747,1,train,0.0,0.0007576712471521886
S00748,1,train,0.0,0.0012327223779872454
S00752,1,train,0.0,0.002004567238615636
S00755,1,train,0.0,0.0017213448996295983
S00757,1,train,0.0,0.0009058897004704085
S00758,1,train,0.0,0.0013582961557369766
S00761,1,train,0.0,0.0011025643418027598
S00769,1,train,0.0,0.002229519330940756
S00772,1,train,0.0,0.002505515242530897
S00773,1,train,0.0,0.0018855014084736869
S00774,1,train,0.0,0.002380753498669369
S00777,1,train,0.0,0.0021612171141390654
S00778,1,train,0.0,0.002279305586863145
S00781,1,train,0.0,0.0017597250282809277
S00782,1,train,0.0,0.0019996896369536606
S00784,1,train,0.0,0.0026006279186421397
S00786,1,train,0.0,0.0027197832831106503
S00788,1,train,0.0,0.0025789012122565385
S00791,1,train,0.0,0.002357539191796379
S00795,1,train,0.0,0.002780294754120623
S00797,1,train,0.0,0.002198048412889825
S00798,1,train,0.0,0.0021136229209118207
S00800,1,train,0.0,0.0025945011007600842
S00803,1,train,0.0,0.0017317406458691419
S00816,1,train,0.0,0.0024039114497000726
S00819,1,train,0.0,0.0025585371792993133
S00824,1,train,0.0,0.0029035661689110134
S00827,1,train,0.0,0.00242251930957398
S00828,1,train,0.0,0.0025216440591894194
S00829,1,train,0.0,0.002631363820636312
S00834,1,train,0.0,0.00047328614620903496
S00836,1,train,0.0,0.0007006651234553119
S00837,1,train,0.0,0.001297867206469611
S00843,1,train,0.0,0.001420230174138546
S00847,1,train,0.0,0.0018928427403648988
S00853,1,train,0.0,0.0016130215412491255
S00855,1,train,0.0,0.0013361973180258612
S00864,1,train,0.0,0.0015143271608863062
S00865,1,train,0.0,0.0004724078271410603
S00866,1,train,0.0,0.0010921532992030814
S00868,1,train,0.0,0.001123524287871896
S00877,1,train,0.0,0.0016647768210705425
S00884,1,train,0.0,0.0026773530596924167
S00888,1,train,0.0,0.0020331526283405127
S00895,1,train,0.0,0.0013069313329704625
S00897,1,train,0.0,0.0010714870594100273
S00899,1,train,0.0,0.002522336148904469
S00908,1,train,0.0,0.0018748800342283365
S00915,1,train,0.0,0.002359897899771626
S00918,1,train,0.0,0.0015078110905371225
S00919,1,train,0.0,0.0016360927078530323
S00920,1,train,0.0257126597340783,0.0018427624850189134
S00921,1,train,0.0,0.0015604306640733872
S00927,1,train,0.0,0.0007687415580258578
S00928,1,train,0.0,0.0021667471577685436
S00937,1,train,0.0,0.0024226807910723972
S00945,1,train,0.0,0.002777025659750855
S00949,1,train,0.0,0.0028181071498051945
S00951,1,train,0.0,0.002625718027823258
S00965,1,train,0.0,0.001875938975840843
S00966,1,train,0.0,0.002897763575299628
S00970,1,train,0.0,0.0009446541300840155
S00973,1,train,0.0,0.0030293975945984274
S00975,1,train,0.0,0.002419101153499118
S00984,1,train,0.0,0.002202281804538303
S00985,1,train,0.0,0.0024741182952586855
S00988,1,train,0.0,0.0031664077994188007
S00996,1,train,0.0,0.001588836587423136
S01000,1,train,0.0,0.0018102376464950393
S01004,1,train,0.0,0.0020265140472398606
S01009,1,train,0.0,0.002397534880489943
S01010,1,train,0.0,0.0026822084505092355
S01014,1,train,0.0,0.0020297426729080814
S01017,1,train,0.0,0.0018168044647798524
S01020,1,train,0.0,0.00063693645922971
S01028,1,train,0.0,0.0007203667945435164
S01029,1,train,0.0,0.0006978411741002316
S01037,1,train,0.0,0.00048448359141520437
S01041,1,train,0.0,0.00038863228860759895
S01043,1,train,0.0,0.0005240801872773757
S01047,1,train,0.0,0.0017959148369784022
S01049,1,train,0.0,0.002013540740067678
S01051,1,train,0.0,0.0018965475490896914
S01053,1,train,0.0,0.0006756818345624419
S01060,1,train,0.0,0.0013020335705219174
S01063,1,train,0.0,0.0005785879022106952
S01069,1,train,0.0,0.0007297590444712889
S01076,1,train,0.0,0.002354442000547834
S01079,1,train,0.0,0.002340765658188387
S01083,1,train,0.0,0.0017610850419647948
S01089,1,train,0.0,0.0019204443994442712
S01091,1,train,0.0,0.0024198413797215813
S01099,1,train,0.0,0.0021796500443798297
S01100,1,train,0.0,0.0013470040676170632
S01102,1,train,0.0,0.0013915574712798076
S01108,1,train,0.0,0.0013969654979978361
S01112,1,train,0.0,0.0009987228178782277
S01116,1,train,0.0,0.0013992547169649188
S01118,1,train,0.0,0.0012759453856317246
S01120,1,train,0.0,0.0016389121438749696
S01124,1,train,0.0,0.002084984451439924
S01128,1,train,0.0,0.0019531637616007694
S01130,1,train,0.0,0.0016009299763932083
S01137,1,train,0.0,0.0006536108198130973
S01144,1,train,0.0,0.0024596210965992637
S01145,1,train,0.0,0.002544798394104696
S01147,1,train,0.0,0.0032146377850832833
S01148,1,train,0.0,0.002272168980303746
S01153,1,train,0.0,0.002020832917593921
S01157,1,train,0.0,0.0020841199335376336
S01158,1,train,0.0,0.002659170318636734
S01160,1,train,0.0,0.002275803449516176
S01163,1,train,0.0,0.002905328456898701
S01165,1,train,0.0,0.0024066353252906055
S01180,1,train,0.0,0.00200472657614272
S01183,1,train,0.0,0.0021362328189513395
S01188,1,train,0.0,0.0021253695959301457
S01193,1,train,0.0,0.0008185357225742994
S01194,1,train,0.0,0.0015149295946251212
S01199,1,train,0.0,0.0021576916201778255
S01202,1,train,0.0,0.0012962652031470099
S01203,1,train,0.0,0.0014637419950306245
S01209,1,train,0.0,0.002389919129412374
S01210,1,train,0.0,0.0019874101169649523
S01215,1,train,0.0,0.00038059717366234106
S01216,1,train,0.0059559118716782,0.001885993182234109
S01223,1,train,0.0057164382104212,0.0022668137415524023
S01226,1,train,0.0100747716597455,0.002764938785722627
S01232,1,train,0.0102230920225207,0.0014604926280803053
S01233,1,train,0.0042819726367301,0.0022750210515729763
S01246,1,train,0.0,0.0025241440665232104
S01254,1,train,0.0,0.00285931988877911
S01258,1,train,0.0088358697198122,0.002391133120301512
S01259,1,train,0.0014739945251631,0.002653275698694862
S01262,1,train,0.0,0.002898299945175434
S01264,1,train,0.0,0.00297329037032666
S01267,1,train,0.0029844203649159,0.002907175023278148
S01271,1,train,0.0100710969071687,0.002406582813825018
S01273,1,train,0.0119137511536202,0.0024098568287400837
S01274,1,train,0.007401450505592,0.0028455878222826765
S01275,1,train,0.0072729720553975,0.002902580584197313
S01278,1,train,0.0014399411275579,0.0030260577190704247
S01279,1,train,0.0042902894434709,0.002467912946327025
S01281,1,train,0.0,0.00207146109966555
S01282,1,train,0.0,0.0024137768129695045
S01283,1,train,0.0029426479687143,0.002490769065330653
S01285,1,train,0.0,0.0024518362687141436
S01286,1,train,0.0,0.002417611081473945
S01288,1,train,0.00444929858643,0.0023035398079944615
S01293,1,train,0.0,0.0024101474721120483
S01304,1,train,0.0029803935678669,0.0023805237088656817
S01308,1,train,0.0044133056280746,0.0028999717468124186
S01317,1,train,0.0,0.0027655171171282137
S01320,1,train,0.0,0.001640251486182254
S01322,1,train,0.0,0.0002673995056543426
S01323,1,train,0.0,0.00037379946353658966
S01331,1,train,0.0,0.00048449590787581016
S01342,1,train,0.0,0.0019142382192333638
S01343,1,train,0.0,0.0006576119490378107
S01346,1,train,0.0057665309153352,0.0007516358567287757
S01347,1,train,0.0,0.0004498737478824162
S01348,1,train,0.0,0.0005963679900692931
S01352,1,train,0.0,0.0019541086391983726
S01355,1,train,0.0,0.0018072797684004608
S01357,1,train,0.0,0.0012013489532844038
S01364,1,train,0.0,0.001927714586431453
S01366,1,train,0.0,0.0026678994831872173
S01368,1,train,0.0,0.0027156270179697108
S01370,1,train,0.0,0.0022749495342282954
S01371,1,train,0.0,0.0026673419160262923
S01377,1,train,0.0,0.001979540061051675
S01379,1,train,0.0,0.002014269466577403
S01380,1,train,0.0,0.0019679657643965056
S01383,1,train,0.0,0.0021411271945682886
S01387,1,train,0.0088018347486518,0.00208514112017059
S01389,1,train,0.0057933510514291,0.0024525494838690065
S01392,1,train,0.0042994567286065,0.002045695984890833
S01397,1,train,0.0,0.002450648311207749
S01402,1,train,0.0087918697317329,0.002562467379054712
S01405,1,train,0.0,0.002535524509755263
S01409,1,train,0.0073868635704263,0.0023023844450777336
S01410,1,train,0.0,0.0029610724559201358
S01411,1,train,0.0071353300772108,0.0019156352055385603
S01416,1,train,0.0,0.0022324478559354656
S01418,1,train,0.0,0.002502789407064896
S01419,1,train,0.0,0.0018906160875801533
S01423,1,train,0.0,0.0020805722919699844
S01428,1,train,0.001488509723233,0.002188163029198069
S01437,1,train,0.0,0.0020753081728881084
S01439,1,train,0.0014258991484771,0.002163686075869562
S01448,1,train,0.0129361953183293,0.002680000457869194
S01457,1,train,0.0,0.0023662441250787425
S01458,1,train,0.0,0.002671498642168721
S01462,1,train,0.0,0.0018610512718880675
S01468,1,train,0.0,0.0023990487529760157
S01476,1,train,0.0147618793030729,0.002763403182567208
S01478,1,train,0.0014308746473196,0.002776124197445032
S01480,1,train,0.0174992297874213,0.002222286012058152
S01485,1,train,0.0029295608605953,0.002325134946791811
S01486,1,train,0.0086723609935698,0.0022766014312951706
S01488,1,train,0.0014427752376805,0.002318490498099763
S01496,1,train,0.0,0.0019314895178967348
S01501,1,train,0.0029028932558839,0.002144545325370058
S01507,1,train,0.0028689352613501,0.0021347078844941667
S01512,1,train,0.004305341395381,0.0018682945073289147
S01513,1,train,0.0,0.0022484925674311116
S01518,1,train,0.0014647415777359,0.0021058311143073902
S01524,1,train,0.0029565646741086,0.0028002267112054984
S01527,1,train,0.0014726580440612,0.001951838258636673
S01531,1,train,0.0103766803570842,0.002776097689730349
S01535,1,train,0.0,0.002550668401372311
S01537,1,train,0.0014751101138535,0.002212989748118882
S01544,1,train,0.0118101348541555,0.0024724621034415855
S01545,1,train,0.0445553001055538,0.002396468098265147
S01546,1,train,0.0059233833602984,0.002255602156410769
S01547,1,train,0.0044162468122162,0.002098920440790642
S01548,1,train,0.0086734204165685,0.0030282127070645724
S01557,1,train,0.020208885171244,0.0017723878410561586
S01564,1,train,0.0,0.0025859637917217894
S01565,1,train,0.0044748973564791,0.0029287838863263195
S01567,1,train,0.0088408207554721,0.0025046808556065756
S01568,1,train,0.0057707491523849,0.0028003586035860073
S01571,1,train,0.0204725336157942,0.003169897031934323
S01573,1,train,0.005697662754539,0.002401291190559075
S01574,1,train,0.0014493260779544,0.0026192596006549503
S01575,1,train,0.0029614799057331,0.002543954718724244
S01581,1,train,0.0028471422597258,0.002528181315236278
S01582,1,train,0.0028938419973914,0.002972650917474367
S01584,1,train,0.0073197601121675,0.002764761388990003
S01591,1,train,0.0,0.0027114188205495976
S01594,1,train,0.0103059495455784,0.0027379376447587726
S01605,1,train,0.0059001777769863,0.002289813770399429
S01608,1,train,0.0,0.0021272659840505955
S01609,1,train,0.0029240798267909,0.0024588249726696645
S01624,1,train,0.002882964406701,0.0030446704743162475
S01625,1,train,0.0159773914212484,0.002694413599759669
S01626,1,train,0.0057063470193809,0.0029009065974560442
S01627,1,train,0.0057280996712393,0.002759969579722433
S01628,1,train,0.0058928846678286,0.0019432513874395646
S01630,1,train,0.0103005486322683,0.0022153513635291195
S01631,1,train,0.0071870869594139,0.002372418836415423
S01634,1,train,0.0,0.002278269893961445
S01640,1,train,0.004374191390676,0.0027575590187589264
S01641,1,train,0.0028930586964936,0.0021171122951969107
S01644,1,train,0.0042911414263512,0.001988833320508839
S01656,1,train,0.0074005908560264,0.0015313136280744708
S01662,1,train,0.0043318719439384,0.0022711769819761824
S01665,1,train,0.0072472010055673,0.0018055687872213502
S01666,1,train,0.0074403425252253,0.0014556848312305053
S01670,1,train,0.0074376702283679,0.0021950020346922046
S01671,1,train,0.0,0.002738733924585837
S01685,1,train,0.0071348998529952,0.0030010583517643226
S01690,1,train,0.0071382815843825,0.002726539610464084
S01694,1,train,0.0014354868524423,0.0025091972095629606
S01697,1,train,0.0056914968235836,0.003013437660683701
S01709,1,train,0.002948277600802,0.0019288160666024905
S01710,1,train,0.0176723678128222,0.002175348954515848
S01716,1,train,0.0,0.002257115432593421
S01720,1,train,0.0043880947545933,0.001471409617870806
S01723,1,train,0.0028739370914253,0.0024792049164750495
S01725,1,train,0.0086310945165631,0.002703832346901668
S01726,1,train,0.0029535075130218,0.0019167025716948281
S01733,1,train,0.0,0.0021325809410746967
S01747,1,train,0.0116357336423709,0.0019114047320753706
S01752,1,train,0.0057995874941289,0.00273523442841578
S01755,1,train,0.019165339242226,0.0012941345211400388
S01758,1,train,0.0072102341802819,0.0023677687095468875
S01761,1,train,0.008808776873859,0.0012663584061870568
S01765,1,train,0.0,0.0008904808850796294
S01768,1,train,0.0,0.0010571802606913051
S01774,1,train,0.0,0.0008991533914443925
S01775,1,train,0.0,0.0010429000207048148
S01782,1,train,0.0043739989087004,0.002154902989930463
S01786,1,train,0.0147239627308951,0.0011157364989025473
S01788,1,train,0.0086467113790373,0.0019114157938503005
S01789,1,train,0.0160733606171794,0.0017338860033299282
S01790,1,train,0.0,0.0020146899177244442
S01794,1,train,0.0,0.002299111066388532
S01796,1,train,0.0,0.0017754112469368876
S01802,1,train,0.0248257583771141,0.0016370841811869648
S01803,1,train,0.0142710289498015,0.0019164025480235226
S01807,1,train,0.0074122461641253,0.002036441174238595
S01815,1,train,0.0086634418442497,0.002831586189848723
S01816,1,train,0.0,0.002365172390209255
S01819,1,train,0.0,0.0024899353574580375
S01820,1,train,0.0029311936209677,0.002692213450468372
S01826,1,train,0.0056856369028722,0.0029541276862759883
S01832,1,train,0.0,0.0023640629212317394
S01834,1,train,0.0,0.00237701676162928
S01835,1,train,0.0,0.0025257647229744557
S01839,1,train,0.0,0.001991546792283762
S01850,1,train,0.0014571660612244,0.002676535454647886
S01856,1,train,0.0044068097180351,0.002446053286103747
S01860,1,train,0.0,0.0023968273548944526
S01862,1,train,0.0029190306703785,0.002628261466244942
S01863,1,train,0.0074317312494579,0.0019626435854385614
S01869,1,train,0.0100082563080207,0.0022243325981964337
S01870,1,train,0.0014377542105659,0.0021916329169463125
S01874,1,train,0.0073207304822255,0.0016974063673744644
S01875,1,train,0.007245869708474,0.002645063324161276
S01877,1,train,0.0029669427654652,0.0022520416132452066
S01878,1,train,0.0100184588448391,0.00232306281042101
S01884,1,train,0.0,0.002665524899171657
S01891,1,train,0.0,0.0018931285478165293
S01899,1,train,0.0,0.0017785633185356082
S01900,1,train,0.0,0.0019720716442951196
S01902,1,train,0.0,0.0017250410414304336
S01904,1,train,0.0,0.0029500120976689837
S01906,1,train,0.0,0.001611855538518042
S01912,1,train,0.0,0.001786594756156941
S01913,1,train,0.0,0.0021077622728540757
S01915,1,train,0.0,0.002148092953861191
S01921,1,train,0.0,0.0004633930372349277
S01924,1,train,0.0,0.0005609297863251254
S01926,1,train,0.0,0.0006519604824900726
S01934,1,train,0.0,0.002673756613816061
S01936,1,train,0.0,0.0029824755636776463
S01937,1,train,0.0,0.0029208264975058742
S01939,1,train,0.0,0.0013785053440548685
S01947,1,train,0.0,0.0021655159869518087
S01950,1,train,0.0,0.002640690380263627
S01952,1,train,0.0,0.002005466428755956
S01957,1,train,0.0,0.0018717357567138392
S01961,1,train,0.0,0.0018769268518573773
S01973,1,train,0.0,0.0026521693518565836
S01979,1,train,0.0,0.002023254817731918
S01980,1,train,0.0,0.00241850457959436
S01985,1,train,0.0,0.002615074716554655
S01986,1,train,0.0,0.0019440419012415014
S01988,1,train,0.0,0.002499211853201
S01997,1,train,0.0,0.0025730081519322713
S02002,1,train,0.0,0.0024059884249823574
S02003,1,train,0.0,0.002278630992195732
S02006,1,train,0.0,0.002538655290319581
S02013,1,train,0.0,0.0021439235038060796
S02014,1,train,0.0,0.0015395340898560013
S02018,1,train,0.0,0.0015071482289740223
S02034,1,train,0.0,0.0028959778691682856
S02035,1,train,0.0,0.0024448417582898898
S02038,1,train,0.0,0.0029097467897297342
S02044,1,train,0.0,0.002775051114478169
S02047,1,train,0.0,0.0020389206942910214
S02055,1,train,0.0,0.00310309357932648
S02056,1,train,0.0033087672345496,0.0026948148081915057
S02057,1,train,0.0,0.002779098273956246
S02065,1,train,0.0,0.003008016079469981
S02068,1,train,0.0,0.0028988454386871874
S02071,1,train,0.0,0.001570897758445465
S02076,1,train,0.0,0.002545373382783999
S02078,1,train,0.0,0.00051073822119231
S02080,1,train,0.0,0.0010387395802508891
S02082,1,train,0.0,0.0011847212629394683
S02086,1,train,0.0,0.0008053270548580568
S02087,1,train,0.0,0.0005985325240281785
S02092,1,train,0.0,0.0008028041463244587
S02094,1,train,0.0,0.0009682147061871844
S02099,1,train,0.0,0.002081899371713053
S02102,1,train,0.0,0.0020604074910532326
S02103,1,train,0.0,0.0019349678900234884
S02104,1,train,0.003256539288148,0.0028595795411744504
S02108,1,train,0.0,0.0018663180454067002
S02114,1,train,0.0,0.0005635179841582225
S02115,1,train,0.0,0.0003514321335789545
S02118,1,train,0.0,0.0006260596968090204
S02119,1,train,0.0,0.0008441970116150567
S02120,1,train,0.0,0.0006259005464080813
S02121,1,train,0.0,0.0018622244737953179
S02130,1,train,0.0065224381057369,0.0021144711229204144
S02131,1,train,0.0,0.0019006289446898115
S02139,1,train,0.0,0.0029942861890366076
S02140,1,train,0.0,0.0031819937375823734
S02144,1,train,0.0,0.0013537858562894102
S02145,1,train,0.0,0.001911826894636314
S02153,1,train,0.0,0.0015026740242484462
S02155,1,train,0.0,0.0022623778309792024
S02158,1,train,0.0,0.0010206094182402938
S02159,1,train,0.0,0.0025363641273470454
S02169,1,train,0.0,0.0007663920696381922
S02170,1,train,0.0,0.001481258406313541
S02171,1,train,0.0,0.0011239418831107326
