ufs_serial,run_wf_xy,prob,health
S00129,0000017_24_13_21,0.533445639204682,0.0071621056878935
S00130,0000017_9_33_16,0.27538046189182314,0.0048756321399316
S00131,0000017_3_63_24,0.6023315052940517,0.0
S00132,0000017_9_37_26,0.6202735549500094,0.0
S00133,0000017_9_35_15,0.6212592390535667,0.0
S00134,0000017_11_39_25,0.3640379485545137,0.0
S00135,0000018_24_27_14,0.45212341643899623,0.0024002704530087
S00136,0000001_22_29_23,0.29793547096715356,0.0024124339857098
S00137,0000001_1_62_25,0.4620558321182116,0.0
S00138,0000009_20_36_24,0.21814623918468495,0.0024209654634906
S00139,0000018_24_19_25,0.5273753853550481,0.0023857183316292
S00142,0000001_17_25_28,0.7738978464900677,0.0023883666839667
S00144,0000020_8_25_17,0.6053482186505166,0.0
S00145,0000001_17_60_25,0.5120621452659688,0.0048074365336157
S00146,0000001_1_48_16,0.47020999209893155,0.0
S00148,0000001_17_21_22,0.2880655358540595,0.0023848940713548
S00149,0000001_17_45_19,0.36119281812556214,0.0
S00150,0000020_10_45_21,0.042267193690211195,0.0024284534611569
S00151,0000001_9_37_22,0.3069683741342426,0.0
S00152,0000017_25_45_27,0.1457567372796992,0.0
S00153,0000001_7_47_24,0.04571820826242061,0.0
S00154,0000001_15_48_24,0.3270745786522842,0.0024048348309115
S00155,0000001_10_39_13,0.16652131104550882,0.0
S00156,0000001_11_25_17,0.42091550395090166,0.0
S00157,0000009_7_29_17,0.08171572571724382,0.0023905723905723
S00158,0000001_11_39_30,0.29432091351737,0.0
S00162,0000001_23_16_22,0.766371900309274,0.0
S00164,0000017_19_41_12,0.45886448477466746,0.0
S00165,0000001_23_55_25,0.14984800206406113,0.0
S00166,0000001_23_33_21,0.4273168648699479,0.0
S00168,0000007_10_25_22,0.2759081968580564,0.0044468304030778
S00169,0000007_5_44_15,0.52058843899096,0.002185201306724
S00170,0000007_5_32_12,0.5259240325052037,0.0
S00171,0000007_10_37_22,0.5507521689432506,0.002232734493277
S00174,0000007_20_40_22,0.9383592547100748,0.0
S00175,0000007_21_46_13,0.38368195113281556,0.0
S00177,0000021_19_40_29,0.6301917376932448,0.0043713251623854
S00178,0000021_19_46_28,0.490922333867071,0.0
S00180,0000021_22_54_28,0.397343896264496,0.0
S00181,0000021_22_33_20,0.542828700769282,0.0
S00183,0000021_22_55_14,0.05665498594354105,0.0
S00185,0000021_24_54_16,0.23035888141516192,0.0
S00186,0000021_25_55_25,0.22521173177558332,0.0
S00187,0000021_11_35_14,0.4768176597201983,0.0023849627379564
S00188,0000021_24_34_12,0.7032184072919095,0.0
S00189,0000021_11_40_25,0.39932363484580824,0.0
S00191,0000021_9_31_21,0.3996068844163359,0.0
S00192,0000021_8_42_14,0.5649798679534253,0.0
S00193,0000021_9_17_24,0.09626217443288612,0.0
S00194,0000021_8_47_20,0.21439846305769042,0.0023942345675443
S00199,0000008_6_28_27,0.13563692883810227,0.0
S00201,0000008_6_35_28,0.3037387082126677,0.0
S00202,0000008_6_40_24,0.6064731275659053,0.0
S00205,0000008_24_19_24,0.6980558169631219,0.0024191978193146
S00206,0000016_3_14_20,0.37752914589118935,0.0
S00207,0000016_3_47_21,0.4002984141024882,0.0024246859373094
S00208,0000008_12_60_17,0.4347332634401582,0.0
S00210,0000008_12_51_18,0.24587922043814914,0.0
S00211,0000016_15_26_16,0.6687849339953945,0.0024002356770644
S00214,0000002_16_54_27,0.22211996142841944,0.0
S00216,0000002_14_39_30,0.2005577688584626,0.0
S00217,0000002_22_35_18,0.07451187188486456,0.0
S00218,0000004_22_56_15,0.7777154545857982,0.0
S00220,0000004_10_33_26,0.8444303739330064,0.0048111362800333
S00221,0000006_23_50_17,0.8061442665724872,0.0024405814181889
S00223,0000004_4_32_29,0.5589830670792741,0.0
S00226,0000004_4_37_16,0.7727983560212458,0.0
S00227,0000009_6_47_25,0.3094991878208131,0.0
S00229,0000003_10_41_20,0.03788981741127269,0.0
S00233,0000011_23_16_18,0.19143197986732552,0.0
S00237,0000011_19_38_25,0.3292112878478417,0.0
S00238,0000016_25_37_23,0.036225343812724096,0.0
S00245,0000009_7_47_29,0.07564877010195128,0.0
S00247,0000008_22_40_17,0.6126511739237726,0.0
S00248,0000009_2_61_20,0.19226661852429802,0.0048394556829523
S00249,0000009_2_17_26,0.4799117002081737,0.0072902762090563
S00252,0000001_16_16_19,0.3291906645679227,0.0
S00253,0000008_14_19_17,0.3719059227389915,0.0
S00257,0000019_14_46_22,0.2629975906232953,0.0122792453576052
S00258,0000022_7_29_26,0.34048263618145946,0.004889013491513
S00259,0000022_6_51_28,0.3718283027711193,0.0
S00260,0000022_7_18_22,0.5323207277626993,0.0
S00261,0000022_6_22_20,0.3409953070956444,0.0
S00262,0000022_7_37_31,0.1971850417820372,0.0
S00264,0000022_6_30_20,0.3594684355085711,0.0
S00265,0000022_5_40_28,0.3802891853683704,0.0021986286219862
S00267,0000022_3_51_13,0.24154542209171348,0.0022214176846302
S00268,0000022_7_32_31,0.342118143437762,0.0
S00269,0000022_7_34_16,0.8198870004132988,0.0
S00270,0000022_7_23_24,0.5306991908752674,0.0021931566452205
S00271,0000022_1_58_22,0.6601059824593957,0.0
S00273,0000022_5_27_13,0.06500555283659591,0.0023947190902958
S00275,0000022_1_37_16,0.36499680632043985,0.0
S00277,0000003_10_28_21,0.7486980586329972,0.0
S00278,0000003_10_58_21,0.2758454590835029,0.0024270303793883
S00283,0000012_21_38_24,0.13783747947011854,0.0
S00284,0000012_15_62_18,0.16121101343840594,0.0
S00289,0000023_4_30_31,0.13684555028337445,0.0
S00290,0000023_12_31_31,0.6628930132140228,0.0024540301396377
S00294,0000013_13_46_19,0.5563230413544742,0.0
S00296,0000012_10_16_24,0.29313014888969796,0.0
S00297,0000024_4_14_24,0.5273500190792028,0.0048750582407611
S00302,0000008_14_50_23,0.40408909015899913,0.0
S00303,0000001_13_52_15,0.30259549442774764,0.0044147169073886
S00308,0000008_9_24_19,0.2741654880068487,0.0
S00309,0000009_1_25_17,0.1152002690828281,0.0021791077496437
S00310,0000009_1_21_19,0.17882808836574926,0.0156605896916497
S00311,0000009_3_34_21,0.0474755391492369,0.0
S00312,0000009_3_33_22,0.06431946092084156,0.0022374990433228
S00313,0000009_14_30_14,0.20383249275152787,0.0
S00314,0000009_24_57_25,0.08490927628504348,0.0021928953719759
S00315,0000008_22_48_15,0.1906832044765728,0.0021781336418657
S00316,0000009_24_24_28,0.07173362208013982,0.0
S00318,0000009_14_23_19,0.34493642054654483,0.0022137295775651
S00319,0000009_24_43_31,0.31481175242180226,0.0021892730027839
S00321,0000025_16_24_21,0.02956891815323813,0.0
S00323,0000023_16_27_22,0.6656191782203319,0.0
S00324,0000023_18_39_23,0.19569391376262169,0.002440437609255
S00325,0000023_18_17_18,0.7103025472156949,0.0
S00326,0000023_10_62_21,0.12176503338064149,0.0
S00327,0000023_15_55_16,0.2974154615387082,0.0044787484736659
S00328,0000023_10_48_17,0.38499449050203655,0.0
S00329,0000023_10_37_27,0.2670458810743425,0.0021770745724698
S00331,0000023_11_50_17,0.48976578195784115,0.0
S00332,0000023_14_40_12,0.5147326648392364,0.0
S00334,0000023_13_40_16,0.7946502834761008,0.0072413089722295
S00335,0000023_13_34_20,0.2690641355167549,0.0
S00336,0000023_13_42_31,0.05574704590277684,0.0
S00339,0000023_16_61_22,0.3186436371895249,0.0
S00340,0000023_11_34_26,0.20121715315564886,0.0
S00341,0000023_23_58_19,0.5828516438107304,0.0
S00342,0000023_21_17_17,0.4385650806640735,0.0239999227366672
S00343,0000023_18_55_23,0.6329259405431259,0.0071593200806683
S00344,0000023_22_50_14,0.4312150342223109,0.0
S00347,0000023_17_36_15,0.587805253292354,0.0
S00349,0000023_18_32_24,0.7383663831600085,0.0
S00350,0000023_13_61_27,0.4815739452814379,0.0022072702240579
S00351,0000009_7_28_30,0.30044188036003155,0.0
S00352,0000001_20_27_14,0.6256176635946769,0.0
S00354,0000003_16_18_18,0.5119062258873504,0.0047855643499528
S00356,0000005_22_37_28,0.4636619779936856,0.0
S00357,0000003_22_47_28,0.24635423201140932,0.0
S00358,0000007_8_43_31,0.5941782084823428,0.0
S00360,0000007_10_28_25,0.5815136430007785,0.0
S00361,0000007_25_43_25,0.7477944854613402,0.0024229128580134
S00362,0000007_5_38_13,0.684416640626888,0.0
S00363,0000005_19_31_30,0.5144979970269641,0.0
S00366,0000009_21_58_28,0.17793501486332206,0.0044445636815653
S00369,0000008_3_52_22,0.3088120150687378,0.0
S00371,0000008_2_37_19,0.5750854934015467,0.0087046378029984
S00373,0000009_21_50_18,0.4823348444497687,0.0023894345645892
S00376,0000008_2_39_24,0.2148537287807043,0.0022044799290308
S00377,0000008_2_51_28,0.5654336112136116,0.0066640743372799
S00378,0000009_25_19_20,0.5662324318472733,0.0
S00379,0000009_25_34_14,0.11850296891237126,0.0024318042813455
S00380,0000008_4_52_15,0.24556128859156665,0.0
S00383,0000007_6_45_25,0.8227607410128794,0.0
S00384,0000008_4_36_13,0.19996868733902218,0.0043461531734788
S00388,0000009_5_43_17,0.35904662984358154,0.0
S00389,0000009_9_38_25,0.29381266670636114,0.0120899864747837
S00390,0000009_4_43_13,0.49995419258760926,0.0
S00393,0000007_5_36_28,0.7458696300668962,0.0
S00395,0000009_8_26_23,0.604346237824854,0.0
S00396,0000009_8_50_13,0.5609699222930231,0.0
S00398,0000009_13_56_20,0.9190669310680335,0.0
S00400,0000007_4_58_17,0.41665639334938515,0.0
S00402,0000009_25_35_12,0.23602539160316488,0.0
S00403,0000009_13_37_30,0.3095143157162278,0.0043498619334567
S00404,0000009_13_46_13,0.4401434757025873,0.0
S00405,0000009_16_19_27,0.08711144304564013,0.0
S00406,0000009_21_42_15,0.4267893198329266,0.0
S00408,0000002_8_57_23,0.43194655309665503,0.0022408584697236
S00409,0000002_6_19_25,0.3380120576213864,0.002175502182068
S00410,0000002_3_21_17,0.32794369620901725,0.0
S00411,0000000_23_42_28,0.01737750349759198,0.0
S00412,0000000_2_32_24,0.1000370910492179,0.0
S00416,0000000_13_33_12,0.19551523803751064,0.0
S00417,0000004_23_31_27,0.4683229345360498,0.0065888903619249
S00420,0000007_25_39_24,0.3490401314740634,0.0067010031280336
S00423,0000007_17_22_25,0.5492993964843975,0.0022000593174946
S00429,0000007_11_50_24,0.42461140633715055,0.0
S00430,0000007_21_26_14,0.559908336364167,0.0065350023668016
S00432,0000007_12_23_14,0.4376315096192611,0.0
S00434,0000007_13_45_12,0.0951546605348844,0.002191705914519
S00435,0000007_13_53_24,0.7022846406197923,0.0
S00436,0000007_18_58_26,0.1808446973719604,0.0
S00438,0000025_16_49_27,0.09134387011963149,0.0
S00439,0000003_10_28_12,0.9399320785803583,0.0
S00440,0000026_1_22_24,0.035564998627856954,0.0122367980460517
S00441,0000022_20_45_13,0.07501156991528607,0.0
S00446,0000025_3_42_23,0.3638989391444514,0.0
S00448,0000020_24_23_26,0.6428894360145896,0.012265971677205
S00450,0000020_1_40_16,0.5026864066048552,0.0
S00452,0000020_24_37_19,0.5351267217910701,0.0048683965637152
S00453,0000020_19_32_25,0.10269037194579166,0.0024367761990213
S00454,0000020_16_18_16,0.06117974513194212,0.0
S00455,0000020_4_42_20,0.08457187046683869,0.0
S00456,0000018_25_36_22,0.26283898169191255,0.0
S00457,0000020_19_59_19,0.23851338482646423,0.0047714366632584
S00461,0000027_23_43_27,0.6647550051741924,0.0
S00462,0000015_10_27_26,0.1320632216258423,0.0
S00463,0000027_23_50_14,0.3505583232160627,0.0
S00464,0000015_3_25_29,0.00637537102066892,0.0
S00465,0000027_25_23_26,0.3071182074047317,0.0
S00467,0000027_23_30_21,0.43072514839355963,0.0047907539412867
S00469,0000027_20_31_20,0.4821460036100735,0.0024476488781198
S00470,0000015_10_45_28,0.36653586853783726,0.0
S00472,0000027_25_48_20,0.11218520488479064,0.0
S00473,0000015_8_36_25,0.05868880952261378,0.0
S00475,0000022_15_20_25,0.22954249795257867,0.0
S00476,0000022_14_27_22,0.3682646643846741,0.0048258518065386
S00478,0000027_22_27_26,0.02311531564443725,0.0
S00482,0000022_14_24_28,0.3784935110383356,0.0
S00483,0000022_14_31_14,0.11026447661247214,0.0
S00484,0000027_16_16_24,0.24710364010739602,0.0
S00485,0000027_14_42_22,0.09864117148647912,0.0
S00486,0000022_10_25_26,0.03592884525972542,0.0023937848290876
S00487,0000022_14_21_26,0.3936333887404247,0.0047925556278778
S00488,0000022_10_60_26,0.1092325091466942,0.0024354507544016
S00491,0000022_9_32_22,0.3576890826317723,0.0
S00493,0000027_5_40_26,0.0790519960635365,0.0
S00495,0000023_17_44_12,0.3824445216247419,0.0
S00497,0000023_19_37_22,0.43188534556721664,0.0043514615044499
S00498,0000023_22_24_29,0.11192117959862709,0.0
S00499,0000023_21_33_19,0.3765082787739104,0.0
S00500,0000023_22_30_16,0.2689391451889389,0.0021848266645565
S00501,0000004_10_20_27,0.27436036104277234,0.0021832142888519
S00502,0000004_22_41_17,0.6198868341307049,0.0022247289590775
S00503,0000004_10_42_31,0.5871770917612864,0.0
S00505,0000004_10_32_15,0.7573167549069912,0.0
S00510,0000004_16_41_13,0.2611361656372018,0.0022227290819726
S00512,0000006_17_25_17,0.5477157794475739,0.0043474647807241
S00513,0000004_4_51_24,0.4527813707862399,0.0
S00514,0000004_4_40_21,0.27472415741428147,0.0
S00515,0000004_4_49_17,0.6869211278858518,0.0065527516282994
S00516,0000004_4_53_20,0.8213193902144724,0.0
S00518,0000006_10_44_19,0.5825480313183735,0.0
S00519,0000011_10_14_24,0.46353976125174534,0.0
S00520,0000011_10_58_16,0.116131576894739,0.0
S00521,0000013_8_18_22,0.5464066835318006,0.004380398378283
S00522,0000011_14_47_26,0.4451726868794226,0.0
S00523,0000011_10_22_23,0.4862624331435907,0.0
S00524,0000011_10_60_20,0.4731191498060293,0.0073659093266936
S00525,0000011_10_37_30,0.7931639185672691,0.0022026334100044
S00527,0000013_16_34_27,0.0563564276733935,0.0022325840475805
S00529,0000013_8_38_24,0.4889116616038588,0.0022204351516776
S00531,0000013_16_26_14,0.11420459409440305,0.0
S00537,0000013_14_27_15,0.7021776608587202,0.0
S00538,0000013_16_47_30,0.7220615684672442,0.0
S00539,0000013_13_57_17,0.5580628636608911,0.0
S00540,0000013_10_26_15,0.25540092477042714,0.0043980160257686
S00543,0000013_7_21_26,0.5750071869650094,0.0024125042473666
S00545,0000013_12_21_23,0.5475857123649062,0.0
S00547,0000013_14_37_24,0.5730596211972524,0.0024299851365094
S00548,0000013_5_53_24,0.5673669779749803,0.0022212091958954
S00550,0000013_12_21_28,0.28402015535538405,0.0048952977562397
S00551,0000013_4_48_26,0.4818264146190657,0.0
S00552,0000013_6_58_18,0.5156553456697884,0.0021787351938066
S00553,0000013_14_21_25,0.539326944492024,0.0
S00554,0000013_4_44_13,0.10161470521670143,0.0
S00555,0000013_4_51_19,0.38464482263120314,0.0
S00557,0000013_6_33_13,0.49013848298899376,0.0086994954467681
S00558,0000013_1_37_27,0.3349254341399445,0.0
S00559,0000013_5_39_17,0.46040013225260384,0.0
S00560,0000013_6_62_18,0.956064845136561,0.0
S00561,0000013_1_29_27,0.2014175370417807,0.0
S00562,0000013_1_37_18,0.6365353978043069,0.0109444848164541
S00564,0000013_2_23_29,0.5292100333650811,0.0
S00565,0000013_2_29_28,0.41840751226803363,0.0
S00566,0000013_2_52_16,0.6624678704078002,0.0
S00567,0000013_2_54_22,0.43368691324035596,0.0
S00568,0000013_2_46_15,0.9432746548178982,0.0
S00570,0000014_9_41_17,0.024571771707811184,0.0022028091356744
S00571,0000014_14_60_23,0.0697063620495003,0.0
S00574,0000013_24_42_31,0.02038184217369693,0.0
S00577,0000014_23_35_26,0.0540973494669312,0.0
S00579,0000013_22_23_28,0.05878641871546653,0.0
S00580,0000023_4_21_29,0.2890935112361696,0.0022136704169895
S00581,0000023_15_49_31,0.6711519663657417,0.0
S00582,0000023_5_21_14,0.4022504400280484,0.0022362909068002
S00583,0000010_21_47_22,0.8560237933051733,0.0
S00584,0000010_4_28_16,0.06172009630390985,0.0
S00585,0000010_3_44_29,0.026880317205119346,0.0
S00586,0000010_4_38_15,0.04167297811142688,0.0
S00587,0000010_5_37_16,0.07554624972168666,0.0
S00588,0000010_4_17_20,0.0615561618733651,0.0
S00589,0000010_4_19_25,0.08771911572041717,0.0
S00590,0000010_11_19_17,0.13187395684065856,0.0
S00593,0000010_10_32_24,0.10745965139834654,0.0
S00594,0000010_3_55_17,0.09174118715733913,0.0
S00598,0000026_3_60_28,0.39743976746813503,0.0
S00599,0000001_19_18_15,0.015220896597957785,0.0
S00600,0000008_22_53_30,0.22030316266786032,0.0
S00603,0000019_9_24_30,0.038209802868036304,0.0
S00605,0000005_22_50_21,0.5803555901632127,0.0
S00606,0000004_7_44_23,0.7601366527677461,0.0
S00607,0000003_16_20_17,0.5400974408468493,0.0
S00612,0000004_25_18_26,0.46832412063565226,0.0
S00614,0000004_9_18_19,0.572648996548352,0.0
S00616,0000004_5_25_29,0.6080066710266546,0.0
S00617,0000024_8_26_20,0.8100900147879063,0.0
S00618,0000024_11_30_19,0.755607126153707,0.0
S00619,0000024_15_55_24,0.29949423039662354,0.0
S00621,0000024_10_37_17,0.6812492541841432,0.0
S00624,0000024_7_56_21,0.77361650206011,0.0
S00626,0000024_24_60_18,0.28639028383796167,0.0
S00629,0000024_9_36_27,0.8601879005416467,0.0
S00630,0000024_23_49_28,0.6671401576456756,0.0
S00632,0000002_22_58_14,0.06244729116799844,0.0
S00634,0000006_23_49_29,0.5082198279180001,0.0
S00635,0000006_17_30_21,0.08394086502357337,0.0
S00636,0000002_6_52_17,0.7599356253471379,0.0
S00637,0000002_8_48_20,0.254880530976971,0.0
S00638,0000023_15_50_28,0.1575952953054353,0.0
S00639,0000023_7_19_16,0.4407861615270539,0.0
S00640,0000023_7_53_19,0.8550071074731664,0.0
S00642,0000000_18_49_16,0.013318273528186644,0.0
S00643,0000000_19_63_21,0.017975452950269786,0.0
S00644,0000000_18_15_22,0.051572400513589044,0.0
S00645,0000000_18_50_15,0.04478758988993221,0.0
S00646,0000000_18_41_15,0.012830879958179017,0.0
S00647,0000000_24_28_24,0.011518707170976358,0.0
S00648,0000000_23_34_26,0.040328840056402165,0.0
S00651,0000000_1_19_18,0.02234285072113694,0.0
S00654,0000000_11_33_13,0.01855240805519472,0.0
S00656,0000000_13_27_30,0.1427253088027091,0.0
S00657,0000000_8_41_29,0.005885697262288295,0.0
S00658,0000000_10_54_23,0.04124121795218349,0.0
S00660,0000027_21_23_27,0.1679797183283334,0.0
S00661,0000015_1_32_29,0.11348971478883654,0.0
S00662,0000027_25_37_22,0.28022160004482544,0.0
S00664,0000027_23_34_13,0.1559227107985198,0.0
S00666,0000027_4_56_23,0.49239518421756723,0.0
S00667,0000027_8_46_30,0.09722801871256713,0.0
S00668,0000027_5_34_31,0.12456417029687555,0.0
S00670,0000027_10_43_22,0.03299460254944006,0.0
S00671,0000027_5_34_16,0.032124392189470725,0.0
S00673,0000027_14_18_25,0.13942280507654262,0.0
S00676,0000025_8_43_23,0.34508934896867044,0.0
S00677,0000025_8_49_17,0.08070702328768364,0.0
S00679,0000016_18_52_25,0.43250631215920915,0.0
S00683,0000016_24_17_17,0.45776232930743277,0.0
S00685,0000024_24_37_32,0.7586345651470517,0.0
S00686,0000022_9_33_21,0.20599353187094396,0.0
S00687,0000022_7_44_16,0.3138505788531418,0.0
S00689,0000020_1_45_26,0.17694140204838193,0.0
S00690,0000020_16_39_19,0.32308965471949347,0.0
S00691,0000020_16_34_26,0.1972725512209295,0.0
S00692,0000020_19_31_19,0.3594915831280131,0.0
S00693,0000020_24_61_18,0.5749195561212211,0.0
S00698,0000007_15_42_15,0.6941483821307368,0.0
S00700,0000007_10_51_16,0.6548346033073279,0.0
S00702,0000022_17_55_27,0.024340263773130092,0.0
S00703,0000026_1_34_23,0.05370565407945137,0.0
S00705,0000022_21_39_30,0.021240751528270076,0.0
S00706,0000022_20_20_24,0.01742705256495858,0.0
S00707,0000022_20_44_28,0.030801947741893803,0.0
S00708,0000022_19_36_20,0.014489939506258943,0.0
S00711,0000022_23_62_23,0.021503509172282984,0.0
S00713,0000026_1_23_14,0.0413830611024004,0.0
S00717,0000025_1_22_22,0.8373869361607423,0.0
S00718,0000020_4_61_23,0.061953025946283324,0.0
S00719,0000018_19_62_25,0.5410472630980995,0.0
S00720,0000019_5_44_12,0.22053909624555992,0.0
S00722,0000020_4_62_17,0.15570173197910417,0.0
S00726,0000020_2_27_19,0.4549704658147963,0.0
S00727,0000027_25_32_30,0.32978477141102613,0.0
S00728,0000027_24_44_30,0.24324453540528204,0.0
S00729,0000027_19_63_22,0.47877082357034506,0.0
S00731,0000027_15_59_25,0.3778228790403814,0.0
S00732,0000027_19_32_20,0.47487819495781225,0.0
S00733,0000027_20_51_21,0.24043634446640622,0.0
S00735,0000015_10_56_27,0.18924105921652168,0.0
S00736,0000015_1_37_28,0.0892761590057359,0.0
S00737,0000015_10_44_31,0.21125499680931112,0.0
S00738,0000015_6_60_26,0.05969247874304842,0.0
S00740,0000015_3_43_17,0.006054183182163616,0.0
S00741,0000015_7_59_18,0.12747624712063774,0.0
S00742,0000015_10_33_14,0.059061484922663325,0.0
S00747,0000015_4_27_25,0.03198030075428385,0.0
S00748,0000022_10_52_22,0.4374731052864791,0.0
S00752,0000022_14_45_13,0.7687690664372429,0.0
S00754,0000022_12_26_20,0.3885905440854228,0.0
S00755,0000027_5_59_16,0.037256296141481335,0.0
S00757,0000025_14_40_19,0.02782179821253247,0.0
S00758,0000025_11_45_31,0.043692207850608525,0.0
S00761,0000025_14_62_23,0.08152877860611747,0.0
S00763,0000021_22_57_22,0.3130434529295094,0.0
S00769,0000021_17_52_30,0.45711722554595424,0.0
S00771,0000021_14_25_19,0.2933092089071987,0.0
S00772,0000016_9_52_21,0.6706583180134178,0.0
S00773,0000021_6_13_22,0.16662733892305548,0.0
S00774,0000016_3_62_23,0.4859929810835233,0.0
S00777,0000012_17_39_13,0.11373148261821579,0.0
S00778,0000011_23_53_23,0.34502581226405504,0.0
S00781,0000009_24_45_26,0.27345007544551525,0.0
S00782,0000009_14_35_20,0.2711818983615807,0.0
S00784,0000009_2_42_27,0.4434520673402763,0.0
S00786,0000001_21_42_31,0.10595374724830646,0.0
S00787,0000009_2_42_25,0.18418988289041105,0.0
S00788,0000008_22_19_26,0.3048405661409312,0.0
S00789,0000001_15_15_21,0.32356680031783075,0.0
S00791,0000002_18_51_19,0.515900032820267,0.0
S00792,0000002_21_56_28,0.8750847564083792,0.0
S00793,0000002_21_32_14,0.5387788016757434,0.0
S00794,0000002_15_61_20,0.11425063666121499,0.0
S00795,0000002_2_48_19,0.34966108111407385,0.0
S00797,0000023_22_51_26,0.7458647399570987,0.0
S00798,0000021_22_15_17,0.04831794003573955,0.0
S00800,0000023_7_20_16,0.2673227695298764,0.0
S00801,0000023_18_17_26,0.3960117071465818,0.0
S00803,0000023_22_23_18,0.5655571524084675,0.0
S00805,0000023_21_57_28,0.2358337787950991,0.0
S00809,0000007_19_19_25,0.35712834249330316,0.0
S00815,0000008_4_46_14,0.1788648847476041,0.0
S00816,0000007_4_38_12,0.48857267870412047,0.0
S00817,0000008_2_44_14,0.3195894732062815,0.0
S00818,0000008_4_29_29,0.3879448296540189,0.0
S00819,0000009_5_27_15,0.6229609329273594,0.0
