ufs_serial,run_wf_xy,position,prob,reg,pred,health
S00128,0000017_19_43_26,1,0.437042515475098,0.007258112074662873,0.003172103558710844,0.0023878847281078
S00129,0000017_24_13_21,1,0.2274901046736926,0.008557543400364517,0.0019467564438985913,0.0071621056878935
S00130,0000017_9_33_16,1,0.3385896760141801,0.007635846742705362,0.002585418874706541,0.0048756321399316
S00131,0000017_3_63_24,1,0.32682833270513917,0.008265450247006399,0.002701383323286382,0.0
S00132,0000017_9_37_26,1,0.3216162587571794,0.007536358886976253,0.002423815549880723,0.0
S00133,0000017_9_35_15,1,0.36786038504601676,0.0071317678330083695,0.002623494861109255,0.0
S00134,0000017_11_39_25,1,0.3562488483655107,0.008658819045954879,0.0030846943133267754,0.0
S00135,0000018_24_27_14,1,0.4105970810185207,0.008690289115959222,0.0035682073442198773,0.0024002704530087
S00136,0000001_22_29_23,1,0.32100543867912473,0.009028752038436701,0.002898278508823415,0.0024124339857098
S00137,0000001_1_62_25,1,0.32116221678798185,0.008160781530912882,0.0026209346871904015,0.0
S00138,0000009_20_36_24,1,0.2546645527909236,0.007922210857786462,0.0020175062852135885,0.0024209654634906
S00139,0000018_24_19_25,1,0.40674284657982274,0.009359422094797532,0.003806877985180036,0.0023857183316292
S00142,0000001_17_25_28,1,0.3567597618638407,0.00890656221064637,0.0031775030132956813,0.0023883666839667
S00144,0000020_8_25_17,1,0.4056398175954917,0.008391906904744202,0.003404091586118786,0.0
S00145,0000001_17_60_25,1,0.29222521760340436,0.00919743781514606,0.002687723266924837,0.0048074365336157
S00146,0000001_1_48_16,1,0.3595460212843957,0.009101027719834582,0.00327223830626552,0.0
S00148,0000001_17_21_22,1,0.3438940818756378,0.00882805951368,0.0030359174212004733,0.0023848940713548
S00149,0000001_17_45_19,1,0.31547500115814653,0.008580929377805545,0.002707068705401178,0.0
S00150,0000020_10_45_21,1,0.12199726585260866,0.008078323719997999,0.0009855334065120304,0.0024284534611569
S00151,0000001_9_37_22,1,0.1970215030345101,0.008737235876451406,0.0017214233447455012,0.0
S00152,0000017_25_45_27,1,0.1922989782465611,0.008182058448294808,0.0015734014795607348,0.0
S00153,0000001_7_47_24,1,0.2065491950854319,0.008531128562052433,0.001762097737662268,0.0
S00154,0000001_15_48_24,1,0.2531196812409259,0.008953201445803327,0.002266231496047535,0.0024048348309115
S00155,0000001_10_39_13,1,0.2069523974161132,0.009487853877660496,0.0019635341063156055,0.0
S00156,0000001_11_25_17,1,0.2294178441517213,0.008847427508782025,0.0020297577453534067,0.0
S00157,0000009_7_29_17,1,0.2013076182095688,0.008614768164504084,0.001734218460623936,0.0023905723905723
S00158,0000001_11_39_30,1,0.21526238263495295,0.00839405920002674,0.0018069251833766034,0.0
S00162,0000001_23_16_22,1,0.35538826787138933,0.008077291200516328,0.002870574528844313,0.0
S00164,0000017_19_41_12,1,0.3273883807766204,0.007094858698571967,0.0023227743011643965,0.0
S00165,0000001_23_55_25,1,0.3108983262692203,0.008959989090560876,0.00278564561164585,0.0
S00166,0000001_23_33_21,1,0.31590038558666533,0.008158571949121856,0.002577296024564146,0.0
S00168,0000007_10_25_22,1,0.40945056912324534,0.007298931481901936,0.00298855164925632,0.0044468304030778
S00169,0000007_5_44_15,1,0.4402163882142698,0.008259929328623863,0.0036361562559519152,0.002185201306724
S00170,0000007_5_32_12,1,0.3848438874076246,0.008639640065384107,0.0033249126685650837,0.0
S00171,0000007_10_37_22,1,0.35650759407833243,0.00743089778738776,0.002649171492023614,0.002232734493277
S00174,0000007_20_40_22,1,0.46787430769119664,0.008121676758471629,0.0037999238906615954,0.0
S00175,0000007_21_46_13,1,0.38247167237792196,0.007603130830134188,0.002907982163909561,0.0
S00177,0000021_19_40_29,1,0.4535610881613468,0.008817144396097874,0.0039991136067698725,0.0043713251623854
S00178,0000021_19_46_28,1,0.4369273781449384,0.008258120939351687,0.003608199130434749,0.0
S00180,0000021_22_54_28,1,0.25071169864198256,0.008372438819801183,0.00209906835828843,0.0
S00181,0000021_22_33_20,1,0.4245182226576947,0.008154340510318714,0.0034616661403861393,0.0
S00183,0000021_22_55_14,1,0.287660443151033,0.007958837817897654,0.0022894428136636395,0.0
S00185,0000021_24_54_16,1,0.4349277255203805,0.007852550437096453,0.00341529190114043,0.0
S00186,0000021_25_55_25,1,0.3319009313014951,0.008393147724583208,0.0027856935463401915,0.0
S00187,0000021_11_35_14,1,0.3444344683209673,0.008104923413699974,0.0027916149867799095,0.0023849627379564
S00188,0000021_24_34_12,1,0.32665789291114045,0.008381142256445437,0.0027377662696789875,0.0
S00189,0000021_11_40_25,1,0.25283717251438353,0.008498542163984435,0.002148747371236095,0.0
S00191,0000021_9_31_21,1,0.28282417327214027,0.00923439151298273,0.0026117091453306093,0.0
S00192,0000021_8_42_14,1,0.25931593009253456,0.008720432412829049,0.00226134704194185,0.0
S00193,0000021_9_17_24,1,0.31986338147979265,0.009677252729888161,0.003095398781616582,0.0
S00194,0000021_8_47_20,1,0.2407801204711355,0.00862034726129731,0.0020756082520781895,0.0023942345675443
S00199,0000008_6_28_27,1,0.36622183531116836,0.008124353162918456,0.0029753155260400926,0.0
S00201,0000008_6_35_28,1,0.3633341781599792,0.008788776016375836,0.0031932627109420506,0.0
S00202,0000008_6_40_24,1,0.414775432763858,0.008157571464299013,0.0033835602344067218,0.0
S00205,0000008_24_19_24,1,0.4388840194223563,0.008301539857406412,0.0036434131800134203,0.0024191978193146
S00206,0000016_3_14_20,1,0.29873529098530627,0.008039994106686797,0.0024018299789812275,0.0
S00207,0000016_3_47_21,1,0.3350529741931179,0.008054803037672918,0.0026987857143120717,0.0024246859373094
S00208,0000008_12_60_17,1,0.3960026195526684,0.008392200238720155,0.003323333278343711,0.0
S00210,0000008_12_51_18,1,0.3740476314124458,0.008248545552515946,0.0030853489265162534,0.0
S00211,0000016_15_26_16,1,0.43577689905791456,0.008430850198555719,0.0036739697559484146,0.0024002356770644
S00214,0000002_16_54_27,1,0.2539040350446997,0.007543559627656451,0.0019153402280622654,0.0
S00216,0000002_14_39_30,1,0.27908429750071495,0.007439167537653568,0.0020761548462361694,0.0
S00217,0000002_22_35_18,1,0.24509810713630456,0.008101414046770297,0.001985641247990869,0.0
S00218,0000004_22_56_15,1,0.3941076607992597,0.008728850398920837,0.003440106812185376,0.0
S00220,0000004_10_33_26,1,0.4589748432597062,0.008556036850708599,0.003927005672478249,0.0048111362800333
S00221,0000006_23_50_17,1,0.4811547773264493,0.007896065521238392,0.003799229647626512,0.0024405814181889
S00223,0000004_4_32_29,1,0.3674379272719382,0.007793376743143307,0.0028635821969499047,0.0
S00226,0000004_4_37_16,1,0.47440603749513477,0.007979010264110293,0.0037852906425295727,0.0
S00227,0000009_6_47_25,1,0.21087097781953443,0.0085953425301196,0.0018125082840201511,0.0
S00229,0000003_10_41_20,1,0.3303992769465128,0.00793788435321956,0.00262267125078878,0.0
S00233,0000011_23_16_18,1,0.23660218246828413,0.007648406595424203,0.001809629692882185,0.0
S00237,0000011_19_38_25,1,0.28147723061545404,0.007783200398724691,0.0021907936935581236,0.0
S00238,0000016_25_37_23,1,0.1841100047714092,0.00823462285541296,0.0015160764532008352,0.0
S00245,0000009_7_47_29,1,0.22107927266165675,0.007913524190836295,0.0017495161723005137,0.0
S00247,0000008_22_40_17,1,0.3755892120984583,0.008438229783453752,0.003169308075873139,0.0
S00248,0000009_2_61_20,1,0.310931185114347,0.008992344997939465,0.002796000487166388,0.0048394556829523
S00249,0000009_2_17_26,1,0.3216237429092948,0.00853982843136125,0.002746611583897617,0.0072902762090563
S00252,0000001_16_16_19,1,0.2875395045818274,0.00909312156705205,0.0026146316704924767,0.0
S00253,0000008_14_19_17,1,0.3179502613117976,0.008264091435268787,0.0026275700313482995,0.0
S00257,0000019_14_46_22,1,0.19583130216462735,0.008696722497700024,0.0017030904912890062,0.0122792453576052
S00258,0000022_7_29_26,1,0.3235079642362501,0.009702282036062975,0.003138765509932673,0.004889013491513
S00259,0000022_6_51_28,1,0.3028153138389414,0.008314257360291427,0.002517684451894377,0.0
S00260,0000022_7_18_22,1,0.3551260739198419,0.009998330300032625,0.003550667785204381,0.0
S00261,0000022_6_22_20,1,0.3212115104959172,0.008393227094472688,0.0026960011529508303,0.0
S00262,0000022_7_37_31,1,0.2455172419201715,0.00907627048815455,0.0022283808971731538,0.0
S00264,0000022_6_30_20,1,0.3461538936050221,0.008885633284245579,0.003075796558487987,0.0
S00265,0000022_5_40_28,1,0.31139923624738036,0.008347766263209884,0.002599488038735206,0.0021986286219862
S00267,0000022_3_51_13,1,0.3869973604542995,0.00830071176623259,0.003212353543423959,0.0022214176846302
S00268,0000022_7_32_31,1,0.2803684523204642,0.009544245753521282,0.0026759054104809245,0.0
S00269,0000022_7_34_16,1,0.33486977281872504,0.008835628196654184,0.002958784806924308,0.0
S00270,0000022_7_23_24,1,0.27801386966628144,0.00992148233641863,0.0027583096971734024,0.0021931566452205
S00271,0000022_1_58_22,1,0.35192008856436185,0.009258438198589786,0.0032582303908153883,0.0
S00273,0000022_5_27_13,1,0.27335979477278893,0.00809852258102848,0.002213810470712742,0.0023947190902958
S00275,0000022_1_37_16,1,0.2508407190517603,0.008077218552675982,0.002026095309691462,0.0
S00277,0000003_10_28_21,1,0.5126142032017519,0.008499270407575156,0.004356846727775367,0.0
S00278,0000003_10_58_21,1,0.4345520495470382,0.008213075389408232,0.0035690087435516858,0.0024270303793883
S00283,0000012_21_38_24,1,0.24238514440242692,0.008539371876166746,0.0020698168853107,0.0
S00284,0000012_15_62_18,1,0.26699531276725985,0.008063712117060515,0.002152973338759715,0.0
S00289,0000023_4_30_31,1,0.37344861671839524,0.008442585782515468,0.003152871982006792,0.0
S00290,0000023_12_31_31,1,0.3431526267959623,0.007723925646577618,0.002650485374799811,0.0024540301396377
S00294,0000013_13_46_19,1,0.39084120960257296,0.008992557969565442,0.003514662234246215,0.0
S00296,0000012_10_16_24,1,0.3532266995774315,0.00900693789815632,0.003181490947064645,0.0
S00297,0000024_4_14_24,1,0.3427009475532479,0.008768277210061974,0.0030048969082977876,0.0048750582407611
S00302,0000008_14_50_23,1,0.3119744110775071,0.007988324487552816,0.0024921528275003184,0.0
S00303,0000001_13_52_15,1,0.256658323955286,0.009001242002098987,0.002310243685774649,0.0044147169073886
S00308,0000008_9_24_19,1,0.30194777906045855,0.00887314892317318,0.002679227610624841,0.0
S00309,0000009_1_25_17,1,0.21688244487557407,0.00829350877518341,0.0017987164597588058,0.0021791077496437
S00310,0000009_1_21_19,1,0.21307354454741292,0.00856697950821967,0.0018253966898814176,0.0156605896916497
S00311,0000009_3_34_21,1,0.22396811013200804,0.008697793548734168,0.0019480283834283631,0.0
S00312,0000009_3_33_22,1,0.27883558558138766,0.008616797414544684,0.002402669752920754,0.0022374990433228
S00313,0000009_14_30_14,1,0.21387746885949044,0.008353323864062073,0.0017865877646091744,0.0
S00314,0000009_24_57_25,1,0.23688491109570703,0.008284807049457712,0.001962545781355877,0.0021928953719759
S00315,0000008_22_48_15,1,0.29747246338710864,0.008770098395797959,0.0026088627739453488,0.0021781336418657
S00316,0000009_24_24_28,1,0.2266901543058662,0.00791073870652827,0.001793286578056282,0.0
S00318,0000009_14_23_19,1,0.26689837279963385,0.007214114681429804,0.0019254354696635635,0.0022137295775651
S00319,0000009_24_43_31,1,0.26329670436868235,0.009413000709143731,0.0024784120649376145,0.0021892730027839
S00321,0000025_16_24_21,1,0.13218706019478463,0.008197181958884128,0.0010835613850266187,0.0
S00323,0000023_16_27_22,1,0.23504788004197902,0.007549523802452724,0.0017744995650929732,0.0
S00324,0000023_18_39_23,1,0.3482078555179308,0.008928187850400858,0.0031088651450493273,0.002440437609255
S00325,0000023_18_17_18,1,0.361108756594418,0.008819540845323492,0.0031848134283884487,0.0
S00326,0000023_10_62_21,1,0.2947022677273196,0.008525097105562455,0.002512365449604864,0.0
S00327,0000023_15_55_16,1,0.20103194855828288,0.00895595029770278,0.0018004321395383234,0.0044787484736659
S00328,0000023_10_48_17,1,0.30574923374557983,0.009385153960273531,0.0028695036319379263,0.0
S00329,0000023_10_37_27,1,0.2784505618338088,0.009782053269801484,0.0027238182288644693,0.0021770745724698
S00331,0000023_11_50_17,1,0.3488196301472512,0.00836445242213109,0.0029176852002720465,0.0
S00332,0000023_14_40_12,1,0.33401205239326187,0.008517342849325257,0.002844895166040202,0.0
S00334,0000023_13_40_16,1,0.34953056195942944,0.00840136290901272,0.0029365330988123228,0.0072413089722295
S00335,0000023_13_34_20,1,0.2938831244183597,0.009107225919989706,0.002676460008150445,0.0
S00336,0000023_13_42_31,1,0.276057046503008,0.008111113898978787,0.0022391301468015815,0.0
S00339,0000023_16_61_22,1,0.29151691692770837,0.007858432108965129,0.0022908659002912235,0.0
S00340,0000023_11_34_26,1,0.3358108583970995,0.007979421135496443,0.0026795762610230187,0.0
S00341,0000023_23_58_19,1,0.3847883935536448,0.008521388840954163,0.003278931522956708,0.0
S00342,0000023_21_17_17,1,0.2655235812003153,0.008651478725535467,0.0022971716138825166,0.0239999227366672
S00343,0000023_18_55_23,1,0.37267651483032993,0.008615383636412007,0.003210751147544281,0.0071593200806683
S00344,0000023_22_50_14,1,0.3279858333884014,0.00898748763708978,0.0029477686227188465,0.0
S00347,0000023_17_36_15,1,0.3412789698291094,0.008738938335662806,0.002982415872595114,0.0
S00349,0000023_18_32_24,1,0.35642385309182706,0.008759111202665452,0.003121956164513808,0.0
S00350,0000023_13_61_27,1,0.3185617357091405,0.008335373127225551,0.0026553309311922978,0.0022072702240579
S00351,0000009_7_28_30,1,0.23925086269678358,0.007830752009780517,0.0018735141739045604,0.0
S00352,0000001_20_27_14,1,0.29307312206094266,0.007882863950801526,0.0023102555488430606,0.0
S00354,0000003_16_18_18,1,0.4135211199203778,0.007928935649405052,0.0032787823495185856,0.0047855643499528
S00356,0000005_22_37_28,1,0.3377571989190553,0.00817991242993743,0.0027628243097388297,0.0
S00357,0000003_22_47_28,1,0.4193385743164827,0.008155114942215741,0.003419754273255794,0.0
S00358,0000007_8_43_31,1,0.44917419227176664,0.008077762636197177,0.003628322507476923,0.0
S00360,0000007_10_28_25,1,0.44872517070465295,0.007277495601477691,0.003265595456075438,0.0
S00361,0000007_25_43_25,1,0.5227073284618929,0.008878753731674724,0.004640989643154758,0.0024229128580134
S00362,0000007_5_38_13,1,0.35597713208520243,0.009235603344687471,0.0032876635917183494,0.0
S00363,0000005_19_31_30,1,0.37311063832623104,0.008318403755600317,0.003103684935107352,0.0
S00366,0000009_21_58_28,1,0.2668658679222707,0.008192316622883954,0.002186249685859972,0.0044445636815653
S00369,0000008_3_52_22,1,0.37223205706048723,0.008337468282959691,0.0031034729696426543,0.0
S00371,0000008_2_37_19,1,0.31238812122784276,0.00770129369558957,0.002405792668589056,0.0087046378029984
S00373,0000009_21_50_18,1,0.2690422343931044,0.007660522681129928,0.0020610041387502504,0.0023894345645892
S00376,0000008_2_39_24,1,0.3639458676020687,0.007624614526219777,0.0027749469488763927,0.0022044799290308
S00377,0000008_2_51_28,1,0.32121819651733785,0.007875127117432294,0.002529634130006383,0.0066640743372799
S00378,0000009_25_19_20,1,0.3206144102811227,0.009545370870436764,0.0030603834525396896,0.0
S00379,0000009_25_34_14,1,0.2320952185101425,0.008831910057948936,0.0020498440947615834,0.0024318042813455
S00380,0000008_4_52_15,1,0.3409447873332572,0.008939567234929594,0.003047898849764425,0.0
S00383,0000007_6_45_25,1,0.5092361833434914,0.007540460456683261,0.0038398753036139044,0.0
S00384,0000008_4_36_13,1,0.30549970137914945,0.008586792054837828,0.0026232624085578094,0.0043461531734788
S00388,0000009_5_43_17,1,0.3214867803715156,0.008232339777066323,0.002646588409853413,0.0
S00389,0000009_9_38_25,1,0.27514413180151087,0.008145167452623758,0.002241095027130088,0.0120899864747837
S00390,0000009_4_43_13,1,0.27982885821408104,0.008393915091452597,0.002348859675987124,0.0
S00393,0000007_5_36_28,1,0.4790509198661776,0.008118660838135693,0.0038892519425904157,0.0
S00395,0000009_8_26_23,1,0.3533334504510858,0.008142950670361755,0.002877176857211901,0.0
S00396,0000009_8_50_13,1,0.305772366963267,0.008201052841706377,0.0025076553389993855,0.0
S00398,0000009_13_56_20,1,0.43598249098064734,0.009384078664749496,0.004091293991815832,0.0
S00400,0000007_4_58_17,1,0.42026696596464863,0.009060945122206976,0.0038080159152821084,0.0
S00402,0000009_25_35_12,1,0.2862669927472061,0.009303080735123714,0.0026631649453283325,0.0
S00403,0000009_13_37_30,1,0.3333820291672366,0.009039415772080377,0.0030135787725824787,0.0043498619334567
S00404,0000009_13_46_13,1,0.38181139935358305,0.008945731841278035,0.0034155823925602715,0.0
S00405,0000009_16_19_27,1,0.22679277312264892,0.008603425330554575,0.0019511946890701144,0.0
S00406,0000009_21_42_15,1,0.3496383725247455,0.008364519632516438,0.0029245570312643296,0.0
S00408,0000002_8_57_23,1,0.2770076236786895,0.00859565023844373,0.002381060646524458,0.0022408584697236
S00409,0000002_6_19_25,1,0.26135953273382045,0.007963175076638306,0.0020812517171077925,0.002175502182068
S00410,0000002_3_21_17,1,0.2258761734787584,0.008179017898054867,0.001847445265626911,0.0
S00411,0000000_23_42_28,1,0.05123548114321678,0.008246452056330296,0.0004225109388305521,0.0
S00412,0000000_2_32_24,1,0.0836617485193815,0.008313195822558146,0.0006954964982992325,0.0
S00416,0000000_13_33_12,1,0.21534658030164042,0.00843727904829454,0.0018169391901009082,0.0
S00417,0000004_23_31_27,1,0.30818507432416037,0.00841989297792666,0.002594885343203804,0.0065888903619249
S00420,0000007_25_39_24,1,0.4106278967208261,0.007465204070233029,0.003065421045951539,0.0067010031280336
S00423,0000007_17_22_25,1,0.4611553395575876,0.007937499407288247,0.0036604202344061617,0.0022000593174946
S00429,0000007_11_50_24,1,0.4777122928869194,0.00808599462301097,0.003862779031629872,0.0
S00430,0000007_21_26_14,1,0.38193336701660374,0.007471310769731108,0.0028535428783108153,0.0065350023668016
S00432,0000007_12_23_14,1,0.432958233913544,0.009112126268760928,0.003945170096519943,0.0
S00434,0000007_13_45_12,1,0.3178447977563496,0.00869657268086293,0.002764160384922273,0.002191705914519
S00435,0000007_13_53_24,1,0.4856180496592926,0.008173327458273656,0.0039691153395135965,0.0
S00436,0000007_18_58_26,1,0.4182869049236139,0.0088665331679916,0.0037087547162417715,0.0
S00438,0000025_16_49_27,1,0.14183065706911935,0.008111368941657668,0.001150440786725354,0.0
S00439,0000003_10_28_12,1,0.49658615832516506,0.00781176456193797,0.0038792141535534423,0.0
S00440,0000026_1_22_24,1,0.0805123923621545,0.008180573206390271,0.0006586375197402219,0.0122367980460517
S00441,0000022_20_45_13,1,0.08157488866332094,0.007783397307318428,0.0006349297687668927,0.0
S00446,0000025_3_42_23,1,0.3159767055456666,0.008373511762845353,0.0026458346606717618,0.0
S00448,0000020_24_23_26,1,0.37035250210525966,0.007760809574808611,0.0028742352443928256,0.012265971677205
S00450,0000020_1_40_16,1,0.3988906605866909,0.00790361065880086,0.0031526764767090864,0.0
S00452,0000020_24_37_19,1,0.2598029806871657,0.008460826768589136,0.002198148013557218,0.0048683965637152
S00453,0000020_19_32_25,1,0.30963672674269266,0.008285468253119002,0.0025654852694262636,0.0024367761990213
S00454,0000020_16_18_16,1,0.19311462327947002,0.008789478104423225,0.0016973767529588413,0.0
S00455,0000020_4_42_20,1,0.1948377368773566,0.008556834731346216,0.0016671943138890602,0.0
S00456,0000018_25_36_22,1,0.28339493815142136,0.00822558261453804,0.0023310884763064147,0.0
S00457,0000020_19_59_19,1,0.28027338597376966,0.007979149646317369,0.002236343288564776,0.0047714366632584
S00461,0000027_23_43_27,1,0.3030531985865658,0.007679720955022307,0.002327363999671786,0.0
S00462,0000015_10_27_26,1,0.2125249905331826,0.00801108991601437,0.0017025568085614286,0.0
S00463,0000027_23_50_14,1,0.24235444285359656,0.007617208592816176,0.0018460643446115924,0.0
S00464,0000015_3_25_29,1,0.08210467315811697,0.008674736692966327,0.0007122364209087247,0.0
S00465,0000027_25_23_26,1,0.1903759436940305,0.007624927926247455,0.0014516028495583262,0.0
S00467,0000027_23_30_21,1,0.24585440439037937,0.008289074440064484,0.002037905459409571,0.0047907539412867
S00469,0000027_20_31_20,1,0.28943591192726076,0.008193194852513967,0.0023714048237351184,0.0024476488781198
S00470,0000015_10_45_28,1,0.20973903732072477,0.0076778863875534556,0.0016103524995833588,0.0
