ufs_serial,run_wf_xy,position,prob,reg,pred,health
S00155,0000001_10_39_13,1,0.2969009276168055,0.005919577188673642,0.001757527958416486,0.0
S00156,0000001_11_25_17,1,0.3525787588034451,0.00589236513447944,0.0020775227855314555,0.0
S00157,0000009_7_29_17,1,0.29927212307755835,0.005919577188673642,0.001771564432975845,0.0023905723905723
S00158,0000001_11_39_30,1,0.3657304236062918,0.00589236513447944,0.0021550171966761103,0.0
S00162,0000001_23_16_22,1,0.5490551791766991,0.005935404461316799,0.003258864559994474,0.0
S00164,0000017_19_41_12,1,0.4693991711722384,0.00589236513447944,0.002765871310368844,0.0
S00165,0000001_23_55_25,1,0.5261341658770745,0.005946075357674696,0.0031284333985524037,0.0
S00166,0000001_23_33_21,1,0.5000333672815033,0.005910876395644632,0.002955635427698941,0.0
S00168,0000007_10_25_22,1,0.581299938119544,0.005919577188673642,0.0034410498534698524,0.0044468304030778
S00169,0000007_5_44_15,1,0.6071266526640633,0.005919577188673642,0.0035939330837459747,0.002185201306724
S00170,0000007_5_32_12,1,0.5803814236069453,0.005946075357674696,0.0034509916809614166,0.0
S00171,0000007_10_37_22,1,0.4698722276858782,0.005935404461316799,0.0027888817164556244,0.002232734493277
S00174,0000007_20_40_22,1,0.629938580821829,0.005919577188673642,0.0037289700532983465,0.0
S00175,0000007_21_46_13,1,0.5376900726011262,0.005935404461316799,0.003191408055722478,0.0
S00177,0000021_19_40_29,1,0.6682060808701629,0.005910876395644632,0.003949683550841654,0.0043713251623854
S00178,0000021_19_46_28,1,0.5935410496329431,0.005935404461316799,0.003522906193966026,0.0
S00180,0000021_22_54_28,1,0.38883887581763354,0.005919577188673642,0.002301761739359567,0.0
S00181,0000021_22_33_20,1,0.6343107066647653,0.005935404461316799,0.003764890598199059,0.0
S00183,0000021_22_55_14,1,0.30716153451357225,0.005935404461316799,0.0018231279422967707,0.0
S00185,0000021_24_54_16,1,0.6509046681804476,0.005910876395644632,0.0038474170389627095,0.0
S00186,0000021_25_55_25,1,0.565227228991784,0.005946075357674696,0.003360883697794799,0.0
S00187,0000021_11_35_14,1,0.569647482994352,0.00589236513447944,0.0033565709677398892,0.0023849627379564
S00188,0000021_24_34_12,1,0.5123760289547158,0.005946075357674696,0.003046626479630852,0.0
S00189,0000021_11_40_25,1,0.37920519964255417,0.00589236513447944,0.0022344154971871014,0.0
S00191,0000021_9_31_21,1,0.44726103651867233,0.005946075357674696,0.0026594478276917195,0.0
S00192,0000021_8_42_14,1,0.4368984613093683,0.005935404461316799,0.0025931690763980695,0.0
S00193,0000021_9_17_24,1,0.5238372742441241,0.005919577188673642,0.0031008951791924957,0.0
S00194,0000021_8_47_20,1,0.29372521616329483,0.005910876395644632,0.0017361734470252366,0.0023942345675443
S00199,0000008_6_28_27,1,0.5034400213678247,0.005910876395644632,0.0029757717389259047,0.0
S00201,0000008_6_35_28,1,0.4643804936515678,0.00589236513447944,0.002736299429924849,0.0
S00202,0000008_6_40_24,1,0.5322439629070128,0.005935404461316799,0.003159083191947217,0.0
S00205,0000008_24_19_24,1,0.611629946029296,0.005935404461316799,0.0036302711103372363,0.0024191978193146
S00206,0000016_3_14_20,1,0.5328077225263909,0.005935404461316799,0.0031624293333071835,0.0
S00207,0000016_3_47_21,1,0.5156120739416733,0.005919577188673642,0.0030522054711098366,0.0024246859373094
S00208,0000008_12_60_17,1,0.5630860781943058,0.005946075357674696,0.0033481522538008485,0.0
S00210,0000008_12_51_18,1,0.5591699578461454,0.00589236513447944,0.0032948335638609653,0.0
S00211,0000016_15_26_16,1,0.6371576396863194,0.00589236513447944,0.0037543654612548823,0.0024002356770644
S00214,0000002_16_54_27,1,0.4118608695279739,0.005935404461316799,0.0024445608424381524,0.0
S00216,0000002_14_39_30,1,0.4486520259379278,0.005910876395644632,0.0026519266699746406,0.0
S00217,0000002_22_35_18,1,0.4105475979984842,0.005935404461316799,0.002436766044743099,0.0
S00218,0000004_22_56_15,1,0.5952558718022688,0.005910876395644632,0.0035184838820048977,0.0
S00220,0000004_10_33_26,1,0.5983479610585487,0.00589236513447944,0.003525684664028254,0.0048111362800333
S00221,0000006_23_50_17,1,0.699468266894243,0.005935404461316799,0.00415162707187362,0.0024405814181889
S00223,0000004_4_32_29,1,0.542251005227451,0.005910876395644632,0.003205178667313514,0.0
S00226,0000004_4_37_16,1,0.6587830434850135,0.005919577188673642,0.003899717076498882,0.0
S00227,0000009_6_47_25,1,0.37091729628600706,0.005946075357674696,0.0022055021951815504,0.0
S00229,0000003_10_41_20,1,0.4922531963891402,0.005919577188673642,0.002913930792396841,0.0
S00233,0000011_23_16_18,1,0.30316471175676935,0.005910876395644632,0.0017919691387154966,0.0
S00237,0000011_19_38_25,1,0.4291783956520343,0.00589236513447944,0.0025288758150118695,0.0
S00238,0000016_25_37_23,1,0.2680914517032144,0.00589236513447944,0.0015796927228679993,0.0
S00245,0000009_7_47_29,1,0.32090058586768444,0.005910876395644632,0.0018968036983538295,0.0
S00247,0000008_22_40_17,1,0.5707689459483151,0.005935404461316799,0.003387744548162716,0.0
S00248,0000009_2_61_20,1,0.46085715018568507,0.00589236513447944,0.0027155386037296856,0.0048394556829523
S00249,0000009_2_17_26,1,0.5297511289705634,0.005946075357674696,0.003149940133672217,0.0072902762090563
S00252,0000001_16_16_19,1,0.4051490432725043,0.005910876395644632,0.002394785916597451,0.0
S00253,0000008_14_19_17,1,0.4609271993934119,0.005910876395644632,0.0027244837030051053,0.0
S00257,0000019_14_46_22,1,0.32747889467955904,0.005946075357674696,0.001947214185812673,0.0122792453576052
S00258,0000022_7_29_26,1,0.4684479112884834,0.005910876395644632,0.002768937701424127,0.004889013491513
S00259,0000022_6_51_28,1,0.47679193041275086,0.005946075357674696,0.0028350407481654064,0.0
S00260,0000022_7_18_22,1,0.5351082255721511,0.005919577188673642,0.0031676144455685356,0.0
S00261,0000022_6_22_20,1,0.45926630530491963,0.005919577188673642,0.002718662344409427,0.0
S00262,0000022_7_37_31,1,0.33339301565688767,0.005910876395644632,0.001970644906719079,0.0
S00264,0000022_6_30_20,1,0.4614897314595777,0.005935404461316799,0.002739128210957069,0.0
S00265,0000022_5_40_28,1,0.40975618364576877,0.005910876395644632,0.002422018153881202,0.0021986286219862
S00267,0000022_3_51_13,1,0.5196831507028447,0.005910876395644632,0.0030717828687036766,0.0022214176846302
S00268,0000022_7_32_31,1,0.3609359303872845,0.005910876395644632,0.002133447671266234,0.0
S00269,0000022_7_34_16,1,0.5729607820194142,0.005935404461316799,0.0034007539817575935,0.0
S00270,0000022_7_23_24,1,0.4454855886433755,0.005910876395644632,0.0026332102505119827,0.0021931566452205
S00271,0000022_1_58_22,1,0.5759770244021245,0.005910876395644632,0.00340452899797215,0.0
S00273,0000022_5_27_13,1,0.3024057402984104,0.00589236513447944,0.0017818850406007974,0.0023947190902958
S00275,0000022_1_37_16,1,0.4126356337252243,0.00589236513447944,0.0024313998214063404,0.0
S00277,0000003_10_28_21,1,0.6867959379890867,0.005935404461316799,0.004076411674354681,0.0
S00278,0000003_10_58_21,1,0.6245737958521902,0.005919577188673642,0.0036972127945699334,0.0024270303793883
S00283,0000012_21_38_24,1,0.4404032765716145,0.005919577188673642,0.0026070011898104584,0.0
S00284,0000012_15_62_18,1,0.32211187702747607,0.005946075357674696,0.0019153014944074175,0.0
S00289,0000023_4_30_31,1,0.4839252372845385,0.005919577188673642,0.0028646327956530337,0.0
S00290,0000023_12_31_31,1,0.5842983146781119,0.005910876395644632,0.003453715116245791,0.0024540301396377
S00294,0000013_13_46_19,1,0.5226095520379832,0.00589236513447944,0.0030794063033745306,0.0
S00296,0000012_10_16_24,1,0.4950901361942589,0.005935404461316799,0.002938560203121346,0.0
S00297,0000024_4_14_24,1,0.5502006371956898,0.005935404461316799,0.0032656633166306425,0.0048750582407611
S00302,0000008_14_50_23,1,0.4814900214714053,0.005946075357674696,0.0028629759516373833,0.0
S00303,0000001_13_52_15,1,0.4110272310813261,0.005946075357674696,0.002443998890065936,0.0044147169073886
S00308,0000008_9_24_19,1,0.4338646878280876,0.00589236513447944,0.00255648915964003,0.0
S00309,0000009_1_25_17,1,0.3146361703718226,0.005935404461316799,0.0018674929293165485,0.0021791077496437
S00310,0000009_1_21_19,1,0.31699386411271413,0.005935404461316799,0.0018814867952646546,0.0156605896916497
S00311,0000009_3_34_21,1,0.3037810601655365,0.005919577188673642,0.0017982554341070052,0.0
S00312,0000009_3_33_22,1,0.336109203200965,0.005919577188673642,0.0019896243721717064,0.0022374990433228
S00313,0000009_14_30_14,1,0.2934819956062299,0.005919577188673642,0.0017372893264770567,0.0
S00314,0000009_24_57_25,1,0.25945453428775717,0.005910876395644632,0.0015336036824644748,0.0021928953719759
S00315,0000008_22_48_15,1,0.4874827831758598,0.005910876395644632,0.00288145047635734,0.0021781336418657
S00316,0000009_24_24_28,1,0.34220802352348323,0.005935404461316799,0.0020311430295196866,0.0
S00318,0000009_14_23_19,1,0.34998499561492213,0.005910876395644632,0.0020687180494100336,0.0022137295775651
S00319,0000009_24_43_31,1,0.37906420815118125,0.005910876395644632,0.0022406016803945407,0.0021892730027839
S00321,0000025_16_24_21,1,0.18840880571630117,0.005946075357674696,0.0011202929568386178,0.0
S00323,0000023_16_27_22,1,0.40893798930175124,0.005910876395644632,0.0024171819082460986,0.0
S00324,0000023_18_39_23,1,0.5108169870429362,0.005910876395644632,0.0030193760712064017,0.002440437609255
S00325,0000023_18_17_18,1,0.5165631609143317,0.00589236513447944,0.0030437787591281007,0.0
S00326,0000023_10_62_21,1,0.4768480438625284,0.005910876395644632,0.0028185898467763355,0.0
S00327,0000023_15_55_16,1,0.30736869780681103,0.00589236513447944,0.0018111285983872004,0.0044787484736659
S00328,0000023_10_48_17,1,0.5058705989383021,0.005910876395644632,0.0029901385825150226,0.0
S00329,0000023_10_37_27,1,0.4505920279894506,0.005946075357674696,0.002679254153992739,0.0021770745724698
S00331,0000023_11_50_17,1,0.5859521155242099,0.00589236513447944,0.0034526438159893235,0.0
S00332,0000023_14_40_12,1,0.4940515359602738,0.00589236513447944,0.0029111320451283324,0.0
S00334,0000023_13_40_16,1,0.564890054408028,0.005910876395644632,0.0033389952887348247,0.0072413089722295
S00335,0000023_13_34_20,1,0.45211738319440464,0.005910876395644632,0.0026724099683844258,0.0
S00336,0000023_13_42_31,1,0.39396959279181376,0.005910876395644632,0.0023287055666348596,0.0
S00339,0000023_16_61_22,1,0.4077379255254499,0.005910876395644632,0.002410088479597491,0.0
S00340,0000023_11_34_26,1,0.5396824905138682,0.005935404461316799,0.0032032338618905743,0.0
S00341,0000023_23_58_19,1,0.5237635519011355,0.005910876395644632,0.0030959016158314144,0.0
S00342,0000023_21_17_17,1,0.3911148880632336,0.005910876395644632,0.0023118317598381597,0.0239999227366672
S00343,0000023_18_55_23,1,0.5495910441977556,0.00589236513447944,0.0032383911070530042,0.0071593200806683
S00344,0000023_22_50_14,1,0.5222457435945546,0.005946075357674696,0.0031053125466380784,0.0
S00347,0000023_17_36_15,1,0.5742589040579531,0.00589236513447944,0.0033837431444354565,0.0
S00349,0000023_18_32_24,1,0.5535846730726706,0.005946075357674696,0.003291656182943809,0.0
S00350,0000023_13_61_27,1,0.524348241210606,0.005946075357674696,0.0031178141559024515,0.0022072702240579
S00351,0000009_7_28_30,1,0.2900669314273765,0.005910876395644632,0.00171454977813115,0.0
S00352,0000001_20_27_14,1,0.4536875509442433,0.005919577188673642,0.0026856384773547536,0.0
S00354,0000003_16_18_18,1,0.5756631044645888,0.005910876395644632,0.003402673456023248,0.0047855643499528
S00356,0000005_22_37_28,1,0.49555830005541823,0.005919577188673642,0.002933495608665942,0.0
S00357,0000003_22_47_28,1,0.5659834617250081,0.00589236513447944,0.0033349812165604166,0.0
S00358,0000007_8_43_31,1,0.5967683137046945,0.005935404461316799,0.003542061311535347,0.0
S00360,0000007_10_28_25,1,0.6384531958609515,0.005919577188673642,0.0037793729742542736,0.0
S00361,0000007_25_43_25,1,0.6695097147588965,0.005946075357674696,0.003980955216651689,0.0024229128580134
S00362,0000007_5_38_13,1,0.5365707289829144,0.00589236513447944,0.0031616706556411413,0.0
S00363,0000005_19_31_30,1,0.5459508516843073,0.00589236513447944,0.0032169417636039683,0.0
S00366,0000009_21_58_28,1,0.4570750142538599,0.005946075357674696,0.0027178024788636866,0.0044445636815653
S00369,0000008_3_52_22,1,0.5352661761659521,0.005935404461316799,0.0031770212500073754,0.0
S00371,0000008_2_37_19,1,0.4773477573489421,0.005935404461316799,0.0028332520085684798,0.0087046378029984
S00373,0000009_21_50_18,1,0.42888347986061265,0.005910876395644632,0.0025350772375900255,0.0023894345645892
S00376,0000008_2_39_24,1,0.5319832863382017,0.005946075357674696,0.003163212709590383,0.0022044799290308
S00377,0000008_2_51_28,1,0.5360850793209979,0.005946075357674696,0.0031876022797676703,0.0066640743372799
S00378,0000009_25_19_20,1,0.5062872134401994,0.005946075357674696,0.003010421923742559,0.0
S00379,0000009_25_34_14,1,0.33581285590809273,0.00589236513447944,0.0019787319638628134,0.0024318042813455
S00380,0000008_4_52_15,1,0.5521986379617733,0.005935404461316799,0.003277522259291369,0.0
S00383,0000007_6_45_25,1,0.6388720745794587,0.005946075357674696,0.0037987814993634297,0.0
S00384,0000008_4_36_13,1,0.45393175357065807,0.005946075357674696,0.0026991124139725525,0.0043461531734788
S00388,0000009_5_43_17,1,0.514263990473239,0.005910876395644632,0.0030397508824182846,0.0
S00389,0000009_9_38_25,1,0.48354812029153627,0.005910876395644632,0.002858193170389573,0.0120899864747837
S00390,0000009_4_43_13,1,0.5075768719656955,0.005910876395644632,0.003000224151477167,0.0
S00393,0000007_5_36_28,1,0.6885787736892772,0.005946075357674696,0.0040943412780516724,0.0
S00395,0000009_8_26_23,1,0.5200820337215395,0.005910876395644632,0.0030741406169235035,0.0
S00396,0000009_8_50_13,1,0.5348730458313914,0.005935404461316799,0.0031746878624657453,0.0
S00398,0000009_13_56_20,1,0.6408738734431092,0.005946075357674696,0.0038106843462576033,0.0
S00400,0000007_4_58_17,1,0.6135820840185908,0.005935404461316799,0.003641857838868003,0.0
S00402,0000009_25_35_12,1,0.5026509362323793,0.005946075357674696,0.0029888003454434657,0.0
S00403,0000009_13_37_30,1,0.5045450486655184,0.00589236513447944,0.002972963653530933,0.0043498619334567
S00404,0000009_13_46_13,1,0.5894059195727569,0.005946075357674696,0.0035046520140391635,0.0
S00405,0000009_16_19_27,1,0.29392387153336447,0.005935404461316799,0.0017445570583866372,0.0
S00406,0000009_21_42_15,1,0.5570631282694349,0.005919577188673642,0.0032975781867549264,0.0
S00408,0000002_8_57_23,1,0.4426769362839801,0.00589236513447944,0.002608414145197901,0.0022408584697236
S00409,0000002_6_19_25,1,0.4334204202353623,0.005935404461316799,0.002572525495890771,0.002175502182068
S00410,0000002_3_21_17,1,0.3795671516481027,0.005946075357674696,0.0022569348869975574,0.0
S00411,0000000_23_42_28,1,0.056966915230516495,0.00589236513447944,0.0003356698651231412,0.0
S00412,0000000_2_32_24,1,0.24729346268783045,0.00589236513447944,0.0014571433775264645,0.0
S00416,0000000_13_33_12,1,0.4020774725565857,0.005935404461316799,0.0023864924244073418,0.0
S00417,0000004_23_31_27,1,0.5445516775207853,0.005946075357674696,0.0032379453106867588,0.0065888903619249
S00420,0000007_25_39_24,1,0.5507188275509527,0.005935404461316799,0.0032687389859770814,0.0067010031280336
S00423,0000007_17_22_25,1,0.5951196932945,0.005919577188673642,0.0035228569609565765,0.0022000593174946
S00429,0000007_11_50_24,1,0.6718061579662644,0.005946075357674696,0.003994610041017319,0.0
S00430,0000007_21_26_14,1,0.5982382590432274,0.00589236513447944,0.003525038259697992,0.0065350023668016
S00432,0000007_12_23_14,1,0.5989046177811407,0.005910876395644632,0.003540051168485115,0.0
S00434,0000007_13_45_12,1,0.5168917560624188,0.00589236513447944,0.003045714961722048,0.002191705914519
S00435,0000007_13_53_24,1,0.6375382936862207,0.005919577188673642,0.0037739571402108695,0.0
S00436,0000007_18_58_26,1,0.630365434477484,0.005935404461316799,0.0037414738120575613,0.0
S00438,0000025_16_49_27,1,0.17734150228339352,0.005946075357674696,0.001054485936620297,0.0
S00439,0000003_10_28_12,1,0.6174275786290728,0.00589236513447944,0.003638108737380012,0.0
S00440,0000026_1_22_24,1,0.12972992475557724,0.005919577188673642,0.0007679463032714631,0.0122367980460517
S00441,0000022_20_45_13,1,0.0958007995298078,0.00589236513447944,0.0005644932910046938,0.0
S00446,0000025_3_42_23,1,0.5025813903047319,0.005919577188673642,0.0029750693334997754,0.0
S00448,0000020_24_23_26,1,0.6488990496523316,0.005919577188673642,0.0038412080120739473,0.012265971677205
S00450,0000020_1_40_16,1,0.5626855044842376,0.005935404461316799,0.0033397660536340374,0.0
S00452,0000020_24_37_19,1,0.4547400848740612,0.005910876395644632,0.002687912433835525,0.0048683965637152
S00453,0000020_19_32_25,1,0.48175470946173465,0.005919577188673642,0.0028517841886657827,0.0024367761990213
S00454,0000020_16_18_16,1,0.3205521720920803,0.005910876395644632,0.0018947442675916937,0.0
S00455,0000020_4_42_20,1,0.22385945978632069,0.005946075357674696,0.0013310852174178108,0.0
S00456,0000018_25_36_22,1,0.4239171008938202,0.005935404461316799,0.0025161194518736637,0.0
S00457,0000020_19_59_19,1,0.5627669275964409,0.00589236513447944,0.0033160282230073833,0.0047714366632584
S00461,0000027_23_43_27,1,0.492637867346282,0.005919577188673642,0.002916207881819883,0.0
S00462,0000015_10_27_26,1,0.34679765395839546,0.005910876395644632,0.002049878066847615,0.0
S00463,0000027_23_50_14,1,0.37628175379667045,0.005946075357674696,0.002237399663792999,0.0
S00464,0000015_3_25_29,1,0.10211868319402886,0.00589236513447944,0.0006017205684314472,0.0
S00465,0000027_25_23_26,1,0.36269519185778315,0.005919577188673642,0.0021470021841629434,0.0
S00467,0000027_23_30_21,1,0.3895939769670413,0.00589236513447944,0.00229562996648378,0.0047907539412867
S00469,0000027_20_31_20,1,0.35611402176492596,0.005910876395644632,0.0021049459654083795,0.0024476488781198
S00470,0000015_10_45_28,1,0.30516368432758945,0.005910876395644632,0.0018037848184998982,0.0
