ufs_serial,run_wf_xy,position,prob,reg,pred,health
S00034,0000004_7_41_27,1,0.5545275463797157,0.005919577188673642,0.0032825686140405303,0.0
S00035,0000004_7_30_25,1,0.57283692071077,0.005919577188673642,0.003390952368669526,0.0
S00037,0000004_8_47_19,1,0.5617271114166089,0.005910876395644632,0.0033202995236660763,0.0024203995363741
S00038,0000003_14_50_14,1,0.5756089231138379,0.005910876395644632,0.0034023531967560107,0.0
S00039,0000006_11_28_31,1,0.4315380877997681,0.005919577188673642,0.0025545230205833505,0.0024294149851399
S00041,0000004_23_41_11,1,0.5132627038339361,0.005919577188673642,0.003038298193412324,0.0024488066378919
S00042,0000007_16_21_29,1,0.6172095596779775,0.005946075357674696,0.0036699745533224715,0.0024355223631917
S00043,0000008_3_54_30,1,0.37556400136907486,0.00589236513447944,0.0022129602274327254,0.0
S00044,0000009_3_57_14,1,0.3082405799482683,0.00589236513447944,0.0018162660463188986,0.0
S00047,0000004_21_17_27,1,0.49465367474604555,0.005935404461316799,0.0029359696278944275,0.0024454088310256
S00049,0000003_15_41_11,1,0.46456025589304134,0.005946075357674696,0.002762310289720664,0.0
S00051,0000011_21_22_29,1,0.5659918600931205,0.005919577188673642,0.0033504325039821997,0.0023918839575332
S00052,0000011_20_50_12,1,0.3569142034323879,0.00589236513447944,0.0021030688083055046,0.0
S00056,0000011_18_45_11,1,0.5641633342208465,0.00589236513447944,0.0033242563607145874,0.0024112401634015
S00057,0000014_24_59_15,1,0.4965420447256653,0.005919577188673642,0.002939318961175416,0.0
S00058,0000011_18_16_26,1,0.588347190818861,0.005946075357674696,0.0034983567330851614,0.0
S00059,0000013_13_17_27,1,0.428657724155351,0.005935404461316799,0.002544256968329576,0.00240752581914
S00061,0000015_18_56_14,1,0.6370529769187929,0.005919577188673642,0.003771084270145123,0.0
S00062,0000015_15_42_16,1,0.649421812441338,0.005910876395644632,0.0038386520619762606,0.0
S00063,0000015_18_44_28,1,0.5986685165541302,0.005935404461316799,0.0035533397840052947,0.0
S00064,0000015_11_27_14,1,0.5390060035025364,0.005935404461316799,0.0031992186378654924,0.0
S00065,0000015_13_43_15,1,0.6268049425294948,0.005919577188673642,0.003710420239545491,0.0
S00068,0000015_14_26_20,1,0.5673173633572195,0.00589236513447944,0.003342841052030884,0.0096413121496052
S00069,0000012_8_41_16,1,0.5813498547352405,0.005946075357674696,0.0034567500454289776,0.0024141213958187
S00071,0000015_13_30_26,1,0.6545438154919834,0.00589236513447944,0.0038568111573941063,0.0
S00072,0000012_10_49_25,1,0.6075547333977039,0.005935404461316799,0.0036060830751028705,0.0
S00075,0000012_6_37_16,1,0.5349026014212723,0.005946075357674696,0.003180571177067117,0.0
S00079,0000012_4_27_19,1,0.5973238872744452,0.005935404461316799,0.003545358865379835,0.0
S00080,0000012_10_34_31,1,0.47856651639962317,0.005935404461316799,0.0028404858364751624,0.0024551575598599
S00081,0000012_5_31_25,1,0.6076711146706483,0.005919577188673642,0.0035971560686202547,0.0048692551117381
S00084,0000004_21_17_18,1,0.6033033637388081,0.00589236513447944,0.0035548837060087202,0.0
S00086,0000004_20_42_12,1,0.6029329592552866,0.005910876395644632,0.0035638621970182404,0.0
S00087,0000005_13_32_29,1,0.5655916465568049,0.00589236513447944,0.0033326724985241357,0.0071833265884257
S00092,0000003_22_33_16,1,0.5574852146700688,0.005910876395644632,0.0032952261963141907,0.0
S00096,0000004_19_42_16,1,0.5297612018221376,0.005919577188673642,0.0031359623257506595,0.0
S00098,0000004_9_61_16,1,0.5797895904831674,0.00589236513447944,0.0034163319682971277,0.0
S00099,0000005_7_33_16,1,0.5300129474411286,0.005946075357674696,0.003151496926028228,0.002429023161249
S00101,0000005_12_36_19,1,0.3464452955974055,0.005935404461316799,0.002056292953091058,0.0047811447811447
S00103,0000003_18_48_19,1,0.6024431353050413,0.005910876395644632,0.0035609669081927142,0.0023947190902958
S00106,0000005_18_38_23,1,0.6447329839604544,0.005919577188673642,0.0038165466646377954,0.0
S00108,0000005_10_54_18,1,0.6097455110332829,0.005935404461316799,0.003619086226454839,0.0
S00109,0000006_11_43_18,1,0.4348549954506832,0.005919577188673642,0.0025741577114506446,0.0024466006035276
S00111,0000005_10_55_15,1,0.5293498341454211,0.005919577188673642,0.003133527203035411,0.0
S00113,0000005_11_51_20,1,0.5864688806809978,0.005919577188673642,0.0034716478079461987,0.0
S00114,0000004_25_46_27,1,0.5703293686929365,0.005946075357674696,0.003391221404943236,0.0
S00116,0000006_5_51_22,1,0.544791830281921,0.005910876395644632,0.0032201971701534436,0.0
S00120,0000006_16_30_16,1,0.5640420017748279,0.005919577188673642,0.0033388901671600893,0.0
S00121,0000005_17_50_27,1,0.5667287009283557,0.00589236513447944,0.003339372438059069,0.0
S00122,0000006_16_18_16,1,0.5096181426863494,0.005919577188673642,0.0030167239323803433,0.0
S00123,0000006_24_29_23,1,0.4419743904438727,0.005946075357674696,0.002628013031741606,0.0120079634300735
S00124,0000005_17_31_19,1,0.5028456182302762,0.005935404461316799,0.0029845921257975853,0.0
S00126,0000017_6_56_26,1,0.5341823672228067,0.005919577188673642,0.003162133755603813,0.0145181549966406
S00127,0000017_11_44_20,1,0.49663825627163743,0.005946075357674696,0.0029530484972953137,0.0
S00128,0000017_19_43_26,1,0.6736631044929215,0.00589236513447944,0.00396946898929927,0.0023878847281078
S00129,0000017_24_13_21,1,0.4385451976262761,0.005919577188673642,0.002596002148070878,0.0071621056878935
S00130,0000017_9_33_16,1,0.5283565333365873,0.005910876395644632,0.00312305016138386,0.0048756321399316
S00131,0000017_3_63_24,1,0.5252661112319095,0.005946075357674696,0.0031232718802176726,0.0
S00132,0000017_9_37_26,1,0.46830928271026206,0.005919577188673642,0.0027721929471757833,0.0
S00133,0000017_9_35_15,1,0.6210599782916588,0.005946075357674696,0.003692869432558014,0.0
S00134,0000017_11_39_25,1,0.5981190965402327,0.005919577188673642,0.0035406121599896494,0.0
S00135,0000018_24_27_14,1,0.5793137630987986,0.005910876395644632,0.0034242520479727547,0.0024002704530087
S00136,0000001_22_29_23,1,0.5222499265601293,0.00589236513447944,0.0030772872587473536,0.0024124339857098
S00137,0000001_1_62_25,1,0.4339517568704183,0.005935404461316799,0.0025756791937249436,0.0
S00138,0000009_20_36_24,1,0.42302389089691317,0.005919577188673642,0.002504122574817335,0.0024209654634906
S00139,0000018_24_19_25,1,0.5406049955797343,0.005910876395644632,0.0031954493077398223,0.0023857183316292
S00142,0000001_17_25_28,1,0.5569225695990664,0.005935404461316799,0.0033055607042063143,0.0023883666839667
S00144,0000020_8_25_17,1,0.5232774314273102,0.005935404461316799,0.0031058632010000525,0.0
S00145,0000001_17_60_25,1,0.5493545283716875,0.005910876395644632,0.003247166714592697,0.0048074365336157
S00146,0000001_1_48_16,1,0.5580809008443776,0.005935404461316799,0.003312435868647417,0.0
S00148,0000001_17_21_22,1,0.5140308160220176,0.00589236513447944,0.003028857258376152,0.0023848940713548
S00149,0000001_17_45_19,1,0.6029552933350102,0.005919577188673642,0.003569240400215951,0.0
S00150,0000020_10_45_21,1,0.14523136123819105,0.005946075357674696,0.0008635566182199598,0.0024284534611569
S00151,0000001_9_37_22,1,0.29414915743399533,0.005935404461316799,0.0017458942213263134,0.0
S00152,0000017_25_45_27,1,0.31483010382362764,0.005919577188673642,0.0018636611009021007,0.0
S00153,0000001_7_47_24,1,0.23662413180947087,0.00589236513447944,0.0013942757842505934,0.0
S00154,0000001_15_48_24,1,0.4229248769717236,0.005910876395644632,0.002499856672423071,0.0024048348309115
S00155,0000001_10_39_13,1,0.2663874975178393,0.005919577188673642,0.001576901353654458,0.0
S00156,0000001_11_25_17,1,0.35859811178237344,0.00589236513447944,0.002112991011156618,0.0
S00157,0000009_7_29_17,1,0.32839978479606735,0.005919577188673642,0.0019439878748441334,0.0023905723905723
S00158,0000001_11_39_30,1,0.37519832463177377,0.00589236513447944,0.002210805526575362,0.0
S00162,0000001_23_16_22,1,0.5081243774853385,0.005935404461316799,0.003015923697030299,0.0
S00164,0000017_19_41_12,1,0.4837581830369415,0.00589236513447944,0.0028504798512459972,0.0
S00165,0000001_23_55_25,1,0.5399935078280503,0.005946075357674696,0.003210842090200688,0.0
S00166,0000001_23_33_21,1,0.4692673033269412,0.005910876395644632,0.0027737810264830266,0.0
S00168,0000007_10_25_22,1,0.5658311242100679,0.005919577188673642,0.00334948101551548,0.0044468304030778
S00169,0000007_5_44_15,1,0.6043929880147929,0.005919577188673642,0.0035777509448466703,0.002185201306724
S00170,0000007_5_32_12,1,0.5757720447213263,0.005946075357674696,0.003423583966755451,0.0
S00171,0000007_10_37_22,1,0.49861624666234405,0.005935404461316799,0.0029594890949247144,0.002232734493277
S00174,0000007_20_40_22,1,0.6071043212512691,0.005919577188673642,0.0035938008912242076,0.0
S00175,0000007_21_46_13,1,0.5299467063513877,0.005935404461316799,0.0031454480451381705,0.0
S00177,0000021_19_40_29,1,0.6675643807732305,0.005910876395644632,0.003945890540885614,0.0043713251623854
S00178,0000021_19_46_28,1,0.6217072960191926,0.005935404461316799,0.0036900842584255194,0.0
S00180,0000021_22_54_28,1,0.38764150306093503,0.005919577188673642,0.002294673798902675,0.0
S00181,0000021_22_33_20,1,0.6432313057108647,0.005935404461316799,0.0038178379615748962,0.0
S00183,0000021_22_55_14,1,0.3212412586053976,0.005935404461316799,0.0019066967994855004,0.0
S00185,0000021_24_54_16,1,0.6535884434990425,0.005910876395644632,0.003863280503144606,0.0
S00186,0000021_25_55_25,1,0.5453007014934282,0.005946075357674696,0.0032423990636727988,0.0
S00187,0000021_11_35_14,1,0.5341644187309116,0.00589236513447944,0.0031474917970094997,0.0023849627379564
S00188,0000021_24_34_12,1,0.5114301124672013,0.005946075357674696,0.003041001988914024,0.0
S00189,0000021_11_40_25,1,0.3512997377167598,0.00589236513447944,0.0020699863262740076,0.0
S00191,0000021_9_31_21,1,0.49442798740951527,0.005946075357674696,0.0029399060720804136,0.0
S00192,0000021_8_42_14,1,0.4927763400282641,0.005935404461316799,0.0029248268870351226,0.0
S00193,0000021_9_17_24,1,0.551184061756756,0.005919577188673642,0.0032627765987357773,0.0
S00194,0000021_8_47_20,1,0.3093630373902283,0.005910876395644632,0.0018286066753948284,0.0023942345675443
S00199,0000008_6_28_27,1,0.4688281446482788,0.005910876395644632,0.002771185213815379,0.0
S00201,0000008_6_35_28,1,0.477250239596601,0.00589236513447944,0.002812132672220971,0.0
S00202,0000008_6_40_24,1,0.5747003186723049,0.005935404461316799,0.0034110788353677846,0.0
S00205,0000008_24_19_24,1,0.6463326325537415,0.005935404461316799,0.0038362455907541087,0.0024191978193146
S00206,0000016_3_14_20,1,0.5460981227147901,0.005935404461316799,0.003241313233878094,0.0
S00207,0000016_3_47_21,1,0.5520213696149652,0.005919577188673642,0.003267733107233129,0.0024246859373094
S00208,0000008_12_60_17,1,0.5894712610730553,0.005946075357674696,0.003505040539523921,0.0
S00210,0000008_12_51_18,1,0.5142837681605451,0.00589236513447944,0.0030303477447379034,0.0
S00211,0000016_15_26_16,1,0.6096000483656018,0.00589236513447944,0.003591986070966452,0.0024002356770644
S00214,0000002_16_54_27,1,0.40351508203117153,0.005935404461316799,0.0023950252180964296,0.0
S00216,0000002_14_39_30,1,0.4250168745281493,0.005910876395644632,0.002512222211399094,0.0
S00217,0000002_22_35_18,1,0.40551436882890585,0.005935404461316799,0.0024068917938751535,0.0
S00218,0000004_22_56_15,1,0.6000974076761055,0.005910876395644632,0.003547101602120226,0.0
S00220,0000004_10_33_26,1,0.6187213127277109,0.00589236513447944,0.003645731891076114,0.0048111362800333
S00221,0000006_23_50_17,1,0.6613280139343235,0.005935404461316799,0.003925249244299562,0.0024405814181889
S00223,0000004_4_32_29,1,0.5484094882938071,0.005910876395644632,0.0032415806995034157,0.0
S00226,0000004_4_37_16,1,0.6640390076196031,0.005919577188673642,0.003930830161894485,0.0
S00227,0000009_6_47_25,1,0.36073119308734464,0.005946075357674696,0.0021449348579612526,0.0
S00229,0000003_10_41_20,1,0.47900339667353536,0.005919577188673642,0.002835497580245852,0.0
S00233,0000011_23_16_18,1,0.22471584649581527,0.005910876395644632,0.001328267592779417,0.0
S00237,0000011_19_38_25,1,0.49151781399560723,0.00589236513447944,0.0028962024301632666,0.0
S00238,0000016_25_37_23,1,0.3061111917534563,0.00589236513447944,0.0018037189135620161,0.0
S00245,0000009_7_47_29,1,0.35042823146499524,0.005910876395644632,0.002071337961733934,0.0
S00247,0000008_22_40_17,1,0.5476568492187714,0.005935404461316799,0.0032505649061237976,0.0
S00248,0000009_2_61_20,1,0.4539396729176472,0.00589236513447944,0.0026747783018569453,0.0048394556829523
S00249,0000009_2_17_26,1,0.5069251324405769,0.005946075357674696,0.003014215038190896,0.0072902762090563
S00252,0000001_16_16_19,1,0.46271421223660714,0.005910876395644632,0.002735046515038662,0.0
S00253,0000008_14_19_17,1,0.49464440103040525,0.005910876395644632,0.0029237819142883996,0.0
S00257,0000019_14_46_22,1,0.32504520240523227,0.005946075357674696,0.0019327432681521353,0.0122792453576052
S00258,0000022_7_29_26,1,0.475434124804146,0.005910876395644632,0.0028102323459887908,0.004889013491513
S00259,0000022_6_51_28,1,0.4750193384017096,0.005946075357674696,0.002824500782489343,0.0
S00260,0000022_7_18_22,1,0.47815596033552366,0.005919577188673642,0.0028304811154305047,0.0
S00261,0000022_6_22_20,1,0.4314936744115588,0.005919577188673642,0.002554260112103635,0.0
S00262,0000022_7_37_31,1,0.3356890911431695,0.005910876395644632,0.0019842167251135604,0.0
S00264,0000022_6_30_20,1,0.518775569202473,0.005935404461316799,0.00307914282786652,0.0
S00265,0000022_5_40_28,1,0.4244273983884089,0.005910876395644632,0.002508737890798907,0.0021986286219862
S00267,0000022_3_51_13,1,0.49203341407320755,0.005910876395644632,0.002908348693113764,0.0022214176846302
S00268,0000022_7_32_31,1,0.360289942835996,0.005910876395644632,0.0021296293186974426,0.0
S00269,0000022_7_34_16,1,0.5560255423885357,0.005935404461316799,0.003300236484899008,0.0
S00270,0000022_7_23_24,1,0.46271259947148186,0.005910876395644632,0.002735036982183351,0.0021931566452205
S00271,0000022_1_58_22,1,0.584220298594185,0.005910876395644632,0.003453253972816827,0.0
S00273,0000022_5_27_13,1,0.3455635717406219,0.00589236513447944,0.002036186741870625,0.0023947190902958
S00275,0000022_1_37_16,1,0.4652572767464752,0.00589236513447944,0.0027414657560637825,0.0
S00277,0000003_10_28_21,1,0.662550939930434,0.005935404461316799,0.003932507804712737,0.0
S00278,0000003_10_58_21,1,0.5906771037382976,0.005919577188673642,0.0034965587091610414,0.0024270303793883
S00283,0000012_21_38_24,1,0.3857606245363415,0.005919577188673642,0.002283539793293825,0.0
S00284,0000012_15_62_18,1,0.3867794011766278,0.005946075357674696,0.002299819466192522,0.0
S00289,0000023_4_30_31,1,0.4529106911756541,0.005919577188673642,0.0026810397959898145,0.0
S00290,0000023_12_31_31,1,0.595660883723526,0.005910876395644632,0.003520877857410212,0.0024540301396377
S00294,0000013_13_46_19,1,0.49289932842708467,0.00589236513447944,0.0029043428176320843,0.0
S00296,0000012_10_16_24,1,0.5089098411111268,0.005935404461316799,0.0030205857413390055,0.0
S00297,0000024_4_14_24,1,0.5465619952687326,0.005935404461316799,0.003244066505104247,0.0048750582407611
S00302,0000008_14_50_23,1,0.5228047333066029,0.005946075357674696,0.0031086363415900827,0.0
S00303,0000001_13_52_15,1,0.41162749360229745,0.005946075357674696,0.0024475680962500195,0.0044147169073886
S00308,0000008_9_24_19,1,0.4687205386501205,0.00589236513447944,0.0027618725597563926,0.0
S00309,0000009_1_25_17,1,0.3297792978387674,0.005935404461316799,0.0019573735156421415,0.0021791077496437
S00310,0000009_1_21_19,1,0.33179481955349005,0.005935404461316799,0.001969336452219587,0.0156605896916497
S00311,0000009_3_34_21,1,0.32183161951827827,0.005919577188673642,0.001905107113494295,0.0
S00312,0000009_3_33_22,1,0.2983785737314001,0.005919577188673642,0.0017662749986493724,0.0022374990433228
S00313,0000009_14_30_14,1,0.3112446750795164,0.005919577188673642,0.0018424368786968451,0.0
S00314,0000009_24_57_25,1,0.2984215928202879,0.005910876395644632,0.0017639331489521135,0.0021928953719759
S00315,0000008_22_48_15,1,0.45917839749425127,0.005910876395644632,0.0027141467511386983,0.0021781336418657
S00316,0000009_24_24_28,1,0.2841894281350091,0.005935404461316799,0.0016867791996116027,0.0
S00318,0000009_14_23_19,1,0.38286932906850163,0.005910876395644632,0.0022630932798073035,0.0022137295775651
S00319,0000009_24_43_31,1,0.43792541768825816,0.005910876395644632,0.0025885230144663414,0.0021892730027839
S00321,0000025_16_24_21,1,0.2204578024342556,0.005946075357674696,0.0013108587064614438,0.0
S00323,0000023_16_27_22,1,0.3860729216638553,0.005910876395644632,0.0022820293196604414,0.0
S00324,0000023_18_39_23,1,0.49645005188765484,0.005910876395644632,0.0029344548933192918,0.002440437609255
S00325,0000023_18_17_18,1,0.5386745555251226,0.00589236513447944,0.003174067169807441,0.0
S00326,0000023_10_62_21,1,0.5110125187967552,0.005910876395644632,0.0030205318352346496,0.0
S00327,0000023_15_55_16,1,0.2863500244987928,0.00589236513447944,0.0016872789006140202,0.0044787484736659
S00328,0000023_10_48_17,1,0.4830169630262697,0.005910876395644632,0.0028550535654479335,0.0
S00329,0000023_10_37_27,1,0.4491416873238763,0.005946075357674696,0.0026706303191009343,0.0021770745724698
S00331,0000023_11_50_17,1,0.5986741492135812,0.00589236513447944,0.0035276066837402476,0.0
S00332,0000023_14_40_12,1,0.5357796507734902,0.00589236513447944,0.003157009333981284,0.0
S00334,0000023_13_40_16,1,0.5691819489125333,0.005910876395644632,0.003364364146654102,0.0072413089722295
S00335,0000023_13_34_20,1,0.4250268988308374,0.005910876395644632,0.002512281463813236,0.0
S00336,0000023_13_42_31,1,0.42403219344227805,0.005910876395644632,0.00250640188321138,0.0
S00339,0000023_16_61_22,1,0.3710781936012882,0.005910876395644632,0.002193397335496303,0.0
S00340,0000023_11_34_26,1,0.5314130857496702,0.005935404461316799,0.003154151599960719,0.0
S00341,0000023_23_58_19,1,0.5191870844392927,0.005910876395644632,0.003068850682335772,0.0
S00342,0000023_21_17_17,1,0.3671564371818894,0.005910876395644632,0.0021702163180474113,0.0239999227366672
S00343,0000023_18_55_23,1,0.5327140255705515,0.00589236513447944,0.003138945550920106,0.0071593200806683
S00344,0000023_22_50_14,1,0.5087634591325608,0.005946075357674696,0.003025145867233457,0.0
S00347,0000023_17_36_15,1,0.5922755178493336,0.00589236513447944,0.0034899036113811687,0.0
S00349,0000023_18_32_24,1,0.5581745851711929,0.005946075357674696,0.003318948146166726,0.0
S00350,0000023_13_61_27,1,0.5029004211461768,0.005946075357674696,0.0029902838015415083,0.0022072702240579
S00351,0000009_7_28_30,1,0.2883164192950924,0.005910876395644632,0.0017042027172881422,0.0
S00352,0000001_20_27_14,1,0.46004512961345423,0.005919577188673642,0.0027232726550202127,0.0
S00354,0000003_16_18_18,1,0.6097456005674436,0.005910876395644632,0.003604130877742263,0.0047855643499528
S00356,0000005_22_37_28,1,0.5385637154638409,0.005919577188673642,0.0031880694847070744,0.0
S00357,0000003_22_47_28,1,0.6059213050852194,0.00589236513447944,0.0035703095723224262,0.0
S00358,0000007_8_43_31,1,0.5831272377411508,0.005935404461316799,0.0034610960084041683,0.0
S00360,0000007_10_28_25,1,0.6085755610867665,0.005919577188673642,0.0036025100089934854,0.0
S00361,0000007_25_43_25,1,0.7089108679745709,0.005946075357674696,0.0042152374428513755,0.0024229128580134
S00362,0000007_5_38_13,1,0.545086170677333,0.00589236513447944,0.0032118467473860263,0.0
S00363,0000005_19_31_30,1,0.5731727988725358,0.00589236513447944,0.003377343416108526,0.0
S00366,0000009_21_58_28,1,0.5014072029883143,0.005946075357674696,0.00298140501384941,0.0044445636815653
S00369,0000008_3_52_22,1,0.541623851947961,0.005935404461316799,0.0032147566272075173,0.0
S00371,0000008_2_37_19,1,0.4817129733428044,0.005935404461316799,0.0028591613310530615,0.0087046378029984
S00373,0000009_21_50_18,1,0.42634861113628014,0.005910876395644632,0.0025200939418813105,0.0023894345645892
S00376,0000008_2_39_24,1,0.5684250019751808,0.005946075357674696,0.0033798978969308124,0.0022044799290308
S00377,0000008_2_51_28,1,0.5311626961406849,0.005946075357674696,0.003158333418438179,0.0066640743372799
S00378,0000009_25_19_20,1,0.5548896661799687,0.005946075357674696,0.00329941577030105,0.0
S00379,0000009_25_34_14,1,0.34638921263180933,0.00589236513447944,0.0020410517194714584,0.0024318042813455
S00380,0000008_4_52_15,1,0.549668227488507,0.005935404461316799,0.0032625032496793813,0.0
S00383,0000007_6_45_25,1,0.6945018178445905,0.005946075357674696,0.004129560144946,0.0
S00384,0000008_4_36_13,1,0.46068947163101,0.005946075357674696,0.0027392943148053244,0.0043461531734788
S00388,0000009_5_43_17,1,0.4955539052991451,0.005910876395644632,0.002929157881602232,0.0
S00389,0000009_9_38_25,1,0.4676756766754485,0.005910876395644632,0.0027643731180780396,0.0120899864747837
S00390,0000009_4_43_13,1,0.5003347120268852,0.005910876395644632,0.00295741663924137,0.0
S00393,0000007_5_36_28,1,0.6566231728555554,0.005946075357674696,0.00390433086739459,0.0
S00395,0000009_8_26_23,1,0.4801184658809115,0.005910876395644632,0.0028379209070885925,0.0
S00396,0000009_8_50_13,1,0.5314697169716296,0.005935404461316799,0.003154487729168187,0.0
S00398,0000009_13_56_20,1,0.6465540658971651,0.005946075357674696,0.003844459198635515,0.0
S00400,0000007_4_58_17,1,0.557783946688451,0.005935404461316799,0.0033106733256255236,0.0
S00402,0000009_25_35_12,1,0.4070309008853218,0.005946075357674696,0.0024202364095663436,0.0
S00403,0000009_13_37_30,1,0.5093033981097695,0.00589236513447944,0.0030010015858939077,0.0043498619334567
S00404,0000009_13_46_13,1,0.6450454295478447,0.005946075357674696,0.0038354887332151285,0.0
S00405,0000009_16_19_27,1,0.3058309889823702,0.005935404461316799,0.001815230616414889,0.0
S00406,0000009_21_42_15,1,0.5455755721874305,0.005919577188673642,0.0032295767118182836,0.0
S00408,0000002_8_57_23,1,0.4127677018906751,0.00589236513447944,0.002432178015259817,0.0022408584697236
S00409,0000002_6_19_25,1,0.4412179672250861,0.005935404461316799,0.0026188070910809053,0.002175502182068
S00410,0000002_3_21_17,1,0.39178550069708235,0.005946075357674696,0.0023295861111891636,0.0
S00411,0000000_23_42_28,1,0.059041357163001316,0.00589236513447944,0.0003478932344396169,0.0
S00412,0000000_2_32_24,1,0.23382901725184235,0.00589236513447944,0.0013778059486843474,0.0
S00416,0000000_13_33_12,1,0.30770665361731364,0.005935404461316799,0.0018263634446570663,0.0
S00417,0000004_23_31_27,1,0.5513023280023628,0.005946075357674696,0.0032780851871635416,0.0065888903619249
S00420,0000007_25_39_24,1,0.5483712498161242,0.005935404461316799,0.0032548051626164923,0.0067010031280336
S00423,0000007_17_22_25,1,0.6071653592287589,0.005919577188673642,0.003594162210243399,0.0022000593174946
S00429,0000007_11_50_24,1,0.6719496848939315,0.005946075357674696,0.003995463462945083,0.0
S00430,0000007_21_26_14,1,0.58232464917743,0.00589236513447944,0.0034312694597610598,0.0065350023668016
S00432,0000007_12_23_14,1,0.6101201951443258,0.005910876395644632,0.003606345059984692,0.0
S00434,0000007_13_45_12,1,0.5318438088733979,0.00589236513447944,0.0031338179163943568,0.002191705914519
S00435,0000007_13_53_24,1,0.6494225634735622,0.005919577188673642,0.0038443069925480594,0.0
S00436,0000007_18_58_26,1,0.6295307090712434,0.005935404461316799,0.0037365193791573863,0.0
S00438,0000025_16_49_27,1,0.18948705844817734,0.005946075357674696,0.001126704328836972,0.0
S00439,0000003_10_28_12,1,0.6174722582596729,0.00589236513447944,0.0036383720060775807,0.0
S00440,0000026_1_22_24,1,0.12911609161071225,0.005919577188673642,0.0007643126705894685,0.0122367980460517
S00441,0000022_20_45_13,1,0.09194426199356363,0.00589236513447944,0.0005417691636863174,0.0
S00446,0000025_3_42_23,1,0.4687580733074026,0.005919577188673642,0.0027748495977571075,0.0
S00448,0000020_24_23_26,1,0.5176966430347955,0.005919577188673642,0.0030645452387616967,0.012265971677205
S00450,0000020_1_40_16,1,0.576114661646696,0.005935404461316799,0.0034194735329678176,0.0
S00452,0000020_24_37_19,1,0.4458292074461315,0.005910876395644632,0.002635241338782293,0.0048683965637152
S00453,0000020_19_32_25,1,0.494354144210773,0.005919577188673642,0.002926367515196372,0.0024367761990213
S00454,0000020_16_18_16,1,0.26047236455294415,0.005910876395644632,0.0015396199513537411,0.0
S00455,0000020_4_42_20,1,0.24808614425944042,0.005946075357674696,0.0014751389089615885,0.0
S00456,0000018_25_36_22,1,0.4087912449358875,0.005935404461316799,0.002426341378939715,0.0
S00457,0000020_19_59_19,1,0.45781964970348876,0.00589236513447944,0.0026976405417924276,0.0047714366632584
S00461,0000027_23_43_27,1,0.5201855105436787,0.005919577188673642,0.003079278282092913,0.0
S00462,0000015_10_27_26,1,0.30185755190816643,0.005910876395644632,0.0017842426784210553,0.0
S00463,0000027_23_50_14,1,0.32887465575382063,0.005946075357674696,0.0019555134863415416,0.0
S00464,0000015_3_25_29,1,0.09818976629301632,0.00589236513447944,0.0005785699554676539,0.0
S00465,0000027_25_23_26,1,0.32353198880110967,0.005919577188673642,0.0019151725807132652,0.0
S00467,0000027_23_30_21,1,0.40312456175967654,0.00589236513447944,0.002375357112565022,0.0047907539412867
S00469,0000027_20_31_20,1,0.39150697677134866,0.005910876395644632,0.002314149347727956,0.0024476488781198
S00470,0000015_10_45_28,1,0.2622669627746532,0.005910876395644632,0.0015502275996221071,0.0
