ufs_serial,position,split,health,clf_proba
S00516,1,train,0.0,0.26834170854271355
S00518,1,train,0.0,0.372960372960373
S00519,1,train,0.0,0.3492063492063492
S00521,1,train,0.004380398378283,0.3338983050847458
S00531,1,train,0.0,0.26834170854271355
S00537,1,train,0.0,0.4322429906542056
S00540,1,train,0.0043980160257686,0.26834170854271355
S00553,1,train,0.0,0.36923076923076925
S00561,1,train,0.0,0.4322429906542056
S00565,1,train,0.0,0.372960372960373
S00566,1,train,0.0,0.372960372960373
S00567,1,train,0.0,0.33962264150943394
S00571,1,train,0.0,0.022099447513812154
S00577,1,train,0.0,0.022099447513812154
S00580,1,train,0.0022136704169895,0.3338983050847458
S00586,1,train,0.0,0.24404761904761904
S00599,1,train,0.0,0.26834170854271355
S00603,1,train,0.0,0.24416135881104037
S00612,1,train,0.0,0.26834170854271355
S00624,1,train,0.0,0.4322429906542056
S00629,1,train,0.0,0.4322429906542056
S00630,1,train,0.0,0.4322429906542056
S00634,1,train,0.0,0.38308457711442784
S00647,1,train,0.0,0.26834170854271355
S00656,1,train,0.0,0.26834170854271355
S00666,1,train,0.0,0.24416135881104037
S00667,1,train,0.0,0.3338983050847458
S00670,1,train,0.0,0.3338983050847458
S00691,1,train,0.0,0.26834170854271355
S00692,1,train,0.0,0.26834170854271355
S00702,1,train,0.0,0.21264367816091953
S00719,1,train,0.0,0.4322429906542056
S00733,1,train,0.0,0.26834170854271355
S00738,1,train,0.0,0.1076923076923077
S00748,1,train,0.0,0.1076923076923077
S00752,1,train,0.0,0.23026315789473684
S00755,1,train,0.0,0.3338983050847458
S00772,1,train,0.0,0.372960372960373
S00777,1,train,0.0,0.26834170854271355
S00786,1,train,0.0,0.3338983050847458
S00791,1,train,0.0,0.38308457711442784
S00795,1,train,0.0,0.372960372960373
S00798,1,train,0.0,0.16666666666666666
S00800,1,train,0.0,0.36923076923076925
S00803,1,train,0.0,0.16666666666666666
S00816,1,train,0.0,0.3338983050847458
S00829,1,train,0.0,0.372960372960373
S00834,1,train,0.0,0.022099447513812154
S00843,1,train,0.0,0.24416135881104037
S00853,1,train,0.0,0.36923076923076925
S00864,1,train,0.0,0.24404761904761904
S00868,1,train,0.0,0.24416135881104037
S00884,1,train,0.0,0.26834170854271355
S00897,1,train,0.0,0.24416135881104037
S00899,1,train,0.0,0.36923076923076925
S00915,1,train,0.0,0.3492063492063492
S00920,1,train,0.0257126597340783,0.24416135881104037
S00928,1,train,0.0,0.26834170854271355
S00945,1,train,0.0,0.372960372960373
S00965,1,train,0.0,0.24404761904761904
S00985,1,train,0.0,0.33962264150943394
S01010,1,train,0.0,0.372960372960373
S01014,1,train,0.0,0.26834170854271355
S01017,1,train,0.0,0.26834170854271355
S01037,1,train,0.0,0.0
S01051,1,train,0.0,0.26834170854271355
S01053,1,train,0.0,0.21264367816091953
S01069,1,train,0.0,0.022099447513812154
S01076,1,train,0.0,0.372960372960373
S01079,1,train,0.0,0.24416135881104037
S01102,1,train,0.0,0.23026315789473684
S01116,1,train,0.0,0.21264367816091953
S01130,1,train,0.0,0.26834170854271355
S01137,1,train,0.0,0.1076923076923077
S01145,1,train,0.0,0.372960372960373
S01157,1,train,0.0,0.3338983050847458
S01160,1,train,0.0,0.372960372960373
S01165,1,train,0.0,0.3338983050847458
S01183,1,train,0.0,0.372960372960373
S01194,1,train,0.0,0.1076923076923077
S01203,1,train,0.0,0.3338983050847458
S01215,1,train,0.0,0.022099447513812154
S01223,1,train,0.0057164382104212,0.372960372960373
S01226,1,train,0.0100747716597455,0.33962264150943394
S01233,1,train,0.0042819726367301,0.26834170854271355
S01246,1,train,0.0,0.3338983050847458
S01258,1,train,0.0088358697198122,0.26834170854271355
S01259,1,train,0.0014739945251631,0.372960372960373
S01262,1,train,0.0,0.4322429906542056
S01267,1,train,0.0029844203649159,0.38308457711442784
S01271,1,train,0.0100710969071687,0.372960372960373
S01273,1,train,0.0119137511536202,0.372960372960373
S01275,1,train,0.0072729720553975,0.4322429906542056
S01281,1,train,0.0,0.26834170854271355
S01286,1,train,0.0,0.372960372960373
S01308,1,train,0.0044133056280746,0.4322429906542056
S01322,1,train,0.0,0.0
S01323,1,train,0.0,0.022099447513812154
S01355,1,train,0.0,0.3492063492063492
S01364,1,train,0.0,0.24404761904761904
S01370,1,train,0.0,0.36923076923076925
S01379,1,train,0.0,0.24416135881104037
S01380,1,train,0.0,0.26834170854271355
S01392,1,train,0.0042994567286065,0.372960372960373
S01397,1,train,0.0,0.372960372960373
S01405,1,train,0.0,0.36923076923076925
S01419,1,train,0.0,0.26834170854271355
S01423,1,train,0.0,0.345679012345679
S01439,1,train,0.0014258991484771,0.3338983050847458
S01448,1,train,0.0129361953183293,0.4322429906542056
S01462,1,train,0.0,0.26834170854271355
S01478,1,train,0.0014308746473196,0.372960372960373
S01480,1,train,0.0174992297874213,0.23026315789473684
S01488,1,train,0.0014427752376805,0.372960372960373
S01496,1,train,0.0,0.24416135881104037
S01513,1,train,0.0,0.26834170854271355
S01518,1,train,0.0014647415777359,0.24404761904761904
S01524,1,train,0.0029565646741086,0.372960372960373
S01527,1,train,0.0014726580440612,0.3338983050847458
S01535,1,train,0.0,0.372960372960373
S01537,1,train,0.0014751101138535,0.36923076923076925
S01544,1,train,0.0118101348541555,0.26834170854271355
S01546,1,train,0.0059233833602984,0.26834170854271355
S01568,1,train,0.0057707491523849,0.4322429906542056
S01581,1,train,0.0028471422597258,0.38308457711442784
S01591,1,train,0.0,0.4322429906542056
S01594,1,train,0.0103059495455784,0.372960372960373
S01609,1,train,0.0029240798267909,0.372960372960373
S01624,1,train,0.002882964406701,0.372960372960373
S01625,1,train,0.0159773914212484,0.4322429906542056
S01628,1,train,0.0058928846678286,0.26834170854271355
S01630,1,train,0.0103005486322683,0.372960372960373
S01640,1,train,0.004374191390676,0.372960372960373
S01641,1,train,0.0028930586964936,0.372960372960373
S01662,1,train,0.0043318719439384,0.26834170854271355
S01670,1,train,0.0074376702283679,0.24416135881104037
S01690,1,train,0.0071382815843825,0.4322429906542056
S01694,1,train,0.0014354868524423,0.4322429906542056
S01723,1,train,0.0028739370914253,0.26834170854271355
S01733,1,train,0.0,0.345679012345679
S01755,1,train,0.019165339242226,0.24416135881104037
S01761,1,train,0.008808776873859,0.16666666666666666
S01765,1,train,0.0,0.16666666666666666
S01782,1,train,0.0043739989087004,0.21264367816091953
S01786,1,train,0.0147239627308951,0.24416135881104037
S01802,1,train,0.0248257583771141,0.21264367816091953
S01815,1,train,0.0086634418442497,0.4322429906542056
S01819,1,train,0.0,0.3338983050847458
S01826,1,train,0.0056856369028722,0.38308457711442784
S01832,1,train,0.0,0.372960372960373
S01835,1,train,0.0,0.24416135881104037
S01856,1,train,0.0044068097180351,0.372960372960373
S01862,1,train,0.0029190306703785,0.2777777777777778
S01874,1,train,0.0073207304822255,0.3338983050847458
S01878,1,train,0.0100184588448391,0.26834170854271355
S01891,1,train,0.0,0.26834170854271355
S01906,1,train,0.0,0.24416135881104037
S01912,1,train,0.0,0.24416135881104037
S01915,1,train,0.0,0.24416135881104037
S01924,1,train,0.0,0.1076923076923077
S01926,1,train,0.0,0.1076923076923077
S01936,1,train,0.0,0.4322429906542056
S01937,1,train,0.0,0.38308457711442784
S01952,1,train,0.0,0.3338983050847458
S01986,1,train,0.0,0.24416135881104037
S02034,1,train,0.0,0.372960372960373
S02035,1,train,0.0,0.372960372960373
S02047,1,train,0.0,0.24416135881104037
S02065,1,train,0.0,0.38308457711442784
S02068,1,train,0.0,0.38308457711442784
S02076,1,train,0.0,0.26834170854271355
S02080,1,train,0.0,0.022099447513812154
S02082,1,train,0.0,0.022099447513812154
S02087,1,train,0.0,0.16666666666666666
S02102,1,train,0.0,0.24416135881104037
S02118,1,train,0.0,0.022099447513812154
S02121,1,train,0.0,0.24416135881104037
S02130,1,train,0.0065224381057369,0.24416135881104037
S02131,1,train,0.0,0.24416135881104037
S02155,1,train,0.0,0.24416135881104037
S02158,1,train,0.0,0.16666666666666666
S02159,1,train,0.0,0.372960372960373
S02171,1,train,0.0,0.16666666666666666
S02177,1,train,0.0,0.24404761904761904
S02180,1,train,0.0,0.26834170854271355
S02213,1,train,0.0,0.24416135881104037
S02215,1,train,0.0,0.372960372960373
S02224,1,train,0.0,0.21264367816091953
S02231,1,train,0.0,0.26834170854271355
S02240,1,train,0.0,0.372960372960373
S02243,1,train,0.0,0.3338983050847458
S02260,1,train,0.0,0.022099447513812154
S02261,1,train,0.0,0.26834170854271355
S02271,1,train,0.0,0.1076923076923077
S02282,1,train,0.0,0.345679012345679
S02291,1,train,0.0069640447908784,0.3492063492063492
S02307,1,train,0.0,0.24416135881104037
S02319,1,train,0.0085486746974136,0.372960372960373
S02321,1,train,0.0,0.26834170854271355
S02324,1,train,0.0,0.372960372960373
S02336,1,train,0.0,0.23026315789473684
S02337,1,train,0.0,0.022099447513812154
S02339,1,train,0.0,0.4322429906542056
S02340,1,train,0.0,0.24404761904761904
S02349,1,train,0.0,0.24416135881104037
S02363,1,train,0.0,0.24416135881104037
S02368,1,train,0.0,0.26834170854271355
S02397,1,train,0.0,0.23026315789473684
S02418,1,train,0.0,0.3338983050847458
S02424,1,train,0.0,0.372960372960373
S02426,1,train,0.0,0.38308457711442784
S02437,1,train,0.0,0.372960372960373
S02456,1,train,0.0,0.4322429906542056
S02457,1,train,0.0,0.24404761904761904
S02458,1,train,0.0029008346465884,0.21264367816091953
S02466,1,train,0.0,0.23026315789473684
S02475,1,train,0.0,0.3338983050847458
S02476,1,train,0.0,0.3338983050847458
S02482,1,train,0.0,0.3338983050847458
S02485,1,train,0.0,0.24404761904761904
S02491,1,train,0.0,0.3338983050847458
S02505,1,train,0.0,0.372960372960373
S02507,1,train,0.0,0.372960372960373
S02517,1,train,0.0,0.26834170854271355
S02520,1,train,0.0,0.345679012345679
S02524,1,train,0.0,0.26834170854271355
S02528,1,train,0.0,0.21264367816091953
S02529,1,train,0.0,0.24416135881104037
S02554,1,train,0.0,0.26834170854271355
S02556,1,train,0.0,0.372960372960373
S02567,1,train,0.0,0.022099447513812154
S02575,1,train,0.0,0.022099447513812154
S02581,1,train,0.0,0.26834170854271355
S02587,1,train,0.0,0.26834170854271355
S02593,1,train,0.0,0.3338983050847458
S02611,1,train,0.0,0.3492063492063492
S02613,1,train,0.0029144090258719,0.372960372960373
S02616,1,train,0.0,0.24416135881104037
S02642,1,train,0.0,0.26834170854271355
S02650,1,train,0.0,0.36923076923076925
S02654,1,train,0.0,0.16666666666666666
S02691,1,train,0.0,0.21264367816091953
S02696,1,train,0.0,0.3492063492063492
S02715,1,train,0.0,0.24404761904761904
S02718,1,train,0.0,0.16666666666666666
S02723,1,train,0.0,0.21264367816091953
S02733,1,train,0.0,0.26834170854271355
S02739,1,train,0.0,0.26834170854271355
S02745,1,train,0.0,0.24404761904761904
S02757,1,train,0.0,0.24416135881104037
S02763,1,train,0.0,0.21264367816091953
S02764,1,train,0.0,0.1076923076923077
S02769,1,train,0.0,0.24404761904761904
S02773,1,train,0.0,0.23026315789473684
S02783,1,train,0.0,0.372960372960373
S02784,1,train,0.0,0.24416135881104037
S02816,1,train,0.0,0.24416135881104037
S02817,1,train,0.0,0.26834170854271355
S02820,1,train,0.0,0.26834170854271355
S02828,1,train,0.0,0.26834170854271355
S02831,1,train,0.0,0.24416135881104037
S02833,1,train,0.0,0.3492063492063492
S02858,1,train,0.0,0.26834170854271355
S02861,1,train,0.0,0.24416135881104037
S02868,1,train,0.0,0.36923076923076925
S02878,1,train,0.0,0.21264367816091953
S02887,1,train,0.0,0.21264367816091953
S02893,1,train,0.0,0.42105263157894735
S02898,1,train,0.0,0.3338983050847458
S02907,1,train,0.0,0.1111111111111111
S02925,1,train,0.0,0.372960372960373
S02937,1,train,0.0,0.1076923076923077
S02944,1,train,0.0,0.3338983050847458
S02948,1,train,0.0,0.24416135881104037
S02957,1,train,0.0,0.0
S02974,1,train,0.0,0.372960372960373
S02990,1,train,0.0,0.4322429906542056
S02998,1,train,0.0,0.372960372960373
S03003,1,train,0.0,0.4322429906542056
S03008,1,train,0.0,0.36923076923076925
S03036,1,train,0.0,0.372960372960373
S03039,1,train,0.0057347918397489,0.372960372960373
S03051,1,train,0.0077735442982538,0.42105263157894735
S03069,1,train,0.0091540345900944,0.26834170854271355
S03074,1,train,0.0045328517748349,0.24416135881104037
S03104,1,train,0.0,0.4322429906542056
S03106,1,train,0.0030980788171198,0.4322429906542056
S03112,1,train,0.0031048431179621,0.4322429906542056
S03114,1,train,0.0,0.3338983050847458
S03119,1,train,0.0085736958321832,0.3338983050847458
S03122,1,train,0.0,0.26834170854271355
S03126,1,train,0.0,0.21264367816091953
S03133,1,train,0.0,0.3338983050847458
S03140,1,train,0.0,0.022099447513812154
S03152,1,train,0.0122039183908998,0.26834170854271355
S03181,1,train,0.0,0.3338983050847458
S03206,1,train,0.0,0.4322429906542056
S03212,1,train,0.0,0.345679012345679
S03229,1,train,0.0075538573308893,0.372960372960373
S03238,1,train,0.0,0.38308457711442784
S03249,1,train,0.0,0.372960372960373
S03251,1,train,0.0,0.4322429906542056
S03253,1,train,0.0,0.38308457711442784
S03268,1,train,0.0,0.372960372960373
S03289,1,train,0.0056852954466159,0.2777777777777778
S03296,1,train,0.0,0.372960372960373
S03310,1,train,0.0,0.24404761904761904
S03315,1,train,0.0,0.372960372960373
S03319,1,train,0.0,0.33962264150943394
S03341,1,train,0.0028432331622816,0.372960372960373
S03347,1,train,0.0,0.345679012345679
S03348,1,train,0.0,0.3492063492063492
S03352,1,train,0.0,0.372960372960373
S03368,1,train,0.0028596251992243,0.24404761904761904
S03371,1,train,0.0,0.26834170854271355
S03381,1,train,0.0,0.26834170854271355
S03383,1,train,0.0,0.24416135881104037
S03388,1,train,0.0,0.24416135881104037
S03397,1,train,0.0,0.24416135881104037
S03401,1,train,0.0057922370038867,0.372960372960373
S03441,1,train,0.0090623974326246,0.21264367816091953
S03446,1,train,0.0,0.022099447513812154
S03451,1,train,0.0,0.1076923076923077
S03452,1,train,0.0,0.022099447513812154
S03457,1,train,0.0,0.022099447513812154
S03470,1,train,0.0058279978423509,0.33962264150943394
S03495,1,train,0.0,0.21264367816091953
S03510,1,train,0.0,0.3338983050847458
S03512,1,train,0.0,0.38308457711442784
S03523,1,train,0.0070236429671711,0.3338983050847458
S03530,1,train,0.0,0.26834170854271355
S03534,1,train,0.0,0.372960372960373
S03545,1,train,0.0,0.36923076923076925
S03563,1,train,0.0,0.26834170854271355
S03565,1,train,0.0,0.24404761904761904
S03573,1,train,0.0,0.372960372960373
S03576,1,train,0.0,0.26834170854271355
S03577,1,train,0.0,0.0
S03591,1,train,0.0,0.16666666666666666
S03600,1,train,0.0,0.16666666666666666
S03608,1,train,0.0,0.372960372960373
S03627,1,train,0.0,0.24416135881104037
S03644,1,train,0.0,0.26834170854271355
S03657,1,train,0.0,0.21264367816091953
S03670,1,train,0.0,0.24416135881104037
S03682,1,train,0.0,0.3338983050847458
S03683,1,train,0.0,0.372960372960373
S03687,1,train,0.0,0.21264367816091953
S03692,1,train,0.0,0.24416135881104037
S03697,1,train,0.0,0.022099447513812154
S03698,1,train,0.0,0.022099447513812154
S03704,1,train,0.0,0.3338983050847458
S03717,1,train,0.0,0.16666666666666666
S03719,1,train,0.0,0.1076923076923077
S03723,1,train,0.0,0.3338983050847458
S03729,1,train,0.0,0.372960372960373
S03731,1,train,0.0,0.26834170854271355
S03732,1,train,0.0,0.36923076923076925
S03757,1,train,0.0,0.24416135881104037
S03771,1,train,0.0,0.24416135881104037
S03772,1,train,0.0,0.16666666666666666
S03781,1,train,0.0,0.3492063492063492
S03785,1,train,0.0,0.26834170854271355
S03795,1,train,0.0,0.372960372960373
S03797,1,train,0.0,0.26834170854271355
S03808,1,train,0.0,0.3492063492063492
S03810,1,train,0.0,0.3338983050847458
S03824,1,train,0.0,0.24416135881104037
S03825,1,train,0.0,0.3338983050847458
S03826,1,train,0.0,0.345679012345679
S03831,1,train,0.0,0.3492063492063492
S03833,1,train,0.0,0.26834170854271355
S03838,1,train,0.0,0.26834170854271355
S03843,1,train,0.0,0.26834170854271355
S03859,1,train,0.0,0.1076923076923077
S03866,1,train,0.0,0.022099447513812154
S03877,1,train,0.0,0.24416135881104037
S03888,1,train,0.0054295577696206,0.23026315789473684
S03892,1,train,0.0,0.38308457711442784
S03895,1,train,0.0,0.4322429906542056
S03897,1,train,0.0,0.26834170854271355
S03910,1,train,0.0,0.16666666666666666
S03912,1,train,0.0,0.1076923076923077
S03913,1,train,0.0,0.21264367816091953
S03917,1,train,0.0,0.23026315789473684
S03927,1,train,0.0,0.4322429906542056
S03938,1,train,0.0,0.26834170854271355
S03951,1,train,0.0,0.26834170854271355
S03973,1,train,0.0,0.022099447513812154
S03974,1,train,0.0162822696894247,0.1076923076923077
S03990,1,train,0.0,0.26834170854271355
S04017,1,train,0.0,0.16666666666666666
S04020,1,train,0.0,0.24416135881104037
S04030,1,train,0.0,0.3338983050847458
S04033,1,train,0.0,0.4322429906542056
S04045,1,train,0.0,0.3338983050847458
S04054,1,train,0.0,0.3338983050847458
S04059,1,train,0.0,0.3338983050847458
S04062,1,train,0.0,0.372960372960373
S04080,1,train,0.0,0.4322429906542056
S04087,1,train,0.0,0.26834170854271355
S04088,1,train,0.0,0.372960372960373
S04104,1,train,0.0,0.24416135881104037
S04105,1,train,0.0,0.3492063492063492
S04111,1,train,0.0,0.21264367816091953
S04119,1,train,0.0,0.21264367816091953
S04127,1,train,0.0,0.0
S04135,1,train,0.0,0.3338983050847458
S04152,1,train,0.0,0.16666666666666666
S04158,1,train,0.0,0.24416135881104037
S04164,1,train,0.0,0.16666666666666666
S04178,1,train,0.0,0.21264367816091953
S04183,1,train,0.0,0.24416135881104037
S04198,1,train,0.0,0.21264367816091953
S04200,1,train,0.0,0.26834170854271355
S04209,1,train,0.0,0.26834170854271355
S04210,1,train,0.0,0.26834170854271355
S04217,1,train,0.0,0.4322429906542056
S04220,1,train,0.0,0.372960372960373
S04221,1,train,0.0,0.26834170854271355
S04238,1,train,0.0,0.23026315789473684
S04240,1,train,0.0,0.3492063492063492
S04249,1,train,0.0,0.26834170854271355
S04273,1,train,0.0,0.372960372960373
S04291,1,train,0.0,0.022099447513812154
S04301,1,train,0.0,0.022099447513812154
S04305,1,train,0.0,0.2777777777777778
S04306,1,train,0.0,0.3338983050847458
S04309,1,train,0.0,0.3492063492063492
S04315,1,train,0.0,0.26834170854271355
S04322,1,train,0.0,0.26834170854271355
S04326,1,train,0.0,0.4322429906542056
S04331,1,train,0.0,0.26834170854271355
S04336,1,train,0.0,0.24416135881104037
S04338,1,train,0.0,0.24416135881104037
S04339,1,train,0.0,0.26834170854271355
S04352,1,train,0.0,0.23026315789473684
S04356,1,train,0.0,0.26834170854271355
S04366,1,train,0.0,0.022099447513812154
S04367,1,train,0.0,0.022099447513812154
S04374,1,train,0.0,0.26834170854271355
S04377,1,train,0.0,0.16666666666666666
S04387,1,train,0.0,0.372960372960373
S04395,1,train,0.0,0.372960372960373
S04404,1,train,0.0,0.372960372960373
S04417,1,train,0.0,0.4322429906542056
S04421,1,train,0.0,0.24416135881104037
S04425,1,train,0.0,0.372960372960373
S04434,1,train,0.0,0.3492063492063492
S04443,1,train,0.0,0.3338983050847458
S04448,1,train,0.0,0.4322429906542056
S04456,1,train,0.0,0.26834170854271355
S04457,1,train,0.0,0.26834170854271355
S04461,1,train,0.0,0.3492063492063492
S04467,1,train,0.0,0.372960372960373
S04477,1,train,0.0,0.4322429906542056
S04489,1,train,0.0,0.372960372960373
S04495,1,train,0.0,0.24416135881104037
S04511,1,train,0.0,0.38308457711442784
S04516,1,train,0.0,0.372960372960373
S04521,1,train,0.0,0.26834170854271355
S04540,1,train,0.0,0.33962264150943394
S04545,1,train,0.0,0.372960372960373
S04549,1,train,0.0,0.38308457711442784
S04560,1,train,0.0,0.345679012345679
S04563,1,train,0.0,0.24416135881104037
S04583,1,train,0.0,0.24416135881104037
S04604,1,train,0.0,0.345679012345679
S04608,1,train,0.0,0.4322429906542056
S04613,1,train,0.0,0.26834170854271355
S04615,1,train,0.0,0.4322429906542056
S04620,1,train,0.0,0.24416135881104037
S04634,1,train,0.0,0.16666666666666666
S04635,1,train,0.0,0.16666666666666666
S04638,1,train,0.0,0.1111111111111111
S04641,1,train,0.0,0.26834170854271355
S04644,1,train,0.0,0.26834170854271355
S04651,1,train,0.0,0.3338983050847458
S04657,1,train,0.0,0.3338983050847458
S04658,1,train,0.0034283191578889,0.4322429906542056
S04672,1,train,0.0,0.21264367816091953
S04676,1,train,0.0,0.345679012345679
S04678,1,train,0.0,0.23026315789473684
S04682,1,train,0.0,0.24416135881104037
S04685,1,train,0.0,0.24416135881104037
S04688,1,train,0.0,0.26834170854271355
S04699,1,train,0.0,0.372960372960373
S04703,1,train,0.0,0.26834170854271355
S04708,1,train,0.0,0.26834170854271355
S04714,1,train,0.0,0.3338983050847458
S04715,1,train,0.0,0.26834170854271355
S04727,1,train,0.0,0.26834170854271355
S04730,1,train,0.0,0.022099447513812154
S04732,1,train,0.0,0.022099447513812154
S04736,1,train,0.0,0.022099447513812154
S04737,1,train,0.0,0.022099447513812154
S04744,1,train,0.0,0.16666666666666666
S04755,1,train,0.0,0.372960372960373
S04757,1,train,0.0,0.4322429906542056
S04759,1,train,0.0,0.4322429906542056
S04765,1,train,0.0,0.372960372960373
S04767,1,train,0.0,0.24416135881104037
S04776,1,train,0.0,0.3338983050847458
S04791,1,train,0.0,0.372960372960373
S04792,1,train,0.0,0.372960372960373
S04802,1,train,0.0,0.24416135881104037
S04805,1,train,0.0,0.372960372960373
S04806,1,train,0.0,0.372960372960373
S04813,1,train,0.0,0.36923076923076925
S04821,1,train,0.0,0.24404761904761904
S04826,1,train,0.0,0.24416135881104037
S04844,1,train,0.0,0.372960372960373
S04855,1,train,0.0122679699842022,0.372960372960373
S04870,1,train,0.0,0.022099447513812154
S04883,1,train,0.0,0.24404761904761904
S04885,1,train,0.0,0.372960372960373
S04891,1,train,0.0,0.24416135881104037
S04893,1,train,0.0,0.372960372960373
S04904,1,train,0.0,0.372960372960373
S04909,1,train,0.0,0.372960372960373
S04915,1,train,0.0,0.26834170854271355
S04934,1,train,0.0,0.372960372960373
S04936,1,train,0.0,0.372960372960373
S04955,1,train,0.0,0.38308457711442784
S04957,1,train,0.0,0.372960372960373
S04967,1,train,0.0,0.3338983050847458
S04968,1,train,0.0,0.26834170854271355
S04971,1,train,0.0,0.372960372960373
S04985,1,train,0.0034958148695224,0.38308457711442784
S04989,1,train,0.0,0.372960372960373
S04996,1,train,0.0,0.36923076923076925
S05009,1,train,0.0,0.24416135881104037
S05010,1,train,0.0,0.26834170854271355
S05013,1,train,0.0034680064196497,0.26834170854271355
S05019,1,train,0.0,0.24404761904761904
S05035,1,train,0.0,0.21264367816091953
S05075,1,train,0.0034852979333655,0.26834170854271355
S05076,1,train,0.0,0.26834170854271355
S05087,1,train,0.0,0.372960372960373
S05088,1,train,0.0,0.24416135881104037
S05120,1,train,0.0,0.26834170854271355
S05124,1,train,0.0,0.372960372960373
S05136,1,train,0.0,0.24416135881104037
S05146,1,train,0.0,0.36923076923076925
S05152,1,train,0.0,0.3338983050847458
S05158,1,train,0.0,0.3492063492063492
S05169,1,train,0.0,0.4322429906542056
S05191,1,train,0.0,0.24416135881104037
S05194,1,train,0.0,0.26834170854271355
S05201,1,train,0.0,0.4322429906542056
S05204,1,train,0.0,0.372960372960373
S05210,1,train,0.0,0.16666666666666666
S05211,1,train,0.0,0.24416135881104037
S05219,1,train,0.0,0.0
S05224,1,train,0.0,0.33962264150943394
S05228,1,train,0.0,0.42105263157894735
S05233,1,train,0.0,0.3338983050847458
S05238,1,train,0.0,0.26834170854271355
S05269,1,train,0.0,0.4322429906542056
S05275,1,train,0.0,0.4322429906542056
S05287,1,train,0.0,0.21264367816091953
S05292,1,train,0.0,0.26834170854271355
S05293,1,train,0.0,0.345679012345679
S05295,1,train,0.0038468980997716,0.3338983050847458
S05318,1,train,0.0,0.372960372960373
S05322,1,train,0.0,0.21264367816091953
S05340,1,train,0.010195290063182,0.24404761904761904
S05346,1,train,0.0224405729448867,0.4322429906542056
S05372,1,train,0.0034099719380578,0.372960372960373
S05377,1,train,0.0035062099422568,0.4322429906542056
S05380,1,train,0.0,0.372960372960373
S05396,1,train,0.0017423923713364,0.38308457711442784
S05400,1,train,0.0017279083269883,0.38308457711442784
S05411,1,train,0.0,0.4322429906542056
S05429,1,train,0.0068847054260344,0.345679012345679
S05436,1,train,0.0034376740019851,0.372960372960373
S05450,1,train,0.006949396646951,0.26834170854271355
S05453,1,train,0.0034496999732769,0.26834170854271355
S05457,1,train,0.0017214804038724,0.26834170854271355
S05463,1,train,0.0017475386779184,0.3338983050847458
S05476,1,train,0.008796242217007,0.21264367816091953
S05481,1,train,0.0,0.26834170854271355
S05482,1,train,0.0,0.24404761904761904
S05488,1,train,0.0,0.26834170854271355
S05491,1,train,0.0,0.21264367816091953
S05492,1,train,0.0038169404572648,0.16666666666666666
S05496,1,train,0.0,0.38308457711442784
S05517,1,train,0.0,0.26834170854271355
S05532,1,train,0.0070240152069222,0.26834170854271355
S05534,1,train,0.0084890223447465,0.21264367816091953
