ufs_serial,position,split,health,clf_proba_mean,lds_weight
S00516,1,train,0.0,0.29813890013373984,1.0
S00518,1,train,0.0,0.4286442896244633,1.0
S00519,1,train,0.0,0.4074078254146393,1.0
S00521,1,train,0.004380398378283,0.5025768750074023,0.5066931538324899
S00531,1,train,0.0,0.24141867999154262,1.0
S00537,1,train,0.0,0.39343021824715646,1.0
S00540,1,train,0.0043980160257686,0.2769216285265019,0.5064203358791303
S00553,1,train,0.0,0.302515389856502,1.0
S00561,1,train,0.0,0.5157271037752751,1.0
S00565,1,train,0.0,0.3834901213004007,1.0
S00566,1,train,0.0,0.34472605636996295,1.0
S00567,1,train,0.0,0.3299953439829008,1.0
S00571,1,train,0.0,0.24539956616588632,1.0
S00577,1,train,0.0,0.17213410473618143,1.0
S00580,1,train,0.0022136704169895,0.49806794463240484,0.5761595474282554
S00586,1,train,0.0,0.2750616784551514,1.0
S00599,1,train,0.0,0.34485126471928096,1.0
S00603,1,train,0.0,0.4215351093427979,1.0
S00612,1,train,0.0,0.44200632145414726,1.0
S00624,1,train,0.0,0.5344404694767798,1.0
S00629,1,train,0.0,0.4405319929727556,1.0
S00630,1,train,0.0,0.38017253728550143,1.0
S00634,1,train,0.0,0.4448999143300579,1.0
S00647,1,train,0.0,0.24154057613926702,1.0
S00656,1,train,0.0,0.3390805835268636,1.0
S00666,1,train,0.0,0.43682334746551943,1.0
S00667,1,train,0.0,0.47981803376119075,1.0
S00670,1,train,0.0,0.3479013147013544,1.0
S00691,1,train,0.0,0.32372991570927273,1.0
S00692,1,train,0.0,0.43992278716713695,1.0
S00702,1,train,0.0,0.3601590060729463,1.0
S00719,1,train,0.0,0.5386050054647883,1.0
S00733,1,train,0.0,0.44227924077112046,1.0
S00738,1,train,0.0,0.2349972973766327,1.0
S00748,1,train,0.0,0.2657522413005989,1.0
S00752,1,train,0.0,0.23414870817629818,1.0
S00755,1,train,0.0,0.28327735196861414,1.0
S00772,1,train,0.0,0.3795842373418609,1.0
S00777,1,train,0.0,0.2910877917585946,1.0
S00786,1,train,0.0,0.4982328821195619,1.0
S00791,1,train,0.0,0.4280545727160628,1.0
S00795,1,train,0.0,0.5018538507711154,1.0
S00798,1,train,0.0,0.23833961834140896,1.0
S00800,1,train,0.0,0.38472175801967357,1.0
S00803,1,train,0.0,0.24650138912252553,1.0
S00816,1,train,0.0,0.29919798022420585,1.0
S00829,1,train,0.0,0.45239070793797903,1.0
S00834,1,train,0.0,0.16596454302143177,1.0
S00843,1,train,0.0,0.2247442982067079,1.0
S00853,1,train,0.0,0.29610527090827765,1.0
S00864,1,train,0.0,0.20751531913712426,1.0
S00868,1,train,0.0,0.2636401767865086,1.0
S00884,1,train,0.0,0.4184873853278308,1.0
S00897,1,train,0.0,0.26192336092513907,1.0
S00899,1,train,0.0,0.4251476854508878,1.0
S00915,1,train,0.0,0.44551400218355625,1.0
S00920,1,train,0.0257126597340783,0.45487470944701763,4.760708974909311
S00928,1,train,0.0,0.41658551385364856,1.0
S00945,1,train,0.0,0.34405267697441816,1.0
S00965,1,train,0.0,0.2027575701976321,1.0
S00985,1,train,0.0,0.35647779037591265,1.0
S01010,1,train,0.0,0.5514146826375012,1.0
S01014,1,train,0.0,0.3713674594531969,1.0
S01017,1,train,0.0,0.2740878720299636,1.0
S01037,1,train,0.0,0.07927965282775934,1.0
S01051,1,train,0.0,0.3158865259744877,1.0
S01053,1,train,0.0,0.22398650725295824,1.0
S01069,1,train,0.0,0.18503975988579024,1.0
S01076,1,train,0.0,0.5006463748044258,1.0
S01079,1,train,0.0,0.3443600191922666,1.0
S01102,1,train,0.0,0.17458931653637524,1.0
S01116,1,train,0.0,0.23600401065734755,1.0
S01130,1,train,0.0,0.3093982414460355,1.0
S01137,1,train,0.0,0.087796864439798,1.0
S01145,1,train,0.0,0.4472069098081217,1.0
S01157,1,train,0.0,0.3540997910018891,1.0
S01160,1,train,0.0,0.35736588919506357,1.0
S01165,1,train,0.0,0.404822873894622,1.0
S01183,1,train,0.0,0.4527658105474795,1.0
S01194,1,train,0.0,0.2065751378135856,1.0
S01203,1,train,0.0,0.4283765812206813,1.0
S01215,1,train,0.0,0.1497442732405139,1.0
S01223,1,train,0.0057164382104212,0.44719522589965005,0.49692801661505
S01226,1,train,0.0100747716597455,0.4360417362951254,0.6017377654845784
S01233,1,train,0.0042819726367301,0.323636464492735,0.5082930144439548
S01246,1,train,0.0,0.32324462523870245,1.0
S01258,1,train,0.0088358697198122,0.41599226285172003,0.5509602688525362
S01259,1,train,0.0014739945251631,0.49771520019214527,0.6202723369669272
S01262,1,train,0.0,0.3873622081039989,1.0
S01267,1,train,0.0029844203649159,0.4365061077167712,0.5424628219343987
S01271,1,train,0.0100710969071687,0.4593652923916626,0.6015607596996404
S01273,1,train,0.0119137511536202,0.37272577705589144,0.7119056173543402
S01275,1,train,0.0072729720553975,0.5433874204159647,0.510967215816357
S01281,1,train,0.0,0.3515966541314248,1.0
S01286,1,train,0.0,0.42277088729386336,1.0
S01308,1,train,0.0044133056280746,0.4092503577100633,0.5061868799764515
S01322,1,train,0.0,0.07551664477829982,1.0
S01323,1,train,0.0,0.10986511693071022,1.0
S01355,1,train,0.0,0.37012365617720494,1.0
S01364,1,train,0.0,0.3945866089237975,1.0
S01370,1,train,0.0,0.34360865173122573,1.0
S01379,1,train,0.0,0.3007204789763968,1.0
S01380,1,train,0.0,0.3925534891655948,1.0
S01392,1,train,0.0042994567286065,0.3828767298179301,0.5079993916696975
S01397,1,train,0.0,0.3983069143165583,1.0
S01405,1,train,0.0,0.3213671012312818,1.0
S01419,1,train,0.0,0.25415566206510304,1.0
S01423,1,train,0.0,0.39297657110442774,1.0
S01439,1,train,0.0014258991484771,0.39361242127634394,0.6236004185304047
S01448,1,train,0.0129361953183293,0.5601421217120798,0.793785857376047
S01462,1,train,0.0,0.28247960990320126,1.0
S01478,1,train,0.0014308746473196,0.4459678821856996,0.6232533206340007
S01480,1,train,0.0174992297874213,0.3398805494460097,1.4063444807643122
S01488,1,train,0.0014427752376805,0.43524333322514547,0.6224257530381622
S01496,1,train,0.0,0.22840352341024592,1.0
S01513,1,train,0.0,0.21161608634595422,1.0
S01518,1,train,0.0014647415777359,0.37658943405329115,0.6209079339177732
S01524,1,train,0.0029565646741086,0.42191005298353246,0.5434891813723902
S01527,1,train,0.0014726580440612,0.2904264368724843,0.6203640043335725
S01535,1,train,0.0,0.4204583501276666,1.0
S01537,1,train,0.0014751101138535,0.3827807049213016,0.6201958557512381
S01544,1,train,0.0118101348541555,0.2799855352685246,0.7044834207196901
S01546,1,train,0.0059233833602984,0.23251514295490075,0.49728102122892986
S01568,1,train,0.0057707491523849,0.34048971497762875,0.4969744082786109
S01581,1,train,0.0028471422597258,0.4072467335869221,0.5476528308662701
S01591,1,train,0.0,0.5474244563411651,1.0
S01594,1,train,0.0103059495455784,0.4048550136172459,0.6132014938244292
S01609,1,train,0.0029240798267909,0.4378363711956023,0.5447032152368285
S01624,1,train,0.002882964406701,0.47510464269550706,0.5462664186421324
S01625,1,train,0.0159773914212484,0.551349691268268,1.1483400262147794
S01628,1,train,0.0058928846678286,0.2928091451467801,0.49719906596839153
S01630,1,train,0.0103005486322683,0.3869104819733902,0.612926247142487
S01640,1,train,0.004374191390676,0.40959603209607537,0.5067902472760122
S01641,1,train,0.0028930586964936,0.2958773592721235,0.5458798660919749
S01662,1,train,0.0043318719439384,0.43864431465450426,0.5074658234298253
S01670,1,train,0.0074376702283679,0.2912961774225652,0.5139605192155547
S01690,1,train,0.0071382815843825,0.43599309148229987,0.5087315396071179
S01694,1,train,0.0014354868524423,0.34321143016642813,0.6229321471329231
S01723,1,train,0.0028739370914253,0.311611562807514,0.5466136446388249
S01733,1,train,0.0,0.3270604026254618,1.0
S01755,1,train,0.019165339242226,0.4303303368294546,1.7727361363721306
S01761,1,train,0.008808776873859,0.2930759650124437,0.5500433372409566
S01765,1,train,0.0,0.22206206350371685,1.0
S01782,1,train,0.0043739989087004,0.28806358074396493,0.5067932663283538
S01786,1,train,0.0147239627308951,0.21965317859400993,0.9795218455268869
S01802,1,train,0.0248257583771141,0.2776913942638508,4.138859692126531
S01815,1,train,0.0086634418442497,0.4673083268192373,0.5452618553349164
S01819,1,train,0.0,0.3805354869161759,1.0
S01826,1,train,0.0056856369028722,0.3674069247671709,0.49691642584211526
S01832,1,train,0.0,0.3834149336816215,1.0
S01835,1,train,0.0,0.42215284716161156,1.0
S01856,1,train,0.0044068097180351,0.468831084838815,0.5062856901831113
S01862,1,train,0.0029190306703785,0.4107943068784338,0.5448935766235926
S01874,1,train,0.0073207304822255,0.5101782414652839,0.5118058089925611
S01878,1,train,0.0100184588448391,0.329954687543178,0.599043061868444
S01891,1,train,0.0,0.20228502749517532,1.0
S01906,1,train,0.0,0.30948252093574674,1.0
S01912,1,train,0.0,0.3408883122999984,1.0
S01915,1,train,0.0,0.3917272899711039,1.0
S01924,1,train,0.0,0.27069026078439457,1.0
S01926,1,train,0.0,0.17804665034292066,1.0
S01936,1,train,0.0,0.4874908330452506,1.0
S01937,1,train,0.0,0.4462246876816846,1.0
S01952,1,train,0.0,0.345168810584137,1.0
S01986,1,train,0.0,0.29925624124145606,1.0
S02034,1,train,0.0,0.4337726165112666,1.0
S02035,1,train,0.0,0.4034265350944281,1.0
S02047,1,train,0.0,0.4437498949116779,1.0
S02065,1,train,0.0,0.4764914131952002,1.0
S02068,1,train,0.0,0.5054431440734142,1.0
S02076,1,train,0.0,0.3220823568701136,1.0
S02080,1,train,0.0,0.24983817303140288,1.0
S02082,1,train,0.0,0.2562377512336245,1.0
S02087,1,train,0.0,0.293635055442338,1.0
S02102,1,train,0.0,0.19810467446434413,1.0
S02118,1,train,0.0,0.1412675208029137,1.0
S02121,1,train,0.0,0.22033361023243495,1.0
S02130,1,train,0.0065224381057369,0.294717558121397,0.5009512362524432
S02131,1,train,0.0,0.40627590551207843,1.0
S02155,1,train,0.0,0.28256800073347677,1.0
S02158,1,train,0.0,0.23866038589838015,1.0
S02159,1,train,0.0,0.39771062637925897,1.0
S02171,1,train,0.0,0.27522926444897655,1.0
S02177,1,train,0.0,0.2017102832389318,1.0
S02180,1,train,0.0,0.4453962929875775,1.0
S02213,1,train,0.0,0.24725406128198893,1.0
S02215,1,train,0.0,0.4544389873346772,1.0
S02224,1,train,0.0,0.3150106789708658,1.0
S02231,1,train,0.0,0.27361306861044504,1.0
S02240,1,train,0.0,0.413316042412102,1.0
S02243,1,train,0.0,0.4315094082821771,1.0
S02260,1,train,0.0,0.09464050944060896,1.0
S02261,1,train,0.0,0.25955215993377284,1.0
S02271,1,train,0.0,0.18878800793374795,1.0
S02282,1,train,0.0,0.46145144963243284,1.0
S02291,1,train,0.0069640447908784,0.4013583859895165,0.5061230764851798
S02307,1,train,0.0,0.251666405355036,1.0
S02319,1,train,0.0085486746974136,0.2812597775354871,0.5416487296907212
S02321,1,train,0.0,0.3778779953068121,1.0
S02324,1,train,0.0,0.3206763245069198,1.0
S02336,1,train,0.0,0.2229936243687084,1.0
S02337,1,train,0.0,0.14171042877311688,1.0
S02339,1,train,0.0,0.4540888334365279,1.0
S02340,1,train,0.0,0.4325162446723832,1.0
S02349,1,train,0.0,0.2527569814228506,1.0
S02363,1,train,0.0,0.2547535495261385,1.0
S02368,1,train,0.0,0.2984779700246801,1.0
S02397,1,train,0.0,0.32274776722542825,1.0
S02418,1,train,0.0,0.3313165528987932,1.0
S02424,1,train,0.0,0.3964921414263068,1.0
S02426,1,train,0.0,0.30506203664445225,1.0
S02437,1,train,0.0,0.5091474804313233,1.0
S02456,1,train,0.0,0.47369993732525345,1.0
S02457,1,train,0.0,0.33169759802135085,1.0
S02458,1,train,0.0029008346465884,0.3496920169114572,0.5455833234133605
S02466,1,train,0.0,0.2887132236254118,1.0
S02475,1,train,0.0,0.3460497769750055,1.0
S02476,1,train,0.0,0.29804595006697904,1.0
S02482,1,train,0.0,0.42382708893781174,1.0
S02485,1,train,0.0,0.32904148957187523,1.0
S02491,1,train,0.0,0.41165567103527206,1.0
S02505,1,train,0.0,0.459136826756964,1.0
S02507,1,train,0.0,0.46516748999561863,1.0
S02517,1,train,0.0,0.3756533245255404,1.0
S02520,1,train,0.0,0.41698471630369943,1.0
S02524,1,train,0.0,0.38159389066348703,1.0
S02528,1,train,0.0,0.3642372638067069,1.0
S02529,1,train,0.0,0.33146044312629613,1.0
S02554,1,train,0.0,0.2953312394184423,1.0
S02556,1,train,0.0,0.35197740504069874,1.0
S02567,1,train,0.0,0.2812167107518683,1.0
S02575,1,train,0.0,0.22078994607915833,1.0
S02581,1,train,0.0,0.31581565741806067,1.0
S02587,1,train,0.0,0.29816349996881425,1.0
S02593,1,train,0.0,0.47166729921042094,1.0
S02611,1,train,0.0,0.2235700422887814,1.0
S02613,1,train,0.0029144090258719,0.3445254383489533,0.5450682135482178
S02616,1,train,0.0,0.3613899693393006,1.0
S02642,1,train,0.0,0.3754122240779356,1.0
S02650,1,train,0.0,0.3625644340554485,1.0
S02654,1,train,0.0,0.2109632469984233,1.0
S02691,1,train,0.0,0.2569609031382721,1.0
S02696,1,train,0.0,0.3612303370341315,1.0
S02715,1,train,0.0,0.3168530344876462,1.0
S02718,1,train,0.0,0.21179029468987684,1.0
S02723,1,train,0.0,0.2393714482526236,1.0
S02733,1,train,0.0,0.2619595962971343,1.0
S02739,1,train,0.0,0.40994910710362936,1.0
S02745,1,train,0.0,0.2851785345492433,1.0
S02757,1,train,0.0,0.40120716888244895,1.0
S02763,1,train,0.0,0.2921463181315578,1.0
S02764,1,train,0.0,0.29412721138069203,1.0
S02769,1,train,0.0,0.3862493391862633,1.0
S02773,1,train,0.0,0.1841187353743868,1.0
S02783,1,train,0.0,0.5238088396586785,1.0
S02784,1,train,0.0,0.2863205169305179,1.0
S02816,1,train,0.0,0.279829255018634,1.0
S02817,1,train,0.0,0.3795750453315239,1.0
S02820,1,train,0.0,0.3252580400344865,1.0
S02828,1,train,0.0,0.3215270138951991,1.0
S02831,1,train,0.0,0.3365738364426673,1.0
S02833,1,train,0.0,0.45065070233950416,1.0
S02858,1,train,0.0,0.44221258125830776,1.0
S02861,1,train,0.0,0.24539518979732897,1.0
S02868,1,train,0.0,0.33984528079204424,1.0
S02878,1,train,0.0,0.2131824374081567,1.0
S02887,1,train,0.0,0.24652800428518418,1.0
S02893,1,train,0.0,0.4551070298466464,1.0
S02898,1,train,0.0,0.3439977403641809,1.0
S02907,1,train,0.0,0.1816588321435019,1.0
S02925,1,train,0.0,0.43997999278827465,1.0
S02937,1,train,0.0,0.17850568365052377,1.0
S02944,1,train,0.0,0.4067502148794037,1.0
S02948,1,train,0.0,0.21097000211670025,1.0
S02957,1,train,0.0,0.21402999081542248,1.0
S02974,1,train,0.0,0.4676464973196183,1.0
S02990,1,train,0.0,0.4242480760525316,1.0
S02998,1,train,0.0,0.33443682030148114,1.0
S03003,1,train,0.0,0.510214168700943,1.0
S03008,1,train,0.0,0.4671662540940648,1.0
S03036,1,train,0.0,0.4086639522950479,1.0
S03039,1,train,0.0057347918397489,0.4318741412609386,0.4969399936331733
S03051,1,train,0.0077735442982538,0.5059072550227333,0.5209502232731191
S03069,1,train,0.0091540345900944,0.35107257232600525,0.5623354107119112
S03074,1,train,0.0045328517748349,0.2953353271265183,0.5044667848809996
S03104,1,train,0.0,0.4536254999417162,1.0
S03106,1,train,0.0030980788171198,0.30298760588878415,0.5384135425719996
S03112,1,train,0.0031048431179621,0.5534546878684655,0.5381794895447634
S03114,1,train,0.0,0.38613915314677566,1.0
S03119,1,train,0.0085736958321832,0.30974105531048873,0.542424260434702
S03122,1,train,0.0,0.42213373248529235,1.0
S03126,1,train,0.0,0.3832254187300834,1.0
S03133,1,train,0.0,0.3088807566120459,1.0
S03140,1,train,0.0,0.18056396564110058,1.0
S03152,1,train,0.0122039183908998,0.3776317048571955,0.7335238629003875
S03181,1,train,0.0,0.3333682997945047,1.0
S03206,1,train,0.0,0.45727858967616575,1.0
S03212,1,train,0.0,0.34592201811107853,1.0
S03229,1,train,0.0075538573308893,0.44137750225417055,0.5162439320715048
S03238,1,train,0.0,0.3418930485003222,1.0
S03249,1,train,0.0,0.3684213723939553,1.0
S03251,1,train,0.0,0.5046111473368543,1.0
S03253,1,train,0.0,0.48873822777693476,1.0
S03268,1,train,0.0,0.39396751645995504,1.0
S03289,1,train,0.0056852954466159,0.36244932258759016,0.4969163571966343
S03296,1,train,0.0,0.4769167364580856,1.0
S03310,1,train,0.0,0.20284827397532834,1.0
S03315,1,train,0.0,0.4341067847497159,1.0
S03319,1,train,0.0,0.4064975292866671,1.0
S03341,1,train,0.0028432331622816,0.38489705207755837,0.5478055104529925
S03347,1,train,0.0,0.45708108931603864,1.0
S03348,1,train,0.0,0.36958201124955375,1.0
S03352,1,train,0.0,0.41902239921888224,1.0
S03368,1,train,0.0028596251992243,0.2578406758514343,0.5471671093026848
S03371,1,train,0.0,0.38807975528388833,1.0
S03381,1,train,0.0,0.4005114819089474,1.0
S03383,1,train,0.0,0.2792881524498187,1.0
S03388,1,train,0.0,0.31235188173843725,1.0
S03397,1,train,0.0,0.2634088123748008,1.0
S03401,1,train,0.0057922370038867,0.2814695388249693,0.4970018813987858
S03441,1,train,0.0090623974326246,0.2816522260692283,0.5589438578396267
S03446,1,train,0.0,0.11518980497163396,1.0
S03451,1,train,0.0,0.3354619750517565,1.0
S03452,1,train,0.0,0.149788705149324,1.0
S03457,1,train,0.0,0.16633878885105735,1.0
S03470,1,train,0.0058279978423509,0.503224948514991,0.49705903076642943
S03495,1,train,0.0,0.38689098117754356,1.0
S03510,1,train,0.0,0.42138900582508665,1.0
S03512,1,train,0.0,0.352548466515826,1.0
S03523,1,train,0.0070236429671711,0.40229458430710174,0.5069792725661612
S03530,1,train,0.0,0.29801400454906984,1.0
S03534,1,train,0.0,0.2764081879147227,1.0
S03545,1,train,0.0,0.2969346842730117,1.0
S03563,1,train,0.0,0.23669870902634868,1.0
S03565,1,train,0.0,0.24487005549844007,1.0
S03573,1,train,0.0,0.30670014648722316,1.0
S03576,1,train,0.0,0.24010258989550623,1.0
S03577,1,train,0.0,0.13996893323055476,1.0
S03591,1,train,0.0,0.1858028345159224,1.0
S03600,1,train,0.0,0.2411856665925178,1.0
S03608,1,train,0.0,0.42357409069592417,1.0
S03627,1,train,0.0,0.296814219250856,1.0
S03644,1,train,0.0,0.3632247777457384,1.0
S03657,1,train,0.0,0.3084848267100154,1.0
S03670,1,train,0.0,0.33431088092734806,1.0
S03682,1,train,0.0,0.4434995121850762,1.0
S03683,1,train,0.0,0.3949270769769792,1.0
S03687,1,train,0.0,0.2255873838878877,1.0
S03692,1,train,0.0,0.2716641076589535,1.0
S03697,1,train,0.0,0.18442414111333208,1.0
S03698,1,train,0.0,0.19816691171369202,1.0
S03704,1,train,0.0,0.2828626955155851,1.0
S03717,1,train,0.0,0.22412693388378788,1.0
S03719,1,train,0.0,0.14904803792328164,1.0
S03723,1,train,0.0,0.3938017060992353,1.0
S03729,1,train,0.0,0.41695712482669994,1.0
S03731,1,train,0.0,0.3231278129643706,1.0
S03732,1,train,0.0,0.3100441547151867,1.0
S03757,1,train,0.0,0.4510453601731617,1.0
S03771,1,train,0.0,0.396736617070297,1.0
S03772,1,train,0.0,0.2397491028645824,1.0
S03781,1,train,0.0,0.30809071509989844,1.0
S03785,1,train,0.0,0.27593326814126085,1.0
S03795,1,train,0.0,0.40539718143944037,1.0
S03797,1,train,0.0,0.22479706698442117,1.0
S03808,1,train,0.0,0.43946515897584765,1.0
S03810,1,train,0.0,0.32304605024157346,1.0
S03824,1,train,0.0,0.3233748290540595,1.0
S03825,1,train,0.0,0.4859663716802232,1.0
S03826,1,train,0.0,0.4929374206596024,1.0
S03831,1,train,0.0,0.337145522737009,1.0
S03833,1,train,0.0,0.3941510807232362,1.0
S03838,1,train,0.0,0.3035599211836823,1.0
S03843,1,train,0.0,0.44591645322584855,1.0
S03859,1,train,0.0,0.19758778139072475,1.0
S03866,1,train,0.0,0.13296549501945376,1.0
S03877,1,train,0.0,0.2651036516973835,1.0
S03888,1,train,0.0054295577696206,0.333197887813162,0.4972366242410706
S03892,1,train,0.0,0.5347971821928984,1.0
S03895,1,train,0.0,0.5476402636726381,1.0
S03897,1,train,0.0,0.32324971335995906,1.0
S03910,1,train,0.0,0.2551433602797213,1.0
S03912,1,train,0.0,0.16610120449604424,1.0
S03913,1,train,0.0,0.3084951399974641,1.0
S03917,1,train,0.0,0.34466082789197033,1.0
S03927,1,train,0.0,0.380781026713531,1.0
S03938,1,train,0.0,0.4004082552813393,1.0
S03951,1,train,0.0,0.27201818404948463,1.0
S03973,1,train,0.0,0.20882755421031396,1.0
S03974,1,train,0.0162822696894247,0.11620477646831338,1.1950074136031446
S03990,1,train,0.0,0.29666818041119886,1.0
S04017,1,train,0.0,0.3968795596648893,1.0
S04020,1,train,0.0,0.3406481333330249,1.0
S04030,1,train,0.0,0.31195235236621915,1.0
S04033,1,train,0.0,0.5218626261422765,1.0
S04045,1,train,0.0,0.35440364246497774,1.0
S04054,1,train,0.0,0.24384065510574612,1.0
S04059,1,train,0.0,0.35547369111698107,1.0
S04062,1,train,0.0,0.3566232722786034,1.0
S04080,1,train,0.0,0.5040701753443142,1.0
S04087,1,train,0.0,0.2582279123035781,1.0
S04088,1,train,0.0,0.3779250478437126,1.0
S04104,1,train,0.0,0.2760204687206449,1.0
S04105,1,train,0.0,0.3762061102346658,1.0
S04111,1,train,0.0,0.16966578231476057,1.0
S04119,1,train,0.0,0.3764033103416437,1.0
S04127,1,train,0.0,0.12011698211729242,1.0
S04135,1,train,0.0,0.3430065860382953,1.0
S04152,1,train,0.0,0.13276044396353145,1.0
S04158,1,train,0.0,0.33207621393591324,1.0
S04164,1,train,0.0,0.19631595376311292,1.0
S04178,1,train,0.0,0.3367979704476222,1.0
S04183,1,train,0.0,0.3006891166544449,1.0
S04198,1,train,0.0,0.30888315958691487,1.0
S04200,1,train,0.0,0.30298958153533484,1.0
S04209,1,train,0.0,0.3615784805229951,1.0
S04210,1,train,0.0,0.36989357216059937,1.0
S04217,1,train,0.0,0.3732808040498474,1.0
S04220,1,train,0.0,0.5124484719081622,1.0
S04221,1,train,0.0,0.39517008403846354,1.0
S04238,1,train,0.0,0.3103370395294251,1.0
S04240,1,train,0.0,0.3060247558738647,1.0
S04249,1,train,0.0,0.2897921216503452,1.0
S04273,1,train,0.0,0.3897401595830989,1.0
S04291,1,train,0.0,0.2622602466028971,1.0
S04301,1,train,0.0,0.1247854549310351,1.0
S04305,1,train,0.0,0.309169326735607,1.0
S04306,1,train,0.0,0.29057407600932633,1.0
S04309,1,train,0.0,0.32091803958459514,1.0
S04315,1,train,0.0,0.3617138119610354,1.0
S04322,1,train,0.0,0.19484205106343302,1.0
S04326,1,train,0.0,0.4498670974180117,1.0
S04331,1,train,0.0,0.34236117241276315,1.0
S04336,1,train,0.0,0.2626894611949961,1.0
S04338,1,train,0.0,0.24876184841658702,1.0
S04339,1,train,0.0,0.32538921019608585,1.0
S04352,1,train,0.0,0.2930020795077639,1.0
S04356,1,train,0.0,0.317408061254524,1.0
S04366,1,train,0.0,0.13441227347668455,1.0
S04367,1,train,0.0,0.17917404193563038,1.0
S04374,1,train,0.0,0.3613156738565532,1.0
S04377,1,train,0.0,0.37462337245133964,1.0
S04387,1,train,0.0,0.45351330092514636,1.0
S04395,1,train,0.0,0.45771651619471826,1.0
S04404,1,train,0.0,0.44553963532269575,1.0
S04417,1,train,0.0,0.5247551486432358,1.0
S04421,1,train,0.0,0.313799953381874,1.0
S04425,1,train,0.0,0.40472422772996136,1.0
S04434,1,train,0.0,0.3924276922254182,1.0
S04443,1,train,0.0,0.4540856693460921,1.0
S04448,1,train,0.0,0.5898944080725607,1.0
S04456,1,train,0.0,0.24260550603057407,1.0
S04457,1,train,0.0,0.27414267387710006,1.0
S04461,1,train,0.0,0.5278174552178497,1.0
S04467,1,train,0.0,0.3842373043281783,1.0
S04477,1,train,0.0,0.45127040241934013,1.0
S04489,1,train,0.0,0.40046941279008613,1.0
S04495,1,train,0.0,0.34893880223128687,1.0
S04511,1,train,0.0,0.34961468386622524,1.0
S04516,1,train,0.0,0.3790898293839204,1.0
S04521,1,train,0.0,0.2544700383636789,1.0
S04540,1,train,0.0,0.2982444302269453,1.0
S04545,1,train,0.0,0.32797413669180125,1.0
S04549,1,train,0.0,0.35196748849058873,1.0
S04560,1,train,0.0,0.5039797323207625,1.0
S04563,1,train,0.0,0.31052969653185136,1.0
S04583,1,train,0.0,0.2361022775342226,1.0
