ufs_serial,run_wf_xy,pred,health
S00430,0000007_21_26_14,0.0076736230176673295,0.0065350023668016
S00432,0000007_12_23_14,0.008725961965907901,0.0
S00434,0000007_13_45_12,0.006501488229560872,0.002191705914519
S00435,0000007_13_53_24,0.008110427464006057,0.0
S00436,0000007_18_58_26,0.008256670918513412,0.0
S00438,0000025_16_49_27,0.009704367674132047,0.0
S00439,0000003_10_28_12,0.008058294875306491,0.0
S00440,0000026_1_22_24,0.00877524336598524,0.0122367980460517
S00441,0000022_20_45_13,0.00878822996061605,0.0
S00446,0000025_3_42_23,0.008049653403678476,0.0
S00448,0000020_24_23_26,0.008177880351988983,0.012265971677205
S00450,0000020_1_40_16,0.008240903587075627,0.0
S00452,0000020_24_37_19,0.008160979681165149,0.0048683965637152
S00453,0000020_19_32_25,0.0083806342417545,0.0024367761990213
S00454,0000020_16_18_16,0.009101712591056865,0.0
S00455,0000020_4_42_20,0.008246661043263616,0.0
S00456,0000018_25_36_22,0.008185226548784872,0.0
S00457,0000020_19_59_19,0.008238289746347622,0.0047714366632584
S00461,0000027_23_43_27,0.008174136825175371,0.0
S00462,0000015_10_27_26,0.008140648029857239,0.0
S00463,0000027_23_50_14,0.008240462981817562,0.0
S00464,0000015_3_25_29,0.008555971110545882,0.0
S00465,0000027_25_23_26,0.008252086475924935,0.0
S00467,0000027_23_30_21,0.008297623093252946,0.0047907539412867
S00469,0000027_20_31_20,0.00781899039469962,0.0024476488781198
S00470,0000015_10_45_28,0.008724892596468832,0.0
S00472,0000027_25_48_20,0.008490529956648351,0.0
S00473,0000015_8_36_25,0.009032821865020666,0.0
S00475,0000022_15_20_25,0.008899449737720576,0.0
S00476,0000022_14_27_22,0.008904772400196338,0.0048258518065386
S00478,0000027_22_27_26,0.0071964918307473435,0.0
S00482,0000022_14_24_28,0.008625415425192526,0.0
S00483,0000022_14_31_14,0.008090469600695085,0.0
S00484,0000027_16_16_24,0.00860291198775365,0.0
S00485,0000027_14_42_22,0.008465455138109874,0.0
S00486,0000022_10_25_26,0.009035968992847962,0.0023937848290876
S00487,0000022_14_21_26,0.007920649298943941,0.0047925556278778
S00488,0000022_10_60_26,0.00882411481387386,0.0024354507544016
S00491,0000022_9_32_22,0.007652201390574641,0.0
S00493,0000027_5_40_26,0.008818260357253123,0.0
S00495,0000023_17_44_12,0.009095114542497234,0.0
S00497,0000023_19_37_22,0.008859174185392543,0.0043514615044499
S00498,0000023_22_24_29,0.008614495036776566,0.0
S00499,0000023_21_33_19,0.00809480446457141,0.0
S00500,0000023_22_30_16,0.008796884443374897,0.0021848266645565
S00501,0000004_10_20_27,0.00885905573435119,0.0021832142888519
S00502,0000004_22_41_17,0.008360698976574906,0.0022247289590775
S00503,0000004_10_42_31,0.008944064098314707,0.0
S00505,0000004_10_32_15,0.008255591792424908,0.0
S00510,0000004_16_41_13,0.008116633815724967,0.0022227290819726
S00512,0000006_17_25_17,0.008309155684796916,0.0043474647807241
S00513,0000004_4_51_24,0.008619881127633481,0.0
S00514,0000004_4_40_21,0.009291651010205538,0.0
S00515,0000004_4_49_17,0.0087926323265565,0.0065527516282994
S00516,0000004_4_53_20,0.008749212909779827,0.0
S00518,0000006_10_44_19,0.00840723594774383,0.0
S00519,0000011_10_14_24,0.007378144252434154,0.0
S00520,0000011_10_58_16,0.008908448006202566,0.0
S00521,0000013_8_18_22,0.008657351878014386,0.004380398378283
S00522,0000011_14_47_26,0.007775115451309451,0.0
S00523,0000011_10_22_23,0.008230185126348384,0.0
S00524,0000011_10_60_20,0.008319612144956186,0.0073659093266936
S00525,0000011_10_37_30,0.008168485241556207,0.0022026334100044
S00527,0000013_16_34_27,0.00961174460035012,0.0022325840475805
S00529,0000013_8_38_24,0.008341161163919746,0.0022204351516776
S00531,0000013_16_26_14,0.008751802405389978,0.0
S00537,0000013_14_27_15,0.00881393706949141,0.0
S00538,0000013_16_47_30,0.009149764819514952,0.0
S00539,0000013_13_57_17,0.00856048005027141,0.0
S00540,0000013_10_26_15,0.008769046774270114,0.0043980160257686
S00543,0000013_7_21_26,0.008360854549158485,0.0024125042473666
S00545,0000013_12_21_23,0.008036445487588934,0.0
S00547,0000013_14_37_24,0.00827430135355985,0.0024299851365094
S00548,0000013_5_53_24,0.008490507929550802,0.0022212091958954
S00550,0000013_12_21_28,0.008533391065909814,0.0048952977562397
S00551,0000013_4_48_26,0.008474706694638118,0.0
S00552,0000013_6_58_18,0.008510588544343405,0.0021787351938066
S00553,0000013_14_21_25,0.008477071827150143,0.0
S00554,0000013_4_44_13,0.007626112698572498,0.0
S00555,0000013_4_51_19,0.007781785114538789,0.0
S00557,0000013_6_33_13,0.008512786432320929,0.0086994954467681
S00558,0000013_1_37_27,0.008450766739018331,0.0
S00559,0000013_5_39_17,0.00836080011954621,0.0
S00560,0000013_6_62_18,0.008346491810409962,0.0
S00561,0000013_1_29_27,0.007593472330736991,0.0
S00562,0000013_1_37_18,0.008682607738398471,0.0109444848164541
S00564,0000013_2_23_29,0.008379776408546657,0.0
S00565,0000013_2_29_28,0.00814416030267411,0.0
S00566,0000013_2_52_16,0.008803268370917395,0.0
S00567,0000013_2_54_22,0.00816217498599403,0.0
S00568,0000013_2_46_15,0.00846095070326293,0.0
S00570,0000014_9_41_17,0.008306401611603537,0.0022028091356744
S00571,0000014_14_60_23,0.008479046553732035,0.0
S00574,0000013_24_42_31,0.0078302803870838,0.0
S00577,0000014_23_35_26,0.008825865995124627,0.0
S00579,0000013_22_23_28,0.008385501764081506,0.0
S00580,0000023_4_21_29,0.00812258900336785,0.0022136704169895
S00581,0000023_15_49_31,0.0035620423627159233,0.0
S00582,0000023_5_21_14,0.009727806763518794,0.0022362909068002
S00583,0000010_21_47_22,0.008045819418657894,0.0
S00584,0000010_4_28_16,0.00865158017453479,0.0
S00585,0000010_3_44_29,0.008503386263877201,0.0
S00586,0000010_4_38_15,0.008640457166880678,0.0
S00587,0000010_5_37_16,0.008406651543345762,0.0
S00588,0000010_4_17_20,0.008817089266198636,0.0
S00589,0000010_4_19_25,0.008922500015074095,0.0
S00590,0000010_11_19_17,0.007750610756469189,0.0
S00593,0000010_10_32_24,0.007987260488930116,0.0
S00594,0000010_3_55_17,0.00846051411915294,0.0
S00598,0000026_3_60_28,0.009432669245461574,0.0
S00599,0000001_19_18_15,0.00819668898652626,0.0
S00600,0000008_22_53_30,0.008371020295595845,0.0
S00603,0000019_9_24_30,0.009729115363776557,0.0
S00605,0000005_22_50_21,0.008630216046640183,0.0
S00606,0000004_7_44_23,0.009399985937347014,0.0
S00607,0000003_16_20_17,0.008828327204897209,0.0
S00612,0000004_25_18_26,0.00861331529193243,0.0
S00614,0000004_9_18_19,0.008113647262554242,0.0
S00616,0000004_5_25_29,0.00831513293224743,0.0
S00617,0000024_8_26_20,0.008548548418065289,0.0
S00618,0000024_11_30_19,0.00882685361350881,0.0
S00619,0000024_15_55_24,0.00907455668612031,0.0
S00621,0000024_10_37_17,0.008378299344744163,0.0
S00624,0000024_7_56_21,0.008366657683900169,0.0
S00626,0000024_24_60_18,0.008410018251165712,0.0
S00629,0000024_9_36_27,0.00849251943574002,0.0
S00630,0000024_23_49_28,0.007938460191956253,0.0
S00632,0000002_22_58_14,0.007872883992123533,0.0
S00634,0000006_23_49_29,0.008182587379782542,0.0
S00635,0000006_17_30_21,0.007882997111484814,0.0
S00636,0000002_6_52_17,0.007638521400044422,0.0
S00637,0000002_8_48_20,0.007823528169385214,0.0
S00638,0000023_15_50_28,0.008136933057121749,0.0
S00639,0000023_7_19_16,0.008325374671461867,0.0
S00640,0000023_7_53_19,0.008576847870408789,0.0
S00642,0000000_18_49_16,0.008027471342573644,0.0
S00643,0000000_19_63_21,0.0089270582405033,0.0
S00644,0000000_18_15_22,0.008232899413380023,0.0
S00645,0000000_18_50_15,0.007506976189708251,0.0
S00646,0000000_18_41_15,0.008508042569823559,0.0
S00647,0000000_24_28_24,0.00839880099728285,0.0
S00648,0000000_23_34_26,0.008467908935376465,0.0
S00651,0000000_1_19_18,0.00868155979554271,0.0
S00654,0000000_11_33_13,0.008458617742682775,0.0
S00656,0000000_13_27_30,0.008343447155141168,0.0
S00657,0000000_8_41_29,0.008609426968915453,0.0
S00658,0000000_10_54_23,0.008905028676174749,0.0
S00660,0000027_21_23_27,0.008759905530475336,0.0
S00661,0000015_1_32_29,0.007944775850158601,0.0
S00662,0000027_25_37_22,0.008744175538181962,0.0
S00664,0000027_23_34_13,0.007757619371485927,0.0
S00666,0000027_4_56_23,0.00848477402613985,0.0
S00667,0000027_8_46_30,0.008817639712082733,0.0
S00668,0000027_5_34_31,0.008154882497112262,0.0
S00670,0000027_10_43_22,0.008127759469510507,0.0
S00671,0000027_5_34_16,0.007271893164497897,0.0
S00673,0000027_14_18_25,0.008378968266240168,0.0
S00676,0000025_8_43_23,0.00871472603815779,0.0
S00677,0000025_8_49_17,0.009474184574879268,0.0
S00679,0000016_18_52_25,0.00816357590340645,0.0
S00683,0000016_24_17_17,0.008623547685622235,0.0
S00685,0000024_24_37_32,0.008155642787840702,0.0
S00686,0000022_9_33_21,0.008615018089780114,0.0
S00687,0000022_7_44_16,0.008888904763712005,0.0
S00689,0000020_1_45_26,0.008043501135307768,0.0
S00690,0000020_16_39_19,0.007994444865689877,0.0
S00691,0000020_16_34_26,0.00851339398654326,0.0
S00692,0000020_19_31_19,0.00815636692666316,0.0
S00693,0000020_24_61_18,0.008524698531548944,0.0
S00698,0000007_15_42_15,0.008153195399387343,0.0
S00700,0000007_10_51_16,0.008404036926508639,0.0
S00702,0000022_17_55_27,0.008760349960147362,0.0
S00703,0000026_1_34_23,0.008457197320949216,0.0
S00705,0000022_21_39_30,0.009080505045504611,0.0
S00706,0000022_20_20_24,0.008715704339707085,0.0
S00707,0000022_20_44_28,0.008631028512519637,0.0
S00708,0000022_19_36_20,0.009340526523427364,0.0
S00711,0000022_23_62_23,0.009101940369388904,0.0
S00713,0000026_1_23_14,0.008038530048403434,0.0
S00717,0000025_1_22_22,0.008627142111899199,0.0
S00718,0000020_4_61_23,0.008730719677833168,0.0
S00719,0000018_19_62_25,0.008524877562311123,0.0
S00720,0000019_5_44_12,0.008333130656411487,0.0
S00722,0000020_4_62_17,0.009099615446692834,0.0
S00726,0000020_2_27_19,0.007159151798722245,0.0
S00727,0000027_25_32_30,0.008494471242410302,0.0
S00728,0000027_24_44_30,0.007957076084965889,0.0
S00729,0000027_19_63_22,0.008305700850754648,0.0
S00731,0000027_15_59_25,0.008221598001721859,0.0
S00732,0000027_19_32_20,0.008645830045982657,0.0
S00733,0000027_20_51_21,0.008096547266144463,0.0
S00735,0000015_10_56_27,0.0087362882739615,0.0
S00736,0000015_1_37_28,0.008793775469026306,0.0
S00737,0000015_10_44_31,0.008705385412735944,0.0
S00738,0000015_6_60_26,0.008746209101443072,0.0
S00740,0000015_3_43_17,0.00917314387026658,0.0
S00741,0000015_7_59_18,0.010098171370738141,0.0
S00742,0000015_10_33_14,0.0066993750889555465,0.0
S00747,0000015_4_27_25,0.008577429578132212,0.0
S00748,0000022_10_52_22,0.009015956142509614,0.0
S00752,0000022_14_45_13,0.008221956386962211,0.0
S00754,0000022_12_26_20,0.008941757188964712,0.0
S00755,0000027_5_59_16,0.008599804809692161,0.0
S00757,0000025_14_40_19,0.009628330218950258,0.0
S00758,0000025_11_45_31,0.008751824119475959,0.0
S00761,0000025_14_62_23,0.008608937978810214,0.0
S00763,0000021_22_57_22,0.008689342994376072,0.0
S00769,0000021_17_52_30,0.008778908817708752,0.0
S00771,0000021_14_25_19,0.007800945041488967,0.0
S00772,0000016_9_52_21,0.00836075656457003,0.0
S00773,0000021_6_13_22,0.00886645442982135,0.0
S00774,0000016_3_62_23,0.008359685191368555,0.0
S00777,0000012_17_39_13,0.008361314940149819,0.0
S00778,0000011_23_53_23,0.008695545137136596,0.0
S00781,0000009_24_45_26,0.008975291176325577,0.0
S00782,0000009_14_35_20,0.008405631023064257,0.0
S00784,0000009_2_42_27,0.008497348768591637,0.0
S00786,0000001_21_42_31,0.00876255989323876,0.0
S00787,0000009_2_42_25,0.008107149485494012,0.0
S00788,0000008_22_19_26,0.008795222197210576,0.0
S00789,0000001_15_15_21,0.00921775765425393,0.0
S00791,0000002_18_51_19,0.0077855191547745945,0.0
S00792,0000002_21_56_28,0.008451305368719656,0.0
S00793,0000002_21_32_14,0.008536437897875868,0.0
S00794,0000002_15_61_20,0.008902081808874496,0.0
S00795,0000002_2_48_19,0.007121838119665361,0.0
S00797,0000023_22_51_26,0.008397174734086141,0.0
S00798,0000021_22_15_17,0.008731311514423551,0.0
S00800,0000023_7_20_16,0.008418482034987034,0.0
S00801,0000023_18_17_26,0.010066097421163026,0.0
S00803,0000023_22_23_18,0.009522132396645837,0.0
S00805,0000023_21_57_28,0.007549349111260374,0.0
S00809,0000007_19_19_25,0.01066219895248826,0.0
S00815,0000008_4_46_14,0.008311978856801181,0.0
S00816,0000007_4_38_12,0.00856924225598716,0.0
S00817,0000008_2_44_14,0.008351492291185246,0.0
S00818,0000008_4_29_29,0.00852785425336038,0.0
